Sensor
12.31
11.61
11.27
11.05
10.80
10.44
11.77
9.41
10.52
8.45
9.35
7.51
7.11
7.88
7.39
5.77
5.32
6.00
4.46
4.03
3.60
4.24
2.73
2.13
2.55
1.19
2.11
1.90
0.42
1.41
1.12
0.00
0.00
0.00
0.76
0.13
0.00
0.00
0.81
0.00
0.00
0.00
0.00
0.98
0.59
0.00
0.87
0.00
0.93
0.44
0.02
0.00
0.00
0.90
0.57
0.31
0.13
0.00
0.93
0.76
0.64
0.54
0.49
0.00
0.00
0.00
0.01
0.07
0.18
1.49
0.38
1.78
0.93
2.39
1.58
1.91
3.28
3.56
2.77
3.08
4.64
4.12
4.66
5.20
6.79
5.96
6.14
7.47
6.45
7.73
7.82
6.75
8.04
8.22
6.90
7.09
7.14
8.30
8.22
7.96
6.58
7.50
5.99
5.80
5.67
5.48
6.37
6.08
4.72
5.55
4.15
4.95
4.63
4.31
2.90
2.55
3.27
2.89
2.50
2.11
0.49
1.30
0.84
0.14
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.73
0.00
0.74
0.00
0.85
0.00
0.00
0.77
0.44
0.00
0.00
0.90
0.00
0.00
0.00
0.87
0.00
0.00
0.86
0.00
0.93
0.65
0.00
0.90
0.70
0.00
0.00
0.00
1.03
0.93
0.85
0.00
1.04
0.00
0.00
0.02
0.14
1.46
1.53
0.52
2.05
1.19
2.62
2.90
3.21
2.42
2.72
4.10
4.59
5.15
5.68
5.09
6.66
6.95
7.12
7.28
7.39
6.36
6.47
6.56
6.65
6.75
6.80
8.12
6.91
8.09
6.82
7.90
6.51
6.21
7.03
6.80
5.52
5.32
6.19
4.82
4.57
4.33
5.14
3.75
3.45
4.22
2.82
3.53
3.17
1.70
2.43
2.04
0.42
0.00
0.00
0.75
0.29
0.13
0.00
0.91
0.00
0.00
0.00
0.00
0.73
0.00
0.00
0.78
0.00
0.84
0.38
0.05
0.00
0.00
0.88
0.51
0.14
0.00
0.00
0.87
0.58
0.09
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.98
0.00
1.02
0.00
1.04
0.00
0.00
1.18
1.18
0.00
0.08
1.41
0.26
0.54
0.91
2.39
1.55
1.90
3.28
2.50
3.86
4.14
3.55
5.21
5.76
5.15
5.59
5.88
7.23
7.41
7.52
6.41
7.70
6.65
6.73
6.84
6.90
8.18
8.15
6.91
8.07
6.73
7.73
7.40
7.07
5.73
5.58
6.51
6.23
5.94
5.67
4.31
5.09
4.78
4.47
4.15
3.80
2.37
2.00
1.65
1.24
0.83
0.42
1.24
0.00
0.75
0.00
0.94
0.00
0.00
0.92
0.65
0.00
0.00
0.74
0.00
0.00
0.00
0.82
0.00
0.00
0.87
0.00
0.86
0.52
0.00
0.86
0.65
0.00
0.00
0.00
0.79
0.42
0.19
0.00
0.86
0.00
0.00
0.00
0.00
0.98
0.84
0.00
1.01
0.00
1.06
1.02
1.01
0.00
0.00
1.27
1.33
1.39
1.60
0.74
2.25
2.53
2.80
3.10
3.35
2.62
2.91
3.44
4.01
4.54
5.07
6.65
5.77
7.11
6.16
7.37
6.34
6.53
7.77
7.84
6.74
6.82
8.03
6.81
6.82
6.75
7.89
6.50
6.25
7.16
5.83
6.82
6.57
5.18
6.02
5.76
4.37
4.09
3.79
4.56
4.24
3.92
2.47
3.18
1.72
1.32
0.91
0.49
1.30
0.85
0.00
0.75
0.00
0.90
0.70
0.42
0.00
0.00
0.69
0.00
0.00
0.00
0.00
0.76
0.32
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.88
0.00
0.81
0.00
0.91
0.00
0.00
0.88
0.63
0.00
0.00
0.98
0.00
0.00
0.00
1.08
0.00
0.00
1.19
0.00
1.28
1.32
0.16
1.48
1.72
0.84
1.19
1.52
2.91
3.21
3.49
2.71
4.09
3.55
4.17
4.63
5.15
6.74
7.00
6.02
7.34
6.31
7.59
7.70
7.78
6.68
6.73
7.97
8.04
8.00
7.94
6.69
7.78
7.55
7.24
6.94
6.75
5.45
5.24
5.01
4.76
4.53
4.27
5.08
3.69
4.47
3.07
3.80
2.39
2.03
2.74
2.34
0.77
0.36
1.18
0.00
0.00
0.00
0.93
0.00
0.00
0.93
0.00
0.90
0.26
0.00
0.70
0.00
0.00
0.00
0.00
0.83
0.46
0.02
0.00
0.80
0.00
0.00
0.00
0.00
0.91
0.61
0.00
0.87
0.00
0.91
0.59
0.26
0.00
0.00
0.96
0.77
0.63
0.52
0.00
0.99
0.91
0.89
0.88
0.90
0.00
0.00
0.04
0.18
0.50
0.88
2.35
1.52
2.93
2.16
3.53
2.75
3.05
4.70
5.23
4.67
5.25
6.75
5.83
6.02
6.21
7.61
6.43
6.58
7.88
6.73
8.00
8.13
6.85
8.08
8.09
6.75
6.62
6.43
7.28
6.94
6.74
5.43
6.34
4.95
4.72
4.48
4.23
5.04
4.73
3.33
4.09
2.70
3.39
3.03
2.66
1.13
0.70
1.50
1.07
0.43
0.00
0.00
0.91
0.68
0.45
0.19
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.85
0.00
0.83
0.00
0.88
0.00
0.00
0.84
0.54
0.00
0.00
0.88
0.00
0.00
0.00
0.92
0.00
0.00
0.88
0.00
0.93
0.75
0.00
0.97
0.84
0.00
0.00
0.00
1.14
1.14
1.15
0.00
1.28
0.12
0.23
0.58
0.92
2.40
2.68
1.88
3.29
2.51
3.83
4.19
4.81
4.16
4.73
6.35
6.75
6.98
7.14
6.14
7.48
7.52
7.63
7.88
7.80
6.69
6.68
6.70
6.85
6.79
6.72
7.78
6.38
7.17
5.71
6.66
5.38
5.17
6.02
5.77
4.41
4.15
4.95
3.57
3.27
2.96
3.70
2.29
1.90
2.63
1.11
1.87
1.45
0.00
0.75
0.05
0.00
0.00
0.00
0.93
0.67
0.40
0.00
0.73
0.00
0.00
0.00
0.00
0.81
0.38
0.00
0.87
0.00
0.89
0.52
0.18
0.00
0.00
0.88
0.54
0.26
0.00
0.00
0.91
0.69
0.37
0.05
0.00
0.00
0.00
0.00
0.00
0.00
0.00
1.11
0.00
1.13
0.00
1.23
0.01
0.11
1.45
1.51
0.62
0.95
2.43
1.58
1.91
2.23
3.59
2.85
3.14
4.81
4.28
5.87
6.41
5.68
7.02
7.22
6.20
6.36
6.49
7.79
7.84
7.92
6.73
8.09
6.83
6.85
6.88
6.80
7.84
7.59
6.04
6.89
5.58
6.54
6.31
6.02
4.66
4.41
5.24
4.95
4.63
4.31
2.91
3.64
3.28
2.90
2.53
2.13
0.54
0.13
0.00
0.00
0.00
0.00
0.96
0.00
0.93
0.00
0.91
0.00
0.00
0.75
0.00
0.00
0.00
0.77
0.00
0.00
0.00
0.86
0.00
0.00
0.91
0.00
0.84
0.54
0.00
0.84
0.31
0.00
0.00
0.00
0.89
0.58
0.35
0.00
0.93
0.00
0.00
0.00
0.00
1.10
1.04
0.00
1.14
0.00
1.25
1.28
1.35
0.18
0.54
2.08
2.37
2.62
2.93
2.13
3.51
3.81
4.17
4.79
5.41
4.67
5.13
5.65
5.86
6.00
6.21
7.53
6.45
7.88
6.62
7.92
6.88
6.79
8.08
8.02
6.80
6.73
7.82
6.40
6.05
5.78
6.77
5.45
5.25
6.11
4.74
5.59
5.31
3.91
4.69
4.37
2.97
2.65
2.28
3.00
2.63
2.24
0.65
1.44
0.00
0.00
0.00
0.00
0.96
0.73
0.00
0.91
0.00
0.88
0.15
0.00
0.00
0.00
0.82
0.30
0.00
0.00
0.00
