Sensor
0.00
0.00
0.00
0.37
0.14
0.44
0.50
0.18
0.26
0.40
0.64
0.69
0.30
0.41
0.52
0.75
0.79
0.41
0.50
0.59
0.81
0.85
0.45
0.54
0.64
0.84
0.87
0.46
0.55
0.65
0.85
0.87
0.46
0.55
0.65
0.85
0.89
0.47
0.55
0.68
0.86
0.91
0.50
0.59
0.67
0.87
0.91
0.49
0.59
0.68
0.87
0.91
0.48
0.59
0.68
0.88
0.92
0.49
0.61
0.69
0.89
0.93
1.05
0.59
0.70
0.75
0.94
0.98
0.59
0.70
0.75
0.95
0.98
0.59
0.68
0.73
0.96
0.98
0.60
0.69
0.80
0.97
0.99
0.60
0.70
0.81
0.97
1.02
0.62
0.69
0.84
0.98
1.02
0.61
0.71
0.82
0.98
1.02
0.62
0.70
0.82
0.98
1.03
0.62
0.70
0.82
0.98
1.03
0.62
0.70
0.80
0.99
1.03
0.61
0.70
0.81
0.98
1.03
0.61
0.70
0.81
0.98
1.02
0.60
0.70
0.81
0.98
1.02
0.59
0.71
0.80
0.97
1.03
0.60
0.69
0.81
0.96
1.03
0.62
0.70
0.81
0.98
1.03
0.59
0.70
0.81
0.97
1.03
1.65
0.65
0.76
0.96
1.01
1.07
0.67
0.77
0.97
1.01
1.07
0.66
0.80
0.97
1.03
1.08
0.68
0.78
0.88
1.03
1.07
0.68
0.81
0.85
1.03
1.08
0.70
0.81
0.81
1.06
1.11
0.70
0.81
0.91
1.08
1.11
0.70
0.81
0.93
1.08
1.12
0.71
0.81
0.93
1.08
1.12
0.70
0.82
0.93
1.08
1.12
0.70
0.81
0.92
1.08
1.12
0.70
0.80
0.91
1.08
1.12
0.70
0.80
0.90
1.08
1.12
0.69
0.80
0.89
1.08
1.11
0.69
0.79
0.90
1.07
1.12
0.69
0.77
0.91
1.06
1.11
0.68
0.80
0.89
1.06
1.12
0.68
0.78
0.88
1.07
1.11
1.18
0.76
0.88
1.05
1.10
1.14
0.75
0.88
1.06
1.11
1.14
0.75
0.87
1.05
1.10
1.14
0.76
0.87
1.06
1.10
1.16
0.75
0.88
1.06
1.11
1.17
0.76
0.88
0.91
1.12
1.18
0.76
0.87
0.91
1.13
1.18
0.76
0.88
0.95
1.14
1.19
0.77
0.89
0.99
1.14
1.19
0.77
0.89
1.02
1.14
1.19
0.77
0.89
0.99
1.14
1.19
0.77
0.88
1.01
1.14
1.19
0.80
0.88
1.02
1.16
1.19
0.77
0.90
1.01
1.14
1.19
0.76
0.88
0.99
1.16
1.19
0.77
0.87
0.98
1.14
1.20
0.77
0.88
0.98
1.15
1.19
1.32
0.85
0.96
1.14
1.18
1.26
0.85
0.96
1.12
1.19
1.25
0.85
0.96
1.13
1.19
1.23
0.84
0.97
1.12
1.17
1.24
0.84
0.96
1.13
1.18
1.24
0.85
0.96
1.13
1.19
1.24
0.84
0.96
1.14
1.19
1.25
0.85
0.97
1.14
1.20
1.27
0.85
0.97
1.09
1.20
1.27
0.85
0.96
0.99
1.20
