Sensor
0.05
0.06
0.04
0.05
0.06
0.04
0.06
0.05
0.17
0.04
0.09
0.05
0.05
0.04
0.12
0.06
0.07
0.05
0.05
0.06
0.10
0.04
0.06
0.06
0.08
0.02
0.07
0.01
0.04
0.03
0.04
0.05
0.06
0.06
0.07
0.04
0.06
0.06
0.04
0.04
0.07
0.04
0.02
0.06
0.07
0.09
0.07
0.04
0.35
0.06
0.03
0.05
0.06
0.04
0.07
0.08
0.04
0.04
0.08
0.04
0.05
0.06
0.06
0.04
0.07
0.07
0.09
0.05
0.04
0.06
0.05
0.02
0.07
0.06
0.06
0.06
0.05
0.04
0.06
0.07
0.05
0.06
0.06
0.04
0.06
0.07
0.05
0.08
0.08
0.05
0.05
0.06
0.05
0.06
0.05
0.04
0.07
0.09
0.05
0.05
0.05
0.05
0.08
0.04
0.06
0.09
0.04
0.06
0.06
0.02
0.09
0.05
0.07
0.04
0.07
0.06
0.06
0.06
0.04
0.04
0.06
0.39
0.39
0.38
0.39
0.40
0.39
0.36
0.34
0.37
0.37
0.34
0.35
0.34
0.37
0.33
0.35
0.32
0.34
0.33
0.35
0.00
0.00
0.00
0.04
0.00
0.02
0.02
0.00
0.00
0.00
0.00
0.00
0.02
0.02
0.02
0.00
0.00
0.02
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.02
0.01
0.00
0.00
0.02
0.00
0.02
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.02
0.02
0.01
0.00
0.02
0.02
0.03
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.32
0.01
0.00
0.00
0.00
0.02
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.04
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.04
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
8.26
10.65
11.04
11.09
11.05
11.05
11.08
11.09
11.09
11.10
11.07
11.08
11.10
11.06
11.05
11.07
11.06
11.09
11.09
11.12
4.53
1.40
0.39
0.12
0.05
0.04
0.04
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.05
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.04
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.06
0.00
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.04
0.00
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.02
0.00
0.02
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.00
0.21
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
