Time,U,Y,X1,X2
0.11,774.78,4.48,5.16,-1712.52
0.111,775.07,4.47,5.16,-1713.23
0.112,775.55,4.45,5.16,-1714.27
0.113,776.32,4.48,5.17,-1715.86
0.114,776.6,4.48,5.17,-1716.57
0.115,776.9,4.51,5.17,-1717.28
0.116,776.6,4.52,5.18,-1716.88
0.117,776.21,4.57,5.18,-1716.26
0.118,774.99,4.57,5.18,-1714.09
0.119,773.8,4.52,5.18,-1711.91
0.12,773.47,4.54,5.18,-1711.3
0.121,772.69,4.54,5.18,-1709.9
0.122,771.94,4.52,5.18,-1708.51
0.123,771.61,4.51,5.18,-1707.89
0.124,771.4,4.53,5.18,-1707.49
0.125,770.88,4.49,5.18,-1706.55
0.126,770.98,4.54,5.18,-1706.71
0.127,770.22,4.56,5.18,-1705.31
0.128,769.19,4.53,5.18,-1703.37
0.129,768.72,4.49,5.18,-1702.42
0.13,768.95,4.48,5.18,-1702.8
0.131,769.34,4.51,5.18,-1703.52
0.132,769.13,4.48,5.18,-1703.12
0.133,769.52,4.48,5.18,-1703.84
0.134,769.9,4.54,5.18,-1704.55
0.135,769.26,4.56,5.18,-1703.38
0.136,768.3,4.53,5.18,-1701.55
0.137,767.83,4.53,5.18,-1700.6
0.138,767.35,4.51,5.18,-1699.65
0.139,767.23,4.48,5.17,-1699.37
0.14,767.64,4.47,5.17,-1700.09
0.141,768.21,4.53,5.17,-1701.13
0.142,767.75,4.51,5.17,-1700.3
0.143,767.57,4.48,5.17,-1699.9
0.144,767.97,4.47,5.17,-1700.62
0.145,768.53,4.47,5.17,-1701.67
0.146,769.09,4.47,5.17,-1702.71
0.147,769.58,4.53,5.17,-1703.65
0.148,769.05,4.53,5.17,-1702.7
0.149,768.55,4.52,5.17,-1701.75
0.15,768.24,4.48,5.17,-1701.14
0.151,768.64,4.47,5.17,-1701.85
0.152,769.14,4.52,5.17,-1702.79
0.153,768.73,4.53,5.17,-1702.06
0.154,768.23,4.49,5.17,-1701.11
0.155,768.34,4.48,5.17,-1701.27
0.156,768.73,4.51,5.17,-1701.99
0.157,768.51,4.51,5.17,-1701.59
0.158,768.31,4.51,5.17,-1701.2
0.159,768.16,4.47,5.17,-1700.92
0.16,768.68,4.47,5.17,-1701.85
0.161,769.17,4.48,5.17,-1702.79
0.162,769.54,4.52,5.17,-1703.5
0.163,769.19,4.52,5.17,-1702.89
0.164,768.81,4.51,5.17,-1702.16
0.165,768.66,4.48,5.17,-1701.88
0.166,769.05,4.49,5.17,-1702.59
0.167,769.25,4.48,5.17,-1702.97
0.168,769.62,4.46,5.17,-1703.69
0.169,770.23,4.5,5.17,-1704.84
0.17,770.17,4.53,5.17,-1704.78
0.171,769.71,4.51,5.17,-1703.94
0.172,769.51,4.48,5.17,-1703.55
0.173,769.89,4.49,5.17,-1704.26
0.174,770.08,4.48,5.17,-1704.64
0.175,770.45,4.52,5.17,-1705.36
0.176,770.1,4.52,5.17,-1704.74
0.177,769.77,4.51,5.17,-1704.12
0.178,769.56,4.52,5.17,-1703.73
0.179,769.18,4.51,5.17,-1703.0
0.18,769.04,4.53,5.17,-1702.72
0.181,768.53,4.49,5.17,-1701.77
0.182,768.64,4.49,5.17,-1701.93
0.183,768.73,4.53,5.17,-1702.09
0.184,768.28,4.47,5.17,-1701.26
0.185,768.86,4.47,5.17,-1702.3
0.186,769.41,4.5,5.17,-1703.35
0.187,769.36,4.48,5.17,-1703.29
0.188,769.75,4.53,5.17,-1704.0
0.189,769.28,4.45,5.17,-1703.16
0.19,770.15,4.49,5.17,-1704.77
0.191,770.21,4.45,5.17,-1704.92
0.192,771.06,4.53,5.18,-1706.52
0.193,770.57,4.45,5.18,-1705.69
0.194,771.43,4.47,5.18,-1707.29
0.195,771.96,4.47,5.18,-1708.33
0.196,772.43,4.44,5.18,-1709.27
0.197,773.43,4.48,5.18,-1711.2
0.198,773.76,4.48,5.18,-1711.91
0.199,774.1,4.51,5.18,-1712.62
0.2,773.85,4.48,5.18,-1712.23
0.201,774.21,4.54,5.19,-1712.94
0.202,773.42,4.52,5.19,-1711.54
0.203,773.08,4.51,5.19,-1710.93
0.204,772.86,4.52,5.19,-1710.53
0.205,772.52,4.53,5.19,-1709.91
0.206,772.01,4.51,5.19,-1708.96
0.207,771.8,4.51,5.19,-1708.57
0.208,771.65,4.48,5.19,-1708.28
0.209,772.03,4.5,5.19,-1709.0
0.21,771.98,4.46,5.19,-1708.94
0.211,772.6,4.5,5.19,-1710.09
0.212,772.54,4.51,5.19,-1710.03
0.213,772.38,4.51,5.19,-1709.75
0.214,772.22,4.49,5.19,-1709.46
0.215,772.31,4.56,5.19,-1709.62
0.216,771.25,4.48,5.19,-1707.68
0.217,771.67,4.53,5.19,-1708.39
0.218,771.15,4.49,5.19,-1707.44
0.219,771.37,4.48,5.19,-1707.82
0.22,771.69,4.49,5.19,-1708.43
0.221,771.88,4.53,5.19,-1708.81
0.222,771.43,4.49,5.19,-1707.97
0.223,771.64,4.51,5.19,-1708.35
0.224,771.48,4.52,5.19,-1708.07
0.225,771.16,4.47,5.19,-1707.45
0.226,771.67,4.52,5.19,-1708.39
0.227,771.33,4.48,5.19,-1707.77
0.228,771.72,4.53,5.19,-1708.49
0.229,771.26,4.53,5.19,-1707.65
0.23,770.82,4.54,5.19,-1706.81
0.231,770.21,4.53,5.19,-1705.64
0.232,769.79,4.47,5.19,-1704.81
0.233,770.38,4.48,5.19,-1705.85
0.234,770.75,4.53,5.19,-1706.57
0.235,770.24,4.49,5.19,-1705.62
0.236,770.47,4.51,5.19,-1706.0
0.237,770.31,4.53,5.19,-1705.72
0.238,769.82,4.47,5.19,-1704.77
0.239,770.34,4.53,5.19,-1705.71
0.24,769.83,4.54,5.18,-1704.76
0.241,769.22,4.52,5.18,-1703.59
0.242,768.92,4.47,5.18,-1702.98
0.243,769.51,4.47,5.18,-1704.02
0.244,770.01,4.52,5.18,-1704.96
0.245,769.67,4.49,5.18,-1704.35
0.246,769.77,4.52,5.18,-1704.51
0.247,769.39,4.53,5.18,-1703.78
0.248,768.96,4.49,5.18,-1702.94
0.249,769.07,4.47,5.18,-1703.1
0.25,769.58,4.47,5.18,-1704.04
0.251,770.08,4.53,5.18,-1704.98
0.252,769.56,4.47,5.18,-1704.03
0.253,770.14,4.48,5.18,-1705.08
0.254,770.51,4.5,5.18,-1705.79
0.255,770.46,4.52,5.18,-1705.73
0.256,770.13,4.53,5.18,-1705.11
0.257,769.63,4.49,5.18,-1704.16
0.258,769.74,4.51,5.18,-1704.33
0.259,769.53,4.53,5.18,-1703.93
0.26,769.09,4.46,5.18,-1703.09
0.261,769.73,4.52,5.18,-1704.25
0.262,769.33,4.49,5.18,-1703.53
0.263,769.55,4.52,5.18,-1703.91
0.264,769.22,4.48,5.18,-1703.29
0.265,769.62,4.46,5.18,-1704.01
0.266,770.29,4.49,5.18,-1705.28
0.267,770.48,4.5,5.18,-1705.66
0.268,770.44,4.47,5.18,-1705.6
0.269,770.94,4.48,5.18,-1706.53
0.27,771.3,4.5,5.18,-1707.25
0.271,771.25,4.49,5.18,-1707.18
0.272,771.33,4.45,5.18,-1707.34
0.273,772.17,4.45,5.18,-1708.94
0.274,772.94,4.48,5.18,-1710.43
0.275,773.28,4.52,5.18,-1711.14
0.276,772.92,4.51,5.19,-1710.53
0.277,772.75,4.53,5.19,-1710.24
0.278,772.29,4.51,5.19,-1709.4
0.279,772.08,4.51,5.19,-1709.01
0.28,771.86,4.54,5.19,-1708.61
0.281,771.23,4.49,5.19,-1707.44
0.282,771.33,4.48,5.19,-1707.6
0.283,771.71,4.51,5.19,-1708.32
0.284,771.54,4.52,5.19,-1708.03
0.285,771.21,4.47,5.19,-1707.42
0.286,771.78,4.54,5.19,-1708.46
0.287,771.01,4.51,5.19,-1707.07
0.288,770.88,4.54,5.19,-1706.79
0.289,770.2,4.48,5.19,-1705.51
0.29,770.61,4.53,5.19,-1706.22
0.291,770.09,4.48,5.19,-1705.27
0.292,770.5,4.49,5.19,-1705.99
0.293,770.58,4.56,5.19,-1706.15
0.294,769.59,4.48,5.18,-1704.31
0.295,770.01,4.4,5.18,-1705.03
0.296,771.76,4.49,5.19,-1708.29
0.297,771.92,4.5,5.19,-1708.67
0.298,771.87,4.53,5.19,-1708.61
0.299,771.35,4.49,5.19,-1707.66
0.3,771.57,4.46,5.19,-1708.04
0.301,772.18,4.43,5.19,-1709.2
0.302,773.31,4.52,5.19,-1711.35
0.303,772.93,4.49,5.19,-1710.74
0.304,773.01,4.48,5.19,-1710.89
0.305,773.38,4.57,5.19,-1711.61
0.306,772.19,4.53,5.19,-1709.44
0.307,771.7,4.47,5.19,-1708.49
0.308,772.22,4.48,5.19,-1709.42
0.309,772.58,4.51,5.19,-1710.14
0.31,772.41,4.53,5.19,-1709.85
0.311,771.96,4.47,5.19,-1709.02
0.312,772.47,4.47,5.19,-1709.95
0.313,773.01,4.47,5.19,-1711.0
0.314,773.55,4.55,5.19,-1712.04
0.315,772.65,4.52,5.19,-1710.43
0.316,772.34,4.54,5.19,-1709.81
0.317,771.59,4.48,5.19,-1708.42
0.318,772.0,4.46,5.19,-1709.13
0.319,772.61,4.5,5.19,-1710.29
0.32,772.56,4.53,5.19,-1710.23
0.321,772.1,4.51,5.19,-1709.39
0.322,771.96,4.48,5.19,-1709.11
0.323,772.35,4.53,5.19,-1709.82
0.324,771.83,4.51,5.19,-1708.87
0.325,771.69,4.53,5.19,-1708.59
0.326,771.18,4.52,5.19,-1707.64
0.327,770.81,4.54,5.19,-1706.92
0.328,770.08,4.51,5.19,-1705.53
0.329,769.91,4.47,5.19,-1705.13
0.33,770.49,4.46,5.19,-1706.18
0.331,771.11,4.49,5.19,-1707.34
0.332,771.18,4.49,5.19,-1707.5
0.333,771.27,4.51,5.19,-1707.66
0.334,771.06,4.53,5.19,-1707.27
0.335,770.62,4.53,5.19,-1706.43
0.336,770.19,4.51,5.19,-1705.59
0.337,770.06,4.46,5.19,-1705.31
0.338,770.7,4.53,5.19,-1706.47
0.339,770.18,4.51,5.19,-1705.52
0.34,769.99,4.51,5.19,-1705.13
0.341,769.79,4.51,5.19,-1704.73
0.342,769.6,4.51,5.19,-1704.34
0.343,769.46,4.5,5.18,-1704.06
0.344,769.45,4.53,5.18,-1704.0
0.345,769.01,4.54,5.18,-1703.16
0.346,768.35,4.51,5.18,-1701.88
0.347,768.23,4.56,5.18,-1701.6
0.348,767.27,4.49,5.18,-1699.76
0.349,767.53,4.54,5.18,-1700.15
0.35,766.86,4.46,5.18,-1698.87
0.351,767.53,4.47,5.18,-1700.03
0.352,768.1,4.51,5.18,-1701.07
0.353,767.89,4.49,5.18,-1700.68
0.354,767.99,4.5,5.18,-1700.84
0.355,767.97,4.48,5.18,-1700.78
0.356,768.37,4.51,5.18,-1701.5
0.357,768.16,4.49,5.17,-1701.1
0.358,768.38,4.53,5.17,-1701.49
0.359,767.94,4.49,5.17,-1700.65
0.36,768.16,4.51,5.17,-1701.03
0.361,768.02,4.49,5.17,-1700.75
0.362,768.24,4.5,5.17,-1701.13
0.363,768.21,4.48,5.17,-1701.07
0.364,768.6,4.49,5.17,-1701.79
0.365,768.8,4.49,5.17,-1702.17
0.366,769.0,4.47,5.17,-1702.55
0.367,769.56,4.48,5.17,-1703.6
0.368,769.92,4.47,5.17,-1704.31
0.369,770.47,4.51,5.17,-1705.36
0.37,770.29,4.46,5.17,-1705.07
0.371,770.91,4.53,5.18,-1706.23
0.372,770.43,4.49,5.18,-1705.39
0.373,770.52,4.49,5.18,-1705.55
0.374,770.59,4.48,5.18,-1705.71
0.375,770.96,4.54,5.18,-1706.43
0.376,770.19,4.47,5.18,-1705.03
0.377,770.71,4.48,5.18,-1705.97
0.378,771.07,4.53,5.18,-1706.68
0.379,770.54,4.51,5.18,-1705.73
0.38,770.4,4.45,5.18,-1705.45
0.381,771.25,4.49,5.18,-1707.05
0.382,771.43,4.51,5.18,-1707.43
0.383,771.2,4.57,5.18,-1707.03
0.384,769.97,4.49,5.18,-1704.75
0.385,770.08,4.54,5.18,-1704.91
0.386,769.33,4.53,5.18,-1703.52
0.387,768.85,4.48,5.18,-1702.57
0.388,769.19,4.52,5.18,-1703.18
0.389,768.8,4.49,5.18,-1702.45
0.39,768.91,4.49,5.18,-1702.61
0.391,769.0,4.51,5.18,-1702.77
0.392,768.85,4.49,5.18,-1702.49
0.393,769.07,4.48,5.18,-1702.87
0.394,769.45,4.52,5.18,-1703.59
0.395,769.11,4.47,5.18,-1702.97
0.396,769.69,4.48,5.18,-1704.02
0.397,770.06,4.51,5.18,-1704.73
0.398,769.83,4.53,5.18,-1704.34
0.399,769.33,4.5,5.18,-1703.39
0.4,769.31,4.52,5.18,-1703.33
0.401,768.92,4.48,5.18,-1702.6
0.402,769.32,4.49,5.18,-1703.32
0.403,769.52,4.51,5.18,-1703.7
0.404,769.36,4.51,5.18,-1703.41
0.405,769.16,4.49,5.18,-1703.02
0.406,769.25,4.52,5.18,-1703.18
0.407,768.92,4.46,5.18,-1702.57
0.408,769.56,4.45,5.18,-1703.72
0.409,770.4,4.48,5.18,-1705.32
0.41,770.75,4.48,5.18,-1706.04
0.411,771.06,4.49,5.18,-1706.64
0.412,771.13,4.48,5.18,-1706.8
0.413,771.49,4.51,5.18,-1707.51
0.414,771.32,4.5,5.18,-1707.23
0.415,771.28,4.49,5.18,-1707.17
0.416,771.35,4.5,5.18,-1707.33
0.417,771.31,4.51,5.18,-1707.26
0.418,771.14,4.46,5.18,-1706.98
0.419,771.76,4.5,5.18,-1708.14
0.42,771.7,4.53,5.18,-1708.07
0.421,771.18,4.46,5.18,-1707.12
0.422,771.81,4.48,5.18,-1708.28
0.423,772.16,4.46,5.18,-1708.99
0.424,772.76,4.47,5.18,-1710.15
0.425,773.23,4.47,5.19,-1711.09
0.426,773.76,4.56,5.19,-1712.13
0.427,772.73,4.54,5.19,-1710.29
0.428,772.11,4.48,5.19,-1709.12
0.429,772.5,4.5,5.19,-1709.84
0.43,772.45,4.49,5.19,-1709.77
0.431,772.64,4.49,5.19,-1710.15
0.432,772.71,4.51,5.19,-1710.31
0.433,772.48,4.46,5.19,-1709.92
0.434,773.1,4.49,5.19,-1711.07
0.435,773.28,4.51,5.19,-1711.46
0.436,773.11,4.52,5.19,-1711.17
0.437,772.77,4.53,5.19,-1710.55
0.438,772.31,4.48,5.19,-1709.72
0.439,772.7,4.49,5.19,-1710.43
0.44,772.89,4.49,5.19,-1710.81
0.441,773.08,4.51,5.19,-1711.19
0.442,772.91,4.48,5.19,-1710.91
0.443,773.29,4.51,5.19,-1711.62
0.444,773.06,4.48,5.19,-1711.23
0.445,773.44,4.45,5.19,-1711.94
0.446,774.28,4.49,5.2,-1713.54
0.447,774.33,4.48,5.2,-1713.7
0.448,774.63,4.51,5.2,-1714.3
0.449,774.39,4.51,5.2,-1713.91
0.45,774.23,4.54,5.2,-1713.62
0.451,773.47,4.46,5.2,-1712.23
0.452,774.11,4.52,5.2,-1713.39
0.453,773.75,4.53,5.2,-1712.77
0.454,773.24,4.48,5.2,-1711.82
0.455,773.63,4.47,5.2,-1712.53
0.456,774.18,4.57,5.2,-1713.58
0.457,772.99,4.51,5.2,-1711.41
0.458,772.86,4.53,5.2,-1711.13
0.459,772.36,4.52,5.2,-1710.18
0.46,772.05,4.48,5.2,-1709.56
0.461,772.44,4.52,5.2,-1710.28
0.462,772.11,4.51,5.2,-1709.66
0.463,771.91,4.48,5.2,-1709.27
0.464,772.31,4.5,5.2,-1709.98
0.465,772.27,4.5,5.2,-1709.92
0.466,772.24,4.51,5.2,-1709.86
0.467,772.09,4.54,5.2,-1709.58
0.468,771.41,4.5,5.2,-1708.3
0.469,771.41,4.48,5.2,-1708.24
0.47,771.8,4.54,5.2,-1708.95
0.471,771.17,4.48,5.19,-1707.78
0.472,771.58,4.53,5.19,-1708.5
0.473,771.13,4.47,5.19,-1707.66
0.474,771.65,4.48,5.19,-1708.6
0.475,772.03,4.48,5.19,-1709.31
0.476,772.41,4.51,5.19,-1710.03
0.477,772.24,4.53,5.19,-1709.74
0.478,771.74,4.47,5.19,-1708.79
0.479,772.26,4.47,5.19,-1709.73
0.48,772.75,4.51,5.19,-1710.67
0.481,772.52,4.52,5.19,-1710.27
0.482,772.19,4.54,5.19,-1709.65
0.483,771.45,4.46,5.19,-1708.26
0.484,772.1,4.54,5.19,-1709.42
0.485,771.4,4.49,5.19,-1708.14
0.486,771.63,4.54,5.19,-1708.52
0.487,770.88,4.48,5.19,-1707.13
0.488,771.29,4.52,5.19,-1707.85
0.489,770.96,4.48,5.19,-1707.23
0.49,771.36,4.49,5.19,-1707.94
0.491,771.44,4.51,5.19,-1708.11
0.492,771.29,4.48,5.19,-1707.82
0.493,771.69,4.49,5.19,-1708.54
0.494,771.76,4.53,5.19,-1708.7
0.495,771.31,4.51,5.19,-1707.86
0.496,771.18,4.48,5.19,-1707.58
0.497,771.57,4.49,5.19,-1708.29
0.498,771.77,4.51,5.19,-1708.67
0.499,771.61,4.51,5.19,-1708.39
0.5,771.4,4.49,5.19,-1708.0
0.501,771.62,4.49,5.19,-1708.38
0.502,771.82,4.51,5.19,-1708.76
0.503,771.66,4.51,5.19,-1708.48
0.504,771.52,4.52,5.19,-1708.19
0.505,771.19,4.53,5.19,-1707.58
0.506,770.75,4.57,5.19,-1706.74
0.507,769.61,4.48,5.19,-1704.57
0.508,769.98,4.54,5.19,-1705.18
0.509,769.35,4.53,5.19,-1704.01
0.51,768.94,4.59,5.19,-1703.17
0.511,767.51,4.45,5.18,-1700.45
0.512,768.43,4.47,5.18,-1702.05
0.513,769.0,4.53,5.18,-1703.1
0.514,768.49,4.48,5.18,-1702.15
0.515,768.91,4.48,5.18,-1702.87
0.516,769.3,4.51,5.18,-1703.58
0.517,769.15,4.5,5.18,-1703.3
0.518,769.13,4.5,5.18,-1703.24
0.519,769.11,4.52,5.18,-1703.18
0.52,768.73,4.48,5.18,-1702.45
0.521,769.14,4.49,5.18,-1703.17
0.522,769.34,4.47,5.18,-1703.55
0.523,769.85,4.57,5.18,-1704.49
0.524,768.67,4.54,5.18,-1702.32
0.525,767.96,4.49,5.18,-1700.93
0.526,768.09,4.47,5.18,-1701.09
0.527,768.66,4.47,5.18,-1702.14
0.528,769.16,4.51,5.18,-1703.08
0.529,768.94,4.51,5.18,-1702.68
0.53,768.8,4.44,5.18,-1702.4
0.531,769.8,4.49,5.18,-1704.22
0.532,769.97,4.48,5.18,-1704.6
0.533,770.35,4.51,5.18,-1705.32
0.534,770.18,4.49,5.18,-1705.03
0.535,770.39,4.52,5.18,-1705.42
0.536,769.99,4.48,5.18,-1704.69
0.537,770.38,4.47,5.18,-1705.4
0.538,770.87,4.53,5.18,-1706.34
0.539,770.4,4.48,5.18,-1705.5
0.54,770.79,4.51,5.18,-1706.21
0.541,770.62,4.53,5.18,-1705.93
0.542,770.11,4.49,5.18,-1704.98
0.543,770.32,4.47,5.18,-1705.36
0.544,770.88,4.5,5.18,-1706.41
0.545,770.83,4.49,5.18,-1706.35
0.546,771.02,4.48,5.18,-1706.73
0.547,771.4,4.51,5.18,-1707.44
0.548,771.22,4.55,5.18,-1707.16
0.549,770.35,4.49,5.18,-1705.54
0.55,770.46,4.48,5.18,-1705.7
0.551,770.84,4.47,5.18,-1706.42
0.552,771.33,4.5,5.18,-1707.35
0.553,771.27,4.51,5.18,-1707.29
0.554,771.05,4.51,5.18,-1706.9
0.555,770.84,4.49,5.18,-1706.5
0.556,771.05,4.48,5.18,-1706.88
0.557,771.42,4.53,5.18,-1707.6
0.558,770.95,4.53,5.18,-1706.76
0.559,770.51,4.53,5.18,-1705.92
0.56,770.07,4.53,5.18,-1705.08
0.561,769.64,4.48,5.18,-1704.25
0.562,770.04,4.49,5.18,-1704.96
0.563,770.12,4.51,5.18,-1705.12
0.564,769.97,4.52,5.18,-1704.84
0.565,769.65,4.49,5.18,-1704.22
0.566,769.87,4.48,5.18,-1704.61
0.567,770.25,4.48,5.18,-1705.32
0.568,770.63,4.51,5.18,-1706.03
0.569,770.46,4.51,5.18,-1705.75
0.57,770.31,4.48,5.18,-1705.47
0.571,770.64,4.51,5.18,-1706.07
0.572,770.42,4.52,5.18,-1705.68
0.573,770.09,4.49,5.18,-1705.06
0.574,770.19,4.45,5.18,-1705.22
0.575,770.99,4.57,5.18,-1706.71
0.576,769.8,4.52,5.18,-1704.54
0.577,769.5,4.52,5.18,-1703.93
0.578,769.19,4.51,5.18,-1703.31
0.579,768.99,4.49,5.18,-1702.92
0.58,769.21,4.44,5.18,-1703.3
0.581,770.2,4.49,5.18,-1705.12
0.582,770.26,4.48,5.18,-1705.28
0.583,770.64,4.53,5.18,-1706.0
0.584,770.11,4.48,5.18,-1705.05
0.585,770.45,4.49,5.18,-1705.65
0.586,770.53,4.52,5.18,-1705.81
0.587,770.19,4.52,5.18,-1705.2
0.588,769.87,4.48,5.18,-1704.58
0.589,770.26,4.46,5.18,-1705.29
0.59,770.88,4.54,5.18,-1706.45
0.591,770.11,4.5,5.18,-1705.06
0.592,770.09,4.48,5.18,-1705.0
0.593,770.48,4.46,5.18,-1705.71
0.594,771.09,4.52,5.18,-1706.87
0.595,770.73,4.53,5.18,-1706.25
0.596,770.29,4.5,5.18,-1705.42
0.597,770.27,4.48,5.18,-1705.35
0.598,770.65,4.48,5.18,-1706.07
0.599,770.96,4.47,5.18,-1706.67
0.6,771.51,4.49,5.18,-1707.72
0.601,771.57,4.48,5.18,-1707.88
0.602,771.95,4.5,5.18,-1708.59
0.603,771.89,4.51,5.18,-1708.53
0.604,771.73,4.46,5.18,-1708.24
0.605,772.4,4.48,5.18,-1709.51
0.606,772.76,4.52,5.19,-1710.23
0.607,772.4,4.5,5.19,-1709.61
0.608,772.36,4.53,5.19,-1709.55
0.609,771.84,4.51,5.19,-1708.6
0.61,771.63,4.5,5.19,-1708.2
0.611,771.6,4.49,5.19,-1708.14
0.612,771.68,4.5,5.19,-1708.3
0.613,771.64,4.52,5.19,-1708.24
0.614,771.25,4.53,5.19,-1707.51
0.615,770.75,4.47,5.19,-1706.56
0.616,771.33,4.5,5.19,-1707.61
0.617,771.28,4.5,5.19,-1707.55
0.618,771.25,4.51,5.19,-1707.49
0.619,771.03,4.56,5.19,-1707.09
0.62,769.99,4.49,5.19,-1705.14
0.621,770.12,4.46,5.19,-1705.31
0.622,770.74,4.51,5.19,-1706.46
0.623,770.58,4.53,5.19,-1706.18
0.624,770.08,4.53,5.19,-1705.23
0.625,769.65,4.54,5.18,-1704.39
0.626,769.04,4.49,5.18,-1703.23
0.627,769.16,4.51,5.18,-1703.39
0.628,768.96,4.53,5.18,-1702.99
0.629,768.53,4.53,5.18,-1702.16
0.63,768.11,4.54,5.18,-1701.32
0.631,767.45,4.49,5.18,-1700.04
0.632,767.58,4.45,5.18,-1700.2
0.633,768.4,4.51,5.18,-1701.69
0.634,768.18,4.48,5.18,-1701.3
