Time,U,Y,X1,X2
0.422,763.76,4.51,4.51,-1660.22
0.423,763.71,4.48,4.48,-1659.95
0.424,764.95,4.47,4.47,-1660.72
0.425,765.8,4.51,4.51,-1661.8
0.426,764.49,4.51,4.51,-1661.43
0.427,764.19,4.49,4.49,-1661.02
0.428,765.06,4.51,4.51,-1661.46
0.429,764.34,4.5,4.5,-1661.13
0.43,764.49,4.53,4.53,-1661.08
0.431,763.22,4.49,4.49,-1660.08
0.432,764.58,4.51,4.51,-1660.54
0.433,763.7,4.53,4.53,-1660.1
0.434,762.71,4.52,4.52,-1659.12
0.435,762.52,4.49,4.49,-1658.4
0.436,763.68,4.51,4.51,-1658.86
0.437,762.8,4.49,4.49,-1658.41
0.438,763.67,4.48,4.48,-1658.84
0.439,764.34,4.5,4.5,-1659.58
0.44,763.64,4.47,4.47,-1659.47
0.441,765.0,4.5,4.5,-1660.47
0.442,764.1,4.53,4.53,-1660.34
0.443,762.83,4.53,4.53,-1659.34
0.444,762.48,4.51,4.51,-1658.51
0.445,762.65,4.49,4.49,-1658.14
0.446,763.22,4.52,4.52,-1658.34
0.447,762.22,4.51,4.51,-1657.67
0.448,762.36,4.51,4.51,-1657.41
0.449,762.05,4.49,4.49,-1657.01
0.45,762.62,4.48,4.48,-1657.2
0.451,763.48,4.49,4.49,-1657.95
0.452,763.08,4.47,4.47,-1658.07
0.453,764.25,4.47,4.47,-1659.06
0.454,764.9,4.49,4.49,-1660.12
0.455,764.22,4.5,4.5,-1660.22
0.456,764.0,4.51,4.51,-1660.14
0.457,763.65,4.48,4.48,-1659.85
0.458,764.74,4.51,4.51,-1660.51
0.459,763.82,4.49,4.49,-1660.17
0.46,764.29,4.52,4.52,-1660.36
0.461,763.29,4.52,4.52,-1659.69
0.462,762.97,4.52,4.52,-1659.07
0.463,762.64,4.53,4.53,-1658.46
0.464,762.0,4.48,4.48,-1657.6
0.465,763.73,4.51,4.51,-1658.42
0.466,762.56,4.51,4.51,-1657.95
0.467,762.35,4.49,4.49,-1657.56
0.468,763.22,4.51,4.51,-1657.99
0.469,762.34,4.52,4.52,-1657.55
0.47,761.82,4.53,4.53,-1656.92
0.471,761.03,4.48,4.48,-1655.94
0.472,762.85,4.53,4.53,-1656.77
0.473,761.06,4.49,4.49,-1655.83
0.474,762.32,4.48,4.48,-1656.29
0.475,762.99,4.51,4.51,-1657.03
0.476,761.97,4.48,4.48,-1656.68
0.477,763.06,4.46,4.46,-1657.34
0.478,764.16,4.49,4.49,-1658.53
0.479,763.38,4.48,4.48,-1658.63
0.48,764.24,4.49,4.49,-1659.38
0.481,763.84,4.51,4.51,-1659.5
0.482,763.15,4.51,4.51,-1659.07
0.483,763.1,4.51,4.51,-1658.8
0.484,762.79,4.51,4.51,-1658.4
0.485,762.74,4.48,4.48,-1658.12
0.486,763.98,4.53,4.53,-1658.9
0.487,762.04,4.51,4.51,-1657.84
0.488,762.46,4.51,4.51,-1657.6
0.489,762.31,4.51,4.51,-1657.32
0.49,762.01,4.5,4.5,-1656.92
0.491,762.26,4.49,4.49,-1656.88
0.492,762.85,4.52,4.52,-1657.29
0.493,761.66,4.49,4.49,-1656.61
0.494,762.41,4.49,4.49,-1656.82
0.495,762.81,4.37,4.37,-1657.21
0.496,768.12,4.49,4.49,-1661.49
0.497,764.85,4.51,4.51,-1661.4
0.498,764.16,4.52,4.52,-1660.97
0.499,763.64,4.49,4.49,-1660.34
0.5,764.71,4.53,4.53,-1660.79
0.501,763.05,4.52,4.52,-1659.75
0.502,762.85,4.5,4.5,-1659.04
0.503,763.4,4.52,4.52,-1659.02
0.504,762.59,4.51,4.51,-1658.37
0.505,762.73,4.49,4.49,-1658.1
0.506,763.51,4.51,4.51,-1658.53
0.507,762.63,4.51,4.51,-1658.09
0.508,762.57,4.53,4.53,-1657.81
0.509,761.49,4.5,4.5,-1656.82
0.51,762.23,4.49,4.49,-1656.81
0.511,762.81,4.49,4.49,-1657.22
0.512,762.71,4.49,4.49,-1657.37
0.513,763.1,4.5,4.5,-1657.77
0.514,762.68,4.48,4.48,-1657.67
0.515,763.74,4.49,4.49,-1658.44
0.516,763.34,4.51,4.51,-1658.56
0.517,762.81,4.52,4.52,-1658.25
0.518,762.04,4.48,4.48,-1657.49
0.519,763.66,4.52,4.52,-1658.3
0.52,762.03,4.52,4.52,-1657.48
0.521,761.64,4.52,4.52,-1656.76
0.522,761.26,4.5,4.5,-1656.03
0.523,761.96,4.48,4.48,-1656.13
0.524,762.91,4.5,4.5,-1656.89
0.525,762.21,4.52,4.52,-1656.78
0.526,761.4,4.49,4.49,-1656.12
0.527,762.47,4.49,4.49,-1656.57
0.528,762.67,4.51,4.51,-1656.95
0.529,761.79,4.5,4.5,-1656.51
0.53,762.04,4.5,4.5,-1656.47
0.531,762.01,4.49,4.49,-1656.4
0.532,762.6,4.48,4.48,-1656.81
0.533,763.11,4.48,4.48,-1657.43
0.534,763.59,4.5,4.5,-1658.16
0.535,762.88,4.51,4.51,-1658.04
0.536,762.38,4.51,4.51,-1657.63
0.537,762.17,4.49,4.49,-1657.23
0.538,763.05,4.48,4.48,-1657.66
0.539,763.72,4.48,4.48,-1658.4
0.54,764.1,4.49,4.49,-1659.12
0.541,763.7,4.48,4.48,-1659.24
0.542,764.56,4.51,4.51,-1659.99
0.543,763.39,4.51,4.51,-1659.53
0.544,763.34,4.48,4.48,-1659.25
0.545,764.43,4.48,4.48,-1659.91
0.546,764.75,4.49,4.49,-1660.51
0.547,764.76,4.48,4.48,-1660.88
0.548,765.42,4.49,4.49,-1661.62
0.549,765.34,4.5,4.5,-1661.98
0.55,764.92,4.48,4.48,-1661.89
0.551,765.97,4.49,4.49,-1662.65
0.552,765.58,4.5,4.5,-1662.78
0.553,765.35,4.53,4.53,-1662.7
0.554,764.24,4.48,4.48,-1661.81
0.555,765.96,4.48,4.48,-1662.63
0.556,766.34,4.48,4.48,-1663.34
0.557,766.72,4.49,4.49,-1664.06
0.558,766.33,4.51,4.51,-1664.18
0.559,765.64,4.49,4.49,-1663.75
0.56,766.51,4.54,4.54,-1664.19
0.561,764.54,4.53,4.53,-1662.91
0.562,764.39,4.51,4.51,-1662.1
0.563,764.72,4.52,4.52,-1661.85
0.564,764.1,4.53,4.53,-1661.21
0.565,763.31,4.47,4.47,-1660.24
0.566,765.44,4.49,4.49,-1661.3
0.567,765.16,4.52,4.52,-1661.65
0.568,763.97,4.49,4.49,-1660.96
0.569,765.04,4.5,4.5,-1661.41
0.57,764.62,4.48,4.48,-1661.32
0.571,765.67,4.49,4.49,-1662.08
0.572,765.28,4.51,4.51,-1662.21
0.573,764.59,4.49,4.49,-1661.78
0.574,765.46,4.49,4.49,-1662.21
0.575,765.67,4.48,4.48,-1662.59
0.576,766.33,4.51,4.51,-1663.33
0.577,765.32,4.53,4.53,-1662.98
0.578,764.24,4.48,4.48,-1661.99
0.579,766.06,4.53,4.53,-1662.81
0.58,764.27,4.53,4.53,-1661.88
0.581,763.67,4.49,4.49,-1660.92
0.582,765.02,4.5,4.5,-1661.39
0.583,764.61,4.51,4.51,-1661.3
0.584,764.11,4.48,4.48,-1660.88
0.585,765.45,4.51,4.51,-1661.67
0.586,764.44,4.49,4.49,-1661.32
0.587,765.21,4.52,4.52,-1661.74
0.588,763.87,4.52,4.52,-1660.94
0.589,763.48,4.49,4.49,-1660.22
0.59,764.64,4.51,4.51,-1660.67
0.591,763.76,4.51,4.51,-1660.23
0.592,763.55,4.52,4.52,-1659.83
0.593,763.03,4.52,4.52,-1659.2
0.594,762.71,4.49,4.49,-1658.58
0.595,763.77,4.5,4.5,-1659.03
0.596,763.36,4.49,4.49,-1658.94
0.597,763.63,4.48,4.48,-1659.11
0.598,764.49,4.53,4.53,-1659.87
0.599,762.55,4.51,4.51,-1658.81
0.6,762.82,4.51,4.51,-1658.45
0.601,762.77,4.5,4.5,-1658.17
0.602,762.92,4.51,4.51,-1658.13
0.603,762.58,4.5,4.5,-1657.83
0.604,762.74,4.52,4.52,-1657.78
0.605,761.78,4.51,4.51,-1657.01
0.606,762.01,4.49,4.49,-1656.76
0.607,762.79,4.51,4.51,-1657.18
0.608,761.91,4.49,4.49,-1656.74
0.609,762.79,4.53,4.53,-1657.17
0.61,761.28,4.52,4.52,-1656.25
0.611,761.15,4.49,4.49,-1655.65
0.612,761.91,4.47,4.47,-1655.86
0.613,763.23,4.49,4.49,-1656.97
0.614,762.86,4.49,4.49,-1657.3
0.615,763.06,4.48,4.48,-1657.69
0.616,763.73,4.48,4.48,-1658.42
0.617,764.11,4.49,4.49,-1659.14
0.618,763.71,4.51,4.51,-1659.26
0.619,763.18,4.51,4.51,-1658.95
0.62,762.87,4.48,4.48,-1658.55
0.621,764.21,4.5,4.5,-1659.33
0.622,763.51,4.53,4.53,-1659.22
0.623,762.23,4.48,4.48,-1658.22
0.624,763.9,4.53,4.53,-1658.92
0.625,762.21,4.48,4.48,-1657.99
0.626,763.93,4.51,4.51,-1658.81
0.627,762.76,4.51,4.51,-1658.34
0.628,762.71,4.49,4.49,-1658.06
0.629,763.18,4.49,4.49,-1658.25
0.63,763.26,4.49,4.49,-1658.41
0.631,763.66,4.49,4.49,-1658.81
0.632,763.55,4.51,4.51,-1658.95
0.633,762.86,4.51,4.51,-1658.52
0.634,762.8,4.51,4.51,-1658.25
