Time,U,Y,X1,X2
0.163,761.31,4.52,4.52,-1656.47
0.164,761.27,4.5,4.5,-1655.87
0.165,761.72,4.48,4.48,-1655.85
0.166,762.77,4.49,4.49,-1656.61
0.167,762.68,4.51,4.51,-1656.97
0.168,761.8,4.48,4.48,-1656.53
0.169,763.14,4.47,4.47,-1657.31
0.17,763.83,4.51,4.51,-1658.26
0.171,762.47,4.49,4.49,-1657.79
0.172,763.34,4.52,4.52,-1658.22
0.173,762.15,4.48,4.48,-1657.54
0.174,763.68,4.48,4.48,-1658.34
0.175,763.91,4.49,4.49,-1658.93
0.176,763.61,4.52,4.52,-1659.07
0.177,762.61,4.48,4.48,-1658.4
0.178,764.14,4.47,4.47,-1659.2
0.179,764.83,4.49,4.49,-1660.15
0.18,764.24,4.49,4.49,-1660.26
0.181,764.64,4.51,4.51,-1660.66
0.182,763.91,4.5,4.5,-1660.33
0.183,764.07,4.51,4.51,-1660.28
0.184,763.73,4.51,4.51,-1659.99
0.185,763.42,4.49,4.49,-1659.59
0.186,764.3,4.53,4.53,-1660.02
0.187,762.64,4.51,4.51,-1658.98
0.188,763.07,4.48,4.48,-1658.74
0.189,764.31,4.5,4.5,-1659.52
0.19,763.61,4.49,4.49,-1659.41
0.191,763.88,4.51,4.51,-1659.58
0.192,763.19,4.49,4.49,-1659.15
0.193,763.76,4.49,4.49,-1659.35
0.194,763.84,4.51,4.51,-1659.51
0.195,763.31,4.49,4.49,-1659.2
0.196,764.09,4.47,4.47,-1659.62
0.197,765.22,5.4,5.4,-1660.71
0.198,724.52,4.5,4.5,-1630.38
0.199,749.12,4.49,4.49,-1632.11
0.2,749.7,4.51,4.51,-1632.52
0.201,748.82,4.51,4.51,-1632.08
0.202,748.76,4.49,4.49,-1631.8
0.203,749.54,4.48,4.48,-1632.23
0.204,750.21,4.45,4.45,-1632.96
0.205,751.67,4.48,4.48,-1634.5
0.206,751.38,4.47,4.47,-1635.17
0.207,752.07,4.45,4.45,-1636.12
0.208,753.34,4.45,4.45,-1637.65
0.209,754.29,4.49,4.49,-1639.25
0.21,753.43,4.44,4.44,-1639.56
0.211,755.96,4.45,4.45,-1641.71
0.212,756.43,4.46,4.46,-1643.28
0.213,756.66,4.46,4.46,-1644.41
0.214,757.27,4.48,4.48,-1645.57
0.215,757.27,4.47,4.47,-1646.26
0.216,757.96,4.46,4.46,-1647.21
0.217,758.77,4.46,4.46,-1648.38
0.218,759.38,4.48,4.48,-1649.54
0.219,759.38,4.49,4.49,-1650.23
0.22,759.29,4.48,4.48,-1650.59
0.221,759.96,4.45,4.45,-1651.32
0.222,761.42,4.49,4.49,-1652.86
0.223,760.66,4.49,4.49,-1653.18
0.224,760.87,4.48,4.48,-1653.56
0.225,761.54,4.48,4.48,-1654.29
0.226,761.92,4.48,4.48,-1655.01
0.227,762.29,4.49,4.49,-1655.72
0.228,761.9,4.47,4.47,-1655.85
0.229,763.22,4.48,4.48,-1656.95
0.23,763.32,4.5,4.5,-1657.64
0.231,762.61,4.51,4.51,-1657.53
0.232,762.11,4.48,4.48,-1657.12
0.233,763.3,4.48,4.48,-1657.79
0.234,763.77,4.5,4.5,-1658.51
0.235,763.07,4.46,4.46,-1658.4
0.236,764.74,4.51,4.51,-1659.63
0.237,763.34,4.51,4.51,-1659.26
0.238,763.19,4.48,4.48,-1658.97
0.239,764.43,4.48,4.48,-1659.75
0.24,764.81,4.51,4.51,-1660.47
0.241,763.8,4.53,4.53,-1660.12
0.242,762.72,4.52,4.52,-1659.13
0.243,762.68,4.48,4.48,-1658.53
0.244,764.21,4.51,4.51,-1659.33
0.245,763.2,4.51,4.51,-1658.99
0.246,763.05,4.5,4.5,-1658.7
0.247,763.21,4.51,4.51,-1658.65
0.248,762.86,4.48,4.48,-1658.36
0.249,764.11,4.49,4.49,-1659.13
0.25,764.02,4.5,4.5,-1659.5
0.251,763.6,4.53,4.53,-1659.41
0.252,762.33,4.53,4.53,-1658.4
0.253,761.83,4.51,4.51,-1657.45
0.254,762.1,4.53,4.53,-1657.09
0.255,761.11,4.48,4.48,-1656.11
0.256,762.94,4.5,4.5,-1656.93
0.257,762.23,4.5,4.5,-1656.82
0.258,762.2,4.49,4.49,-1656.76
0.259,762.78,4.49,4.49,-1657.17
0.26,762.99,4.51,4.51,-1657.55
0.261,762.26,4.48,4.48,-1657.22
0.262,763.5,4.48,4.48,-1658.0
0.263,763.88,4.51,4.51,-1658.72
0.264,762.71,4.49,4.49,-1658.25
0.265,763.28,4.52,4.52,-1658.45
0.266,762.28,4.51,4.51,-1657.78
0.267,762.42,4.52,4.52,-1657.52
0.268,761.8,4.49,4.49,-1656.88
0.269,762.56,4.49,4.49,-1657.09
0.27,762.95,4.5,4.5,-1657.49
0.271,762.54,4.49,4.49,-1657.4
0.272,762.81,4.47,4.47,-1657.57
0.273,764.14,4.51,4.51,-1658.67
0.274,762.68,4.48,4.48,-1658.19
0.275,763.87,4.49,4.49,-1658.86
0.276,763.88,4.5,4.5,-1659.22
0.277,763.46,4.51,4.51,-1659.13
0.278,763.12,4.49,4.49,-1658.84
0.279,763.9,4.53,4.53,-1659.26
0.28,762.39,4.5,4.5,-1658.35
0.281,763.03,4.53,4.53,-1658.33
0.282,761.76,4.53,4.53,-1657.33
0.283,761.41,4.5,4.5,-1656.5
0.284,762.05,4.52,4.52,-1656.48
0.285,761.09,4.51,4.51,-1655.71
0.286,761.17,4.47,4.47,-1655.34
0.287,762.97,4.51,4.51,-1656.48
0.288,761.67,4.5,4.5,-1656.11
0.289,761.83,4.51,4.51,-1656.06
0.29,761.33,4.52,4.52,-1655.65
0.291,760.81,4.48,4.48,-1655.02
0.292,762.19,4.49,4.49,-1655.7
0.293,761.89,4.48,4.48,-1655.83
0.294,762.75,4.47,4.47,-1656.58
0.295,763.44,4.51,4.51,-1657.53
0.296,762.23,4.49,4.49,-1657.17
0.297,762.7,4.5,4.5,-1657.36
0.298,762.48,4.51,4.51,-1657.28
0.299,761.98,4.49,4.49,-1656.87
0.3,762.55,4.49,4.49,-1657.06
0.301,762.94,4.5,4.5,-1657.46
0.302,762.52,4.51,4.51,-1657.37
0.303,762.03,4.49,4.49,-1656.96
0.304,762.59,4.48,4.48,-1657.15
0.305,763.45,4.47,4.47,-1657.9
0.306,764.14,4.51,4.51,-1658.85
0.307,762.78,4.52,4.52,-1658.37
0.308,762.26,4.48,4.48,-1657.74
0.309,763.64,4.72,4.72,-1658.42
0.31,753.24,4.49,4.49,-1650.88
0.311,759.9,4.48,4.48,-1651.73
0.312,760.57,4.47,4.47,-1652.47
0.313,761.26,4.53,4.53,-1653.42
0.314,759.12,4.48,4.48,-1652.35
0.315,760.78,4.51,4.51,-1653.05
0.316,759.86,4.46,4.46,-1652.71
0.317,761.73,4.48,4.48,-1653.96
0.318,761.72,4.5,4.5,-1654.65
0.319,761.02,4.48,4.48,-1654.54
0.32,762.07,4.51,4.51,-1655.3
0.321,760.9,4.5,4.5,-1654.84
0.322,761.16,4.49,4.49,-1654.8
0.323,761.74,4.52,4.52,-1655.21
0.324,760.55,4.51,4.51,-1654.53
0.325,760.53,4.51,4.51,-1654.15
0.326,760.48,4.49,4.49,-1653.87
0.327,761.26,4.5,4.5,-1654.29
0.328,760.84,4.5,4.5,-1654.2
0.329,760.81,4.48,4.48,-1654.14
0.33,761.71,4.49,4.49,-1654.79
0.331,761.72,4.49,4.49,-1655.16
0.332,761.61,4.48,4.48,-1655.3
0.333,762.47,4.48,4.48,-1656.05
0.334,762.69,4.47,4.47,-1656.65
0.335,763.48,4.52,4.52,-1657.61
0.336,761.81,4.49,4.49,-1656.89
0.337,762.57,4.49,4.49,-1657.1
0.338,762.96,4.5,4.5,-1657.5
0.339,762.54,4.49,4.49,-1657.41
0.34,763.13,4.46,4.46,-1657.82
0.341,764.42,4.49,4.49,-1659.03
0.342,763.64,4.5,4.5,-1659.12
0.343,763.41,4.51,4.51,-1659.05
0.344,763.07,4.51,4.51,-1658.75
0.345,762.77,4.51,4.51,-1658.35
0.346,762.71,4.51,4.51,-1658.07
0.347,762.41,4.48,4.48,-1657.67
0.348,763.75,4.52,4.52,-1658.45
0.349,762.26,4.43,4.43,-1657.75
0.35,765.97,4.47,4.47,-1660.2
0.351,765.31,4.48,4.48,-1661.06
0.352,765.5,4.48,4.48,-1661.76
0.353,765.88,4.48,4.48,-1662.47
0.354,766.26,4.5,4.5,-1663.19
0.355,765.55,4.5,4.5,-1663.08
0.356,765.68,4.51,4.51,-1663.13
0.357,765.08,4.49,4.49,-1662.71
0.358,765.65,4.52,4.52,-1662.9
0.359,764.65,4.51,4.51,-1662.24
0.36,764.78,4.49,4.49,-1661.98
0.361,765.25,4.53,4.53,-1662.17
0.362,763.79,4.53,4.53,-1661.15
0.363,763.44,4.53,4.53,-1660.31
0.364,762.99,4.52,4.52,-1659.48
0.365,762.86,4.51,4.51,-1658.87
0.366,763.0,4.5,4.5,-1658.61
0.367,763.16,4.52,4.52,-1658.56
0.368,762.35,4.52,4.52,-1657.91
0.369,762.02,4.49,4.49,-1657.3
0.37,763.09,4.5,4.5,-1657.74
0.371,762.67,4.53,4.53,-1657.65
0.372,761.4,4.47,4.47,-1656.65
0.373,763.69,4.52,4.52,-1657.82
0.374,761.92,4.48,4.48,-1657.1
0.375,763.3,4.51,4.51,-1657.78
0.376,762.22,4.5,4.5,-1657.32
0.377,762.63,4.49,4.49,-1657.4
0.378,763.12,4.49,4.49,-1657.8
0.379,763.02,4.51,4.51,-1657.95
0.38,762.48,4.48,4.48,-1657.64
0.381,763.57,4.49,4.49,-1658.3
0.382,763.58,4.48,4.48,-1658.67
0.383,764.25,4.48,4.48,-1659.4
0.384,764.63,4.5,4.5,-1660.12
0.385,763.92,4.53,4.53,-1660.01
0.386,762.65,4.53,4.53,-1659.0
0.387,762.3,4.5,4.5,-1658.17
0.388,762.94,4.49,4.49,-1658.16
0.389,763.22,4.51,4.51,-1658.33
0.39,762.68,4.51,4.51,-1658.02
0.391,762.53,4.51,4.51,-1657.74
0.392,762.23,4.53,4.53,-1657.33
0.393,761.24,4.53,4.53,-1656.35
0.394,760.74,4.49,4.49,-1655.4
0.395,762.1,4.51,4.51,-1655.87
0.396,761.37,4.51,4.51,-1655.54
0.397,761.06,4.52,4.52,-1655.14
0.398,760.54,4.49,4.49,-1654.51
0.399,761.61,4.51,4.51,-1654.96
0.4,760.88,4.51,4.51,-1654.63
0.401,760.73,4.47,4.47,-1654.35
0.402,762.44,4.48,4.48,-1655.48
0.403,762.53,4.47,4.47,-1656.17
0.404,763.22,4.48,4.48,-1657.12
0.405,763.41,4.51,4.51,-1657.82
0.406,762.39,4.53,4.53,-1657.48
0.407,761.31,4.49,4.49,-1656.48
0.408,762.67,4.5,4.5,-1656.95
0.409,762.25,4.5,4.5,-1656.86
0.41,762.22,4.47,4.47,-1656.8
0.411,763.74,4.51,4.51,-1657.92
0.412,762.28,4.48,4.48,-1657.43
0.413,763.46,4.48,4.48,-1658.1
0.414,763.79,4.51,4.51,-1658.7
0.415,762.71,4.49,4.49,-1658.25
0.416,763.59,4.49,4.49,-1658.68
0.417,763.79,4.51,4.51,-1659.06
0.418,763.06,4.49,4.49,-1658.73
0.419,763.53,4.49,4.49,-1658.92
0.42,763.93,4.49,4.49,-1659.32
0.421,764.13,4.52,4.52,-1659.7
0.422,762.94,4.48,4.48,-1659.02
0.423,764.32,4.5,4.5,-1659.7
0.424,763.71,4.49,4.49,-1659.6
0.425,764.29,4.51,4.51,-1660.01
0.426,763.57,4.53,4.53,-1659.68
0.427,762.64,4.51,4.51,-1658.81
0.428,762.82,4.49,4.49,-1658.44
0.429,763.69,4.48,4.48,-1658.87
0.43,764.36,4.49,4.49,-1659.61
0.431,763.96,4.51,4.51,-1659.73
0.432,763.27,4.48,4.48,-1659.3
0.433,764.61,4.48,4.48,-1660.09
0.434,764.84,4.51,4.51,-1660.69
0.435,763.76,4.49,4.49,-1660.23
0.436,764.33,4.48,4.48,-1660.42
0.437,765.19,4.48,4.48,-1661.17
0.438,765.57,4.49,4.49,-1661.89
0.439,765.17,4.49,4.49,-1662.01
0.44,765.57,4.49,4.49,-1662.41
0.441,765.77,4.51,4.51,-1662.79
0.442,764.89,4.5,4.5,-1662.35
0.443,765.15,4.53,4.53,-1662.31
0.444,764.03,4.49,4.49,-1661.42
0.445,765.29,4.5,4.5,-1661.88
0.446,764.87,4.5,4.5,-1661.79
0.447,764.84,4.53,4.53,-1661.73
0.448,763.56,4.49,4.49,-1660.72
0.449,764.61,4.49,4.49,-1660.95
0.45,765.01,4.49,4.49,-1661.35
0.451,765.21,4.51,4.51,-1661.73
0.452,764.33,3.93,3.93,-1661.29
0.453,789.65,4.52,4.52,-1680.31
0.454,773.29,4.51,4.51,-1678.53
0.455,773.43,4.53,4.53,-1678.26
0.456,772.35,4.51,4.51,-1677.27
0.457,772.78,4.52,4.52,-1677.03
0.458,772.16,4.52,4.52,-1676.39
0.459,771.84,4.48,4.48,-1675.78
0.46,773.21,4.51,4.51,-1676.46
0.461,772.14,4.53,4.53,-1676.0
0.462,771.31,4.53,4.53,-1675.13
0.463,770.86,4.56,4.56,-1674.29
0.464,768.87,4.53,4.53,-1672.28
0.465,769.38,4.53,4.53,-1671.51
0.466,768.78,4.53,4.53,-1670.55
0.467,768.44,4.52,4.52,-1669.72
0.468,768.3,4.51,4.51,-1669.12
0.469,768.28,4.51,4.51,-1668.74
0.47,768.23,4.51,4.51,-1668.46
0.471,768.08,4.54,4.54,-1668.18
0.472,766.69,4.56,4.56,-1666.95
0.473,765.13,4.54,4.54,-1665.07
0.474,765.09,4.48,4.48,-1663.94
0.475,766.95,4.52,4.52,-1664.66
0.476,765.56,4.54,4.54,-1663.97
0.477,764.46,4.5,4.5,-1662.76
0.478,765.39,4.52,4.52,-1662.77
0.479,764.58,4.52,4.52,-1662.12
0.48,764.25,4.51,4.51,-1661.5
0.481,764.24,4.5,4.5,-1661.12
0.482,764.49,4.54,4.54,-1661.08
0.483,762.91,4.5,4.5,-1659.84
0.484,763.84,4.51,4.51,-1659.85
0.485,763.34,4.52,4.52,-1659.43
0.486,762.82,4.51,4.51,-1658.8
0.487,762.96,4.53,4.53,-1658.54
0.488,761.88,4.52,4.52,-1657.55
0.489,761.84,4.49,4.49,-1656.95
0.49,762.91,4.51,4.51,-1657.4
0.491,762.18,4.49,4.49,-1657.07
0.492,762.96,4.51,4.51,-1657.5
0.493,762.08,4.49,4.49,-1657.05
0.494,762.95,4.48,4.48,-1657.48
0.495,763.62,4.49,4.49,-1658.22
0.496,763.23,4.49,4.49,-1658.35
0.497,763.62,4.48,4.48,-1658.74
0.498,764.29,4.52,4.52,-1659.48
0.499,762.81,4.52,4.52,-1658.78
0.5,762.48,4.5,4.5,-1658.16
0.501,762.93,4.51,4.51,-1658.13
0.502,762.43,4.52,4.52,-1657.72
0.503,761.91,4.49,4.49,-1657.09
0.504,762.67,4.51,4.51,-1657.3
0.505,761.98,4.5,4.5,-1656.87
0.506,762.24,4.51,4.51,-1656.83
0.507,761.89,4.52,4.52,-1656.53
0.508,761.28,4.47,4.47,-1655.89
0.509,763.12,4.5,4.5,-1656.93
0.51,762.22,4.5,4.5,-1656.8
0.511,762.19,4.49,4.49,-1656.74
0.512,762.78,4.51,4.51,-1657.15
0.513,761.89,4.51,4.51,-1656.71
0.514,761.68,4.48,4.48,-1656.31
0.515,762.87,4.51,4.51,-1656.98
0.516,761.95,4.49,4.49,-1656.64
0.517,762.73,4.48,4.48,-1657.07
0.518,763.4,4.49,4.49,-1657.8
0.519,763.31,4.49,4.49,-1658.16
0.52,763.52,4.51,4.51,-1658.54
0.521,762.63,4.5,4.5,-1658.1
0.522,762.89,4.49,4.49,-1658.06
0.523,763.48,4.52,4.52,-1658.47
0.524,762.28,4.51,4.51,-1657.79
0.525,762.42,4.5,4.5,-1657.53
0.526,762.58,4.46,4.46,-1657.48
0.527,764.25,4.5,4.5,-1658.72
0.528,763.16,4.48,4.48,-1658.58
0.529,764.22,4.49,4.49,-1659.34
0.53,763.82,4.48,4.48,-1659.47
0.531,764.68,4.52,4.52,-1660.22
0.532,763.2,4.53,4.53,-1659.52
0.533,762.41,4.48,4.48,-1658.55
0.534,764.23,4.52,4.52,-1659.37
0.535,762.75,4.51,4.51,-1658.67
0.536,762.73,4.47,4.47,-1658.28
0.537,764.54,4.48,4.48,-1659.42
0.538,764.63,4.5,4.5,-1660.12
0.539,763.92,4.49,4.49,-1660.01
0.54,764.2,4.49,4.49,-1660.18
0.541,764.6,4.49,4.49,-1660.58
0.542,764.49,4.54,4.54,-1660.72
0.543,762.56,4.47,4.47,-1659.35
0.544,765.13,4.52,4.52,-1660.54
0.545,763.21,4.49,4.49,-1659.7
0.546,764.37,4.51,4.51,-1660.16
0.547,763.65,4.52,4.52,-1659.83
0.548,763.03,4.49,4.49,-1659.19
0.549,764.1,4.48,4.48,-1659.64
0.55,764.61,4.48,4.48,-1660.26
0.551,764.93,4.51,4.51,-1660.86
0.552,764.01,4.52,4.52,-1660.52
0.553,763.24,4.51,4.51,-1659.77
0.554,763.48,4.53,4.53,-1659.51
0.555,762.55,4.51,4.51,-1658.64
0.556,762.72,4.49,4.49,-1658.27
0.557,763.6,4.5,4.5,-1658.7
0.558,763.18,4.51,4.51,-1658.61
0.559,762.84,4.52,4.52,-1658.32
0.56,762.22,4.53,4.53,-1657.68
0.561,761.59,4.52,4.52,-1656.83
0.562,761.3,4.48,4.48,-1656.11
0.563,762.93,4.5,4.5,-1656.91
0.564,762.22,4.51,4.51,-1656.8
0.565,761.88,4.49,4.49,-1656.5
0.566,762.66,4.51,4.51,-1656.93
0.567,761.77,4.51,4.51,-1656.48
0.568,761.57,4.51,4.51,-1656.09
0.569,761.36,4.47,4.47,-1655.7
0.57,763.16,4.47,4.47,-1656.83
0.571,763.72,4.48,4.48,-1657.88
0.572,763.81,4.51,4.51,-1658.57
0.573,762.64,4.5,4.5,-1658.11
0.574,762.89,4.49,4.49,-1658.07
0.575,763.17,4.49,4.49,-1658.24
0.576,763.57,4.49,4.49,-1658.64
0.577,763.46,4.49,4.49,-1658.79
0.578,763.86,4.49,4.49,-1659.18
0.579,764.06,4.49,4.49,-1659.56
0.58,764.26,4.53,4.53,-1659.95
0.581,762.6,4.48,4.48,-1658.91
0.582,764.43,4.52,4.52,-1659.73
0.583,762.94,4.51,4.51,-1659.03
0.584,762.93,4.51,4.51,-1658.65
0.585,762.87,4.49,4.49,-1658.38
0.586,763.65,4.51,4.51,-1658.8
0.587,762.92,4.49,4.49,-1658.47
0.588,763.7,4.51,4.51,-1658.9
0.589,762.98,4.44,4.44,-1658.57
0.59,765.77,4.5,4.5,-1660.53
0.591,764.1,4.47,4.47,-1660.35
0.592,765.47,4.48,4.48,-1661.35
0.593,765.65,4.48,4.48,-1662.05
0.594,766.03,4.52,4.52,-1662.76
0.595,764.55,4.53,4.53,-1662.06
0.596,763.76,4.5,4.5,-1661.09
0.597,764.5,4.49,4.49,-1661.09
0.598,764.77,4.53,4.53,-1661.26
0.599,763.46,4.49,4.49,-1660.36
0.6,764.73,4.5,4.5,-1660.82
0.601,764.31,4.51,4.51,-1660.73
0.602,763.96,4.53,4.53,-1660.43
0.603,762.88,4.51,4.51,-1659.44
0.604,763.31,4.49,4.49,-1659.2
0.605,764.09,4.48,4.48,-1659.62
0.606,764.76,4.48,4.48,-1660.36
0.607,764.98,4.47,4.47,-1660.96
0.608,765.92,4.48,4.48,-1662.03
0.609,766.01,4.49,4.49,-1662.73
0.61,765.93,4.53,4.53,-1663.09
0.611,764.27,4.48,4.48,-1662.05
0.612,766.09,4.53,4.53,-1662.87
0.613,764.3,4.51,4.51,-1661.94
0.614,764.48,4.51,4.51,-1661.57
0.615,764.27,4.52,4.52,-1661.18
0.616,763.75,4.49,4.49,-1660.55
0.617,764.51,4.49,4.49,-1660.76
0.618,764.9,4.48,4.48,-1661.15
0.619,765.57,4.48,4.48,-1661.89
0.62,765.95,4.49,4.49,-1662.6
0.621,765.86,4.49,4.49,-1662.96
0.622,765.76,4.51,4.51,-1663.11
0.623,765.22,4.51,4.51,-1662.8
0.624,764.92,4.49,4.49,-1662.4
0.625,765.48,4.51,4.51,-1662.59
0.626,764.95,4.52,4.52,-1662.28
0.627,764.33,4.49,4.49,-1661.64
0.628,765.09,4.49,4.49,-1661.85
0.629,765.48,4.5,4.5,-1662.25
0.63,765.07,4.5,4.5,-1662.16
0.631,765.03,4.53,4.53,-1662.1
0.632,763.91,4.54,4.54,-1661.21
0.633,763.0,4.51,4.51,-1660.02
0.634,763.62,4.51,4.51,-1659.79
