Time,U,Y,X1,X2
0.276,762.59,4.5,5.13,-1688.19
0.277,762.55,4.49,5.13,-1688.13
0.278,762.76,4.48,5.13,-1688.51
0.279,763.13,4.49,5.13,-1689.22
0.28,763.2,4.51,5.13,-1689.38
0.281,763.03,4.5,5.13,-1689.1
0.282,763.0,4.51,5.13,-1689.04
0.283,762.84,4.48,5.13,-1688.75
0.284,763.22,4.52,5.13,-1689.47
0.285,762.88,4.53,5.13,-1688.85
0.286,762.37,4.49,5.13,-1687.9
0.287,762.47,4.49,5.13,-1688.06
0.288,762.55,4.48,5.13,-1688.22
0.289,762.93,4.53,5.13,-1688.93
0.29,762.41,4.48,5.13,-1687.99
0.291,762.81,4.5,5.13,-1688.7
0.292,762.76,4.51,5.13,-1688.64
0.293,762.61,4.53,5.13,-1688.35
0.294,762.16,4.49,5.13,-1687.52
0.295,762.38,4.52,5.13,-1687.9
0.296,762.04,4.5,5.13,-1687.28
0.297,762.02,4.5,5.13,-1687.22
0.298,761.99,4.49,5.13,-1687.16
0.299,762.2,4.51,5.13,-1687.54
0.3,761.99,4.48,5.13,-1687.15
0.301,762.32,4.51,5.13,-1687.75
0.302,762.16,4.5,5.13,-1687.47
0.303,762.13,4.52,5.13,-1687.41
0.304,761.81,4.48,5.13,-1686.79
0.305,762.2,4.49,5.13,-1687.51
0.306,762.4,4.49,5.13,-1687.89
0.307,762.6,4.52,5.13,-1688.27
0.308,762.26,4.49,5.13,-1687.65
0.309,762.35,4.51,5.13,-1687.81
0.31,762.14,4.5,5.13,-1687.42
0.311,762.11,4.5,5.13,-1687.36
0.312,762.08,4.49,5.13,-1687.3
0.313,762.29,4.52,5.13,-1687.68
0.314,761.96,4.51,5.13,-1687.06
0.315,761.81,4.51,5.13,-1686.78
0.316,761.61,4.49,5.13,-1686.39
0.317,761.83,4.49,5.13,-1686.77
0.318,762.03,4.5,5.13,-1687.15
0.319,761.99,4.5,5.13,-1687.09
0.32,761.96,4.49,5.13,-1687.03
0.321,762.05,4.47,5.13,-1687.19
0.322,762.55,4.48,5.13,-1688.12
0.323,762.92,4.49,5.13,-1688.84
0.324,762.99,4.51,5.13,-1689.0
0.325,762.83,4.5,5.13,-1688.71
0.326,762.8,4.51,5.13,-1688.65
0.327,762.64,4.28,5.13,-1688.37
0.328,766.42,4.51,5.13,-1695.39
0.329,766.14,4.49,5.13,-1695.11
0.33,766.31,4.47,5.13,-1695.49
0.331,766.84,4.51,5.13,-1696.53
0.332,766.58,4.51,5.14,-1696.14
0.333,766.35,4.48,5.14,-1695.74
0.334,766.71,4.51,5.14,-1696.45
0.335,766.52,4.52,5.14,-1696.17
0.336,766.17,4.51,5.14,-1695.55
0.337,766.0,4.53,5.14,-1695.26
0.338,765.54,4.53,5.14,-1694.42
0.339,765.09,4.51,5.14,-1693.59
0.34,764.94,4.48,5.14,-1693.3
0.341,765.32,4.49,5.14,-1694.02
0.342,765.51,4.51,5.14,-1694.4
0.343,765.28,4.54,5.14,-1694.0
0.344,764.65,4.53,5.14,-1692.83
0.345,764.15,4.52,5.14,-1691.88
0.346,763.77,4.52,5.14,-1691.15
0.347,763.46,4.49,5.14,-1690.54
0.348,763.56,4.51,5.14,-1690.7
0.349,763.41,4.5,5.14,-1690.42
0.35,763.39,4.51,5.14,-1690.36
0.351,763.18,4.51,5.14,-1689.96
0.352,763.04,4.51,5.14,-1689.68
0.353,762.9,4.53,5.14,-1689.4
0.354,762.41,4.53,5.14,-1688.45
0.355,761.98,4.51,5.14,-1687.61
0.356,761.86,4.52,5.14,-1687.33
0.357,761.55,4.48,5.13,-1686.72
0.358,761.96,4.51,5.13,-1687.43
0.359,761.81,4.53,5.13,-1687.15
0.36,761.32,4.49,5.13,-1686.2
0.361,761.43,4.5,5.13,-1686.36
0.362,761.42,4.52,5.13,-1686.3
0.363,761.1,4.51,5.13,-1685.69
0.364,760.91,4.48,5.13,-1685.29
0.365,761.32,4.51,5.13,-1686.01
0.366,761.11,4.51,5.13,-1685.62
0.367,760.98,4.51,5.13,-1685.33
0.368,760.85,4.51,5.13,-1685.05
0.369,760.65,4.46,5.13,-1684.66
0.37,761.36,4.51,5.13,-1685.93
0.371,761.2,4.47,5.13,-1685.65
0.372,761.77,4.49,5.13,-1686.69
0.373,761.85,4.49,5.13,-1686.85
0.374,762.06,4.49,5.13,-1687.24
0.375,762.26,4.49,5.13,-1687.62
0.376,762.46,4.48,5.13,-1688.0
0.377,762.84,4.5,5.13,-1688.71
0.378,762.79,4.51,5.13,-1688.65
0.379,762.64,4.51,5.13,-1688.37
0.38,762.48,4.51,5.13,-1688.09
0.381,762.28,4.49,5.13,-1687.69
0.382,762.49,4.49,5.13,-1688.07
0.383,762.69,4.49,5.13,-1688.46
0.384,762.76,4.5,5.13,-1688.62
0.385,762.73,4.49,5.13,-1688.55
0.386,762.81,4.51,5.13,-1688.71
0.387,762.59,4.47,5.13,-1688.32
0.388,763.1,4.49,5.13,-1689.25
0.389,763.29,4.51,5.13,-1689.64
0.39,763.06,4.47,5.13,-1689.24
0.391,763.57,4.51,5.13,-1690.18
0.392,763.39,4.48,5.13,-1689.89
0.393,763.77,4.48,5.13,-1690.61
0.394,764.14,4.51,5.13,-1691.32
0.395,763.91,4.49,5.13,-1690.93
0.396,763.99,4.51,5.13,-1691.09
0.397,763.82,4.51,5.13,-1690.8
0.398,763.61,4.51,5.13,-1690.41
0.399,763.46,4.51,5.13,-1690.12
0.4,763.24,4.5,5.13,-1689.73
0.401,763.21,4.51,5.13,-1689.67
0.402,763.0,4.51,5.13,-1689.27
0.403,762.85,4.51,5.13,-1688.99
0.404,762.65,4.51,5.13,-1688.59
0.405,762.5,4.51,5.13,-1688.31
0.406,762.36,4.51,5.13,-1688.03
0.407,762.16,4.52,5.13,-1687.64
0.408,761.78,4.5,5.13,-1686.91
0.409,761.76,4.4,5.13,-1686.85
0.41,763.41,4.48,5.13,-1689.89
0.411,763.75,4.49,5.13,-1690.6
0.412,763.81,4.51,5.13,-1690.76
0.413,763.59,4.48,5.13,-1690.37
0.414,763.98,4.51,5.13,-1691.08
0.415,763.8,4.51,5.13,-1690.8
0.416,763.65,4.43,5.13,-1690.51
0.417,764.87,4.51,5.13,-1692.78
0.418,764.61,4.5,5.13,-1692.38
0.419,764.57,4.49,5.13,-1692.32
0.42,764.76,4.49,5.14,-1692.7
0.421,764.95,4.53,5.14,-1693.08
0.422,764.48,4.49,5.14,-1692.24
0.423,764.57,4.53,5.14,-1692.4
0.424,764.05,4.51,5.14,-1691.46
0.425,763.85,4.52,5.14,-1691.06
0.426,763.52,4.49,5.14,-1690.44
0.427,763.73,4.51,5.14,-1690.83
0.428,763.57,4.5,5.14,-1690.54
0.429,763.55,4.53,5.14,-1690.48
0.43,763.04,4.5,5.14,-1689.53
0.431,763.02,4.52,5.14,-1689.47
0.432,762.7,4.51,5.13,-1688.86
0.433,762.56,4.5,5.13,-1688.57
0.434,762.54,4.53,5.13,-1688.51
0.435,762.04,4.5,5.13,-1687.56
0.436,762.03,4.51,5.13,-1687.5
0.437,761.89,4.48,5.13,-1687.22
0.438,762.29,4.48,5.13,-1687.94
0.439,762.67,4.52,5.13,-1688.65
0.44,762.27,4.5,5.13,-1687.92
0.441,762.26,4.5,5.13,-1687.86
0.442,762.23,4.51,5.13,-1687.8
0.443,762.03,4.53,5.13,-1687.41
0.444,761.53,4.47,5.13,-1686.46
0.445,762.06,4.51,5.13,-1687.4
0.446,761.9,4.48,5.13,-1687.11
0.447,762.3,4.48,5.13,-1687.83
0.448,762.67,4.48,5.13,-1688.54
0.449,763.05,4.49,5.13,-1689.26
0.45,763.12,4.52,5.13,-1689.42
0.451,762.79,4.52,5.13,-1688.8
0.452,762.46,4.51,5.13,-1688.19
0.453,762.26,4.47,5.13,-1687.79
0.454,762.84,4.49,5.13,-1688.84
0.455,763.03,4.47,5.13,-1689.22
0.456,763.52,4.51,5.13,-1690.16
0.457,763.29,4.51,5.13,-1689.76
0.458,763.08,4.51,5.13,-1689.37
0.459,762.93,4.48,5.13,-1689.08
0.46,763.26,4.51,5.13,-1689.69
0.461,763.1,4.49,5.13,-1689.4
0.462,763.18,4.49,5.13,-1689.56
0.463,763.26,4.51,5.13,-1689.72
0.464,763.05,4.52,5.13,-1689.33
0.465,762.72,4.51,5.13,-1688.71
0.466,762.52,4.5,5.13,-1688.32
0.467,762.49,4.52,5.13,-1688.26
0.468,762.11,4.48,5.13,-1687.53
0.469,762.51,4.48,5.13,-1688.25
0.47,762.88,4.46,5.13,-1688.96
0.471,763.5,4.51,5.13,-1690.12
0.472,763.32,4.49,5.13,-1689.84
0.473,763.53,4.5,5.13,-1690.22
0.474,763.48,4.49,5.13,-1690.16
0.475,763.69,4.51,5.13,-1690.54
0.476,763.52,4.5,5.13,-1690.25
0.477,763.49,4.52,5.13,-1690.19
0.478,763.15,4.49,5.13,-1689.57
0.479,763.37,4.5,5.13,-1689.96
0.48,763.33,4.47,5.13,-1689.89
0.481,763.83,4.49,5.13,-1690.83
0.482,763.89,4.49,5.13,-1690.99
0.483,763.97,4.52,5.13,-1691.15
0.484,763.57,4.39,5.13,-1690.42
0.485,765.45,4.51,5.14,-1693.91
0.486,765.23,4.48,5.14,-1693.62
0.487,765.54,4.49,5.14,-1694.22
0.488,765.72,4.49,5.14,-1694.6
0.489,765.91,4.5,5.14,-1694.98
0.49,765.85,4.51,5.14,-1694.92
0.491,765.68,4.52,5.14,-1694.64
0.492,765.34,4.51,5.14,-1694.02
0.493,765.18,4.52,5.14,-1693.74
0.494,764.78,4.5,5.14,-1693.01
0.495,764.75,4.48,5.14,-1692.95
0.496,765.13,4.49,5.14,-1693.66
0.497,765.32,4.58,5.14,-1694.04
0.498,763.96,4.49,5.14,-1691.54
0.499,764.2,4.53,5.14,-1691.92
0.5,763.69,4.52,5.14,-1690.97
0.501,763.38,4.5,5.14,-1690.36
0.502,763.42,4.51,5.14,-1690.41
0.503,763.21,4.5,5.14,-1690.01
0.504,763.19,4.49,5.14,-1689.95
0.505,763.4,4.52,5.14,-1690.33
0.506,763.07,4.48,5.14,-1689.72
0.507,763.41,4.49,5.14,-1690.32
0.508,763.62,4.51,5.14,-1690.7
0.509,763.46,4.51,5.14,-1690.42
0.51,763.26,4.49,5.14,-1690.03
0.511,763.35,4.53,5.14,-1690.19
0.512,762.85,4.48,5.14,-1689.24
0.513,763.25,4.48,5.14,-1689.96
0.514,763.63,4.49,5.14,-1690.67
0.515,763.71,4.49,5.14,-1690.83
0.516,763.91,4.53,5.14,-1691.21
0.517,763.45,4.48,5.14,-1690.37
0.518,763.85,4.52,5.14,-1691.09
0.519,763.51,4.49,5.14,-1690.47
0.52,763.61,4.5,5.14,-1690.63
0.521,763.57,4.51,5.14,-1690.57
0.522,763.42,4.49,5.14,-1690.29
0.523,763.63,4.48,5.14,-1690.67
0.524,764.01,4.48,5.14,-1691.38
0.525,764.32,4.53,5.14,-1691.99
0.526,763.86,4.49,5.14,-1691.15
0.527,763.96,4.53,5.14,-1691.31
0.528,763.5,4.48,5.14,-1690.47
0.529,763.9,4.53,5.14,-1691.19
0.53,763.38,4.5,5.14,-1690.24
0.531,763.36,4.51,5.14,-1690.18
0.532,763.22,4.51,5.14,-1689.89
0.533,763.01,4.51,5.14,-1689.5
0.534,762.87,4.51,5.14,-1689.22
0.535,762.73,4.51,5.14,-1688.93
0.536,762.59,4.48,5.13,-1688.65
0.537,762.98,4.51,5.14,-1689.37
0.538,762.77,4.5,5.13,-1688.97
0.539,762.74,4.49,5.13,-1688.91
0.54,762.84,4.47,5.13,-1689.07
0.541,763.4,4.47,5.13,-1690.12
0.542,763.95,4.52,5.14,-1691.17
0.543,763.6,4.48,5.13,-1690.55
0.544,763.99,4.48,5.14,-1691.26
0.545,764.36,4.49,5.14,-1691.98
0.546,764.43,4.5,5.14,-1692.14
0.547,764.39,4.51,5.14,-1692.07
0.548,764.23,4.49,5.14,-1691.79
0.549,764.43,4.5,5.14,-1692.17
0.55,764.39,4.49,5.14,-1692.11
0.551,764.47,4.44,5.14,-1692.27
0.552,765.5,4.48,5.14,-1694.2
0.553,765.84,4.51,5.14,-1694.92
0.554,765.6,4.49,5.14,-1694.52
0.555,765.68,4.52,5.14,-1694.68
0.556,765.33,4.51,5.14,-1694.06
0.557,765.12,4.51,5.14,-1693.67
0.558,764.97,4.51,5.14,-1693.38
0.559,764.75,4.52,5.14,-1692.99
0.56,764.36,4.49,5.14,-1692.26
0.561,764.46,4.48,5.14,-1692.42
0.562,764.84,4.51,5.14,-1693.14
0.563,764.61,4.51,5.14,-1692.74
0.564,764.46,4.51,5.14,-1692.46
0.565,764.31,4.5,5.14,-1692.17
0.566,764.28,4.53,5.14,-1692.11
0.567,763.77,4.49,5.14,-1691.16
0.568,764.0,4.52,5.14,-1691.55
0.569,763.66,4.51,5.14,-1690.93
0.57,763.52,4.51,5.14,-1690.65
0.571,763.38,4.49,5.14,-1690.37
0.572,763.48,4.45,5.14,-1690.53
0.573,764.34,4.49,5.14,-1692.13
0.574,764.41,4.48,5.14,-1692.29
0.575,764.79,4.52,5.14,-1693.0
0.576,764.44,4.52,5.14,-1692.39
0.577,764.06,4.48,5.14,-1691.66
0.578,764.45,4.51,5.14,-1692.37
0.579,764.29,4.51,5.14,-1692.09
0.58,764.08,4.49,5.14,-1691.69
0.581,764.29,4.51,5.14,-1692.08
0.582,764.13,4.49,5.14,-1691.79
0.583,764.34,4.48,5.14,-1692.18
0.584,764.72,4.51,5.14,-1692.89
0.585,764.49,4.5,5.14,-1692.5
0.586,764.46,4.53,5.14,-1692.43
0.587,763.95,4.52,5.14,-1691.48
0.588,763.64,4.53,5.14,-1690.87
0.589,763.14,4.5,5.14,-1689.92
0.59,763.13,4.52,5.14,-1689.86
0.591,762.81,4.48,5.14,-1689.24
0.592,763.21,4.5,5.14,-1689.96
0.593,763.24,4.49,5.14,-1690.01
0.594,763.45,4.51,5.14,-1690.39
0.595,763.23,4.53,5.14,-1690.0
0.596,762.73,4.52,5.14,-1689.05
0.597,762.43,4.51,5.14,-1688.43
0.598,762.23,4.51,5.14,-1688.04
0.599,762.04,4.48,5.14,-1687.65
0.6,762.38,4.48,5.14,-1688.25
0.601,762.77,4.49,5.13,-1688.97
0.602,762.97,4.51,5.13,-1689.35
0.603,762.82,4.49,5.13,-1689.07
0.604,763.03,4.52,5.13,-1689.45
0.605,762.7,4.51,5.13,-1688.83
0.606,762.5,4.48,5.13,-1688.44
0.607,762.9,4.5,5.13,-1689.16
0.608,762.86,4.5,5.13,-1689.09
0.609,762.83,4.48,5.13,-1689.03
0.61,763.22,4.5,5.13,-1689.75
0.611,763.18,4.52,5.13,-1689.69
0.612,762.79,4.51,5.13,-1688.96
0.613,762.59,4.48,5.13,-1688.57
0.614,762.99,4.48,5.13,-1689.28
0.615,763.36,4.52,5.13,-1689.99
0.616,763.02,4.51,5.13,-1689.38
0.617,762.82,4.49,5.13,-1688.98
0.618,763.03,4.48,5.13,-1689.37
0.619,763.41,4.49,5.13,-1690.08
0.62,763.61,4.47,5.13,-1690.46
0.621,764.16,5.16,5.13,-1691.51
0.622,752.91,4.49,5.13,-1670.6
0.623,753.36,4.53,5.12,-1670.77
0.624,752.99,4.54,5.12,-1669.94
0.625,752.39,4.49,5.12,-1668.66
0.626,752.57,4.49,5.11,-1668.83
0.627,752.73,4.5,5.11,-1668.99
0.628,752.76,4.47,5.11,-1668.94
0.629,753.39,4.46,5.11,-1669.99
0.63,754.05,4.46,5.11,-1671.15
0.631,754.71,4.44,5.1,-1672.31
0.632,755.71,4.49,5.1,-1674.14
0.633,755.92,4.48,5.1,-1674.52
0.634,756.27,4.48,5.1,-1675.13
