Time,U,Y,X1,X2
0.051,769.68,4.69,5.0,-1694.87
0.052,766.25,4.67,5.0,-1688.79
0.053,763.16,4.67,5.01,-1683.28
0.054,760.22,4.64,5.01,-1677.98
0.055,757.79,4.62,5.01,-1673.58
0.056,755.73,4.57,5.02,-1669.85
0.057,754.52,4.56,5.02,-1667.68
0.058,753.42,4.55,5.02,-1665.72
0.059,752.52,4.54,5.02,-1664.11
0.06,751.86,4.54,5.02,-1662.93
0.061,751.08,4.51,5.03,-1661.53
0.062,750.85,4.48,5.03,-1661.14
0.063,751.2,4.49,5.03,-1661.85
0.064,751.24,4.51,5.03,-1662.01
0.065,751.05,4.5,5.03,-1661.72
0.066,751.0,4.48,5.03,-1661.66
0.067,751.35,4.5,5.03,-1662.37
0.068,751.28,4.47,5.03,-1662.31
0.069,751.82,4.48,5.04,-1663.35
0.07,752.15,4.49,5.04,-1664.06
0.071,752.32,4.46,5.04,-1664.44
0.072,752.9,4.48,5.04,-1665.6
0.073,753.24,4.48,5.04,-1666.31
0.074,753.57,4.47,5.04,-1667.02
0.075,754.03,4.46,5.04,-1667.95
0.076,754.6,4.48,5.05,-1669.11
0.077,754.93,4.47,5.05,-1669.82
0.078,755.38,4.48,5.05,-1670.75
0.079,755.71,4.49,5.05,-1671.46
0.08,755.74,4.44,5.05,-1671.62
0.081,756.73,4.44,5.06,-1673.55
0.082,757.64,4.43,5.06,-1675.37
0.083,758.77,4.46,5.06,-1677.63
0.084,759.3,4.49,5.06,-1678.78
0.085,759.31,4.47,5.07,-1678.94
0.086,759.81,4.48,5.07,-1679.98
0.087,760.12,4.48,5.07,-1680.69
0.088,760.44,4.47,5.07,-1681.4
0.089,760.93,4.47,5.08,-1682.44
0.09,761.42,4.45,5.08,-1683.49
0.091,762.2,4.47,5.08,-1685.08
0.092,762.62,4.48,5.08,-1686.01
0.093,762.93,4.48,5.09,-1686.72
0.094,763.18,4.49,5.09,-1687.32
0.095,763.31,4.48,5.09,-1687.7
0.096,763.57,4.5,5.09,-1688.3
0.097,763.46,4.48,5.1,-1688.23
0.098,763.79,4.51,5.1,-1688.94
0.099,763.57,4.48,5.1,-1688.66
0.1,763.91,4.5,5.1,-1689.37
0.101,763.82,4.51,5.1,-1689.3
0.102,763.62,4.48,5.1,-1689.01
0.103,763.9,4.48,5.11,-1689.61
0.104,764.23,4.49,5.11,-1690.32
0.105,764.38,4.49,5.11,-1690.7
0.106,764.54,4.49,5.11,-1691.08
0.107,764.57,4.51,5.11,-1691.24
0.108,764.32,4.51,5.11,-1690.84
0.109,764.08,4.52,5.12,-1690.44
0.11,763.72,4.52,5.12,-1689.83
0.111,763.37,4.51,5.12,-1689.21
0.112,763.14,4.49,5.12,-1688.81
0.113,763.33,4.49,5.12,-1689.19
0.114,763.39,4.48,5.12,-1689.35
0.115,763.75,4.49,5.12,-1690.06
0.116,763.92,4.49,5.12,-1690.44
0.117,763.98,4.53,5.12,-1690.6
0.118,763.5,4.5,5.12,-1689.76
0.119,763.46,4.48,5.12,-1689.7
0.12,763.77,4.49,5.12,-1690.3
0.121,763.95,4.51,5.13,-1690.68
0.122,763.72,4.53,5.13,-1690.29
0.123,763.2,4.49,5.13,-1689.34
0.124,763.4,4.51,5.13,-1689.72
0.125,763.24,4.53,5.13,-1689.43
0.126,762.72,4.51,5.13,-1688.49
0.127,762.52,4.5,5.13,-1688.09
0.128,762.49,4.48,5.13,-1688.03
0.129,762.87,4.48,5.13,-1688.74
0.13,763.24,4.51,5.13,-1689.46
0.131,763.07,4.47,5.13,-1689.17
0.132,763.63,4.5,5.13,-1690.22
0.133,763.57,4.49,5.13,-1690.16
0.134,763.76,4.49,5.13,-1690.54
0.135,763.83,4.49,5.13,-1690.7
0.136,763.91,4.48,5.13,-1690.86
0.137,764.28,4.51,5.13,-1691.57
0.138,764.04,4.49,5.13,-1691.17
0.139,764.24,4.51,5.13,-1691.56
0.14,764.07,4.52,5.13,-1691.27
0.141,763.74,4.5,5.13,-1690.66
0.142,763.7,4.49,5.13,-1690.59
0.143,763.78,4.48,5.13,-1690.75
0.144,764.16,4.5,5.13,-1691.47
0.145,764.11,4.53,5.13,-1691.4
0.146,763.65,4.49,5.13,-1690.57
0.147,763.86,4.51,5.13,-1690.95
0.148,763.64,4.51,5.13,-1690.55
0.149,763.43,4.49,5.13,-1690.16
0.15,763.64,4.48,5.13,-1690.54
0.151,764.01,4.51,5.13,-1691.25
0.152,763.85,4.52,5.13,-1690.97
0.153,763.51,4.5,5.13,-1690.35
0.154,763.49,4.48,5.13,-1690.29
0.155,763.87,4.51,5.13,-1691.01
0.156,763.65,4.48,5.13,-1690.61
0.157,764.03,4.48,5.14,-1691.33
0.158,764.4,4.48,5.14,-1692.04
0.159,764.77,4.48,5.14,-1692.75
0.16,765.07,4.49,5.14,-1693.36
0.161,765.26,4.52,5.14,-1693.74
0.162,764.91,4.51,5.14,-1693.12
0.163,764.69,4.52,5.14,-1692.73
0.164,764.3,4.49,5.14,-1692.0
0.165,764.39,4.5,5.14,-1692.16
0.166,764.35,4.51,5.14,-1692.1
0.167,764.19,4.51,5.14,-1691.81
0.168,764.04,4.5,5.14,-1691.53
0.169,764.01,4.48,5.14,-1691.47
0.17,764.4,4.51,5.14,-1692.18
0.171,764.23,4.5,5.14,-1691.9
0.172,764.2,4.49,5.14,-1691.84
0.173,764.4,4.52,5.14,-1692.22
0.174,764.0,4.51,5.14,-1691.49
0.175,763.86,4.49,5.14,-1691.21
0.176,763.95,4.53,5.14,-1691.37
0.177,763.44,4.51,5.14,-1690.42
0.178,763.31,4.53,5.14,-1690.14
0.179,762.8,4.52,5.14,-1689.19
0.18,762.44,4.48,5.14,-1688.46
0.181,762.84,4.52,5.14,-1689.18
0.182,762.51,4.48,5.14,-1688.56
0.183,762.91,4.51,5.14,-1689.28
0.184,762.76,4.51,5.14,-1688.99
0.185,762.56,4.52,5.14,-1688.6
0.186,762.24,4.5,5.13,-1687.99
0.187,762.23,4.51,5.13,-1687.92
0.188,762.08,4.49,5.13,-1687.64
0.189,762.3,4.5,5.13,-1688.02
0.19,762.28,4.46,5.13,-1687.96
0.191,762.91,4.51,5.13,-1689.12
0.192,762.68,4.52,5.13,-1688.73
0.193,762.36,4.49,5.13,-1688.11
0.194,762.58,4.53,5.13,-1688.49
0.195,762.07,4.49,5.13,-1687.55
0.196,762.3,4.49,5.13,-1687.93
0.197,762.5,4.5,5.13,-1688.31
0.198,762.47,4.52,5.13,-1688.25
0.199,762.15,4.47,5.13,-1687.63
0.2,762.72,4.48,5.13,-1688.68
0.201,763.09,4.5,5.13,-1689.4
0.202,763.05,4.48,5.13,-1689.33
0.203,763.43,4.48,5.13,-1690.05
0.204,763.8,4.63,5.13,-1690.76
0.205,761.61,4.5,5.13,-1686.71
0.206,761.64,4.51,5.13,-1686.65
0.207,761.5,4.52,5.13,-1686.36
0.208,761.19,4.5,5.13,-1685.75
0.209,761.17,4.48,5.13,-1685.69
0.21,761.57,4.52,5.13,-1686.4
0.211,761.24,4.48,5.13,-1685.79
0.212,761.64,4.47,5.13,-1686.5
0.213,762.2,4.49,5.13,-1687.55
0.214,762.28,4.51,5.13,-1687.71
0.215,762.13,4.49,5.13,-1687.43
0.216,762.22,4.5,5.13,-1687.59
0.217,762.19,4.48,5.13,-1687.53
0.218,762.57,4.48,5.13,-1688.24
0.219,762.94,4.5,5.13,-1688.96
0.22,762.9,4.49,5.13,-1688.89
0.221,763.1,4.52,5.13,-1689.27
0.222,762.76,4.51,5.13,-1688.66
0.223,762.55,4.49,5.13,-1688.26
0.224,762.64,4.48,5.13,-1688.42
0.225,763.02,4.48,5.13,-1689.14
0.226,763.39,4.48,5.13,-1689.85
0.227,763.7,4.51,5.13,-1690.46
0.228,763.47,4.66,5.13,-1690.06
0.229,760.7,4.46,5.13,-1684.89
0.23,761.4,4.51,5.13,-1686.05
0.231,761.19,4.51,5.13,-1685.66
0.232,760.99,4.51,5.13,-1685.27
0.233,760.86,4.49,5.13,-1684.98
0.234,761.08,4.52,5.13,-1685.37
0.235,760.75,4.51,5.13,-1684.75
0.236,760.62,4.52,5.13,-1684.47
0.237,760.31,4.52,5.12,-1683.85
0.238,760.0,4.49,5.12,-1683.24
0.239,760.23,4.51,5.12,-1683.62
0.24,760.03,4.49,5.12,-1683.23
0.241,760.13,4.49,5.12,-1683.39
0.242,760.23,4.52,5.12,-1683.55
0.243,759.91,4.49,5.12,-1682.94
0.244,760.02,4.49,5.12,-1683.1
0.245,760.23,4.5,5.12,-1683.48
0.246,760.2,4.48,5.12,-1683.42
0.247,760.6,4.51,5.12,-1684.13
0.248,760.38,4.49,5.12,-1683.74
0.249,760.6,4.49,5.12,-1684.12
0.25,760.81,4.49,5.12,-1684.51
0.251,760.89,4.48,5.12,-1684.67
0.252,761.27,4.48,5.12,-1685.38
0.253,761.65,4.5,5.12,-1686.09
0.254,761.6,4.48,5.12,-1686.03
0.255,761.98,4.49,5.12,-1686.75
0.256,762.17,4.48,5.12,-1687.13
0.257,762.54,4.51,5.12,-1687.84
0.258,762.31,4.51,5.12,-1687.45
0.259,762.16,4.49,5.12,-1687.16
0.26,762.36,4.52,5.12,-1687.54
0.261,762.01,4.49,5.12,-1686.93
0.262,762.22,4.51,5.12,-1687.31
0.263,762.06,4.51,5.12,-1687.03
0.264,761.85,4.49,5.12,-1686.63
0.265,762.06,4.52,5.12,-1687.01
0.266,761.72,4.5,5.12,-1686.4
0.267,761.69,4.49,5.12,-1686.33
0.268,761.78,4.51,5.12,-1686.49
0.269,761.62,4.5,5.12,-1686.21
0.27,761.59,4.47,5.12,-1686.15
0.271,762.16,4.51,5.12,-1687.2
0.272,761.98,4.49,5.12,-1686.91
0.273,762.19,4.53,5.12,-1687.29
0.274,761.73,4.51,5.12,-1686.46
0.275,761.53,4.49,5.12,-1686.06
0.276,761.62,4.48,5.12,-1686.22
0.277,762.01,4.51,5.12,-1686.94
0.278,761.84,4.48,5.12,-1686.65
0.279,762.17,4.48,5.12,-1687.26
0.28,762.54,4.48,5.12,-1687.97
0.281,762.91,4.51,5.12,-1688.69
0.282,762.74,4.5,5.12,-1688.4
0.283,762.7,4.49,5.13,-1688.34
0.284,762.9,4.52,5.13,-1688.72
0.285,762.55,4.51,5.13,-1688.1
0.286,762.34,4.49,5.13,-1687.71
0.287,762.43,4.49,5.13,-1687.87
0.288,762.63,4.48,5.13,-1688.25
0.289,762.95,4.51,5.13,-1688.85
0.29,762.72,4.64,5.13,-1688.46
0.291,760.36,4.49,5.12,-1684.07
0.292,760.64,4.47,5.12,-1684.45
0.293,761.21,4.48,5.12,-1685.5
0.294,761.59,4.47,5.12,-1686.22
0.295,762.14,4.52,5.12,-1687.26
0.296,761.8,4.49,5.12,-1686.65
0.297,762.01,4.48,5.12,-1687.03
0.298,762.33,4.49,5.13,-1687.63
0.299,762.4,4.49,5.13,-1687.79
0.3,762.6,4.52,5.13,-1688.17
0.301,762.26,4.51,5.13,-1687.56
0.302,762.11,4.48,5.13,-1687.27
0.303,762.5,4.48,5.13,-1687.99
0.304,762.87,4.51,5.13,-1688.7
0.305,762.64,4.47,5.13,-1688.31
0.306,763.15,4.5,5.13,-1689.24
0.307,763.09,4.48,5.13,-1689.18
0.308,763.47,4.48,5.13,-1689.89
0.309,763.83,4.49,5.13,-1690.61
0.31,764.02,4.49,5.13,-1690.99
0.311,764.2,4.51,5.13,-1691.37
0.312,764.03,4.51,5.13,-1691.09
0.313,763.81,4.48,5.13,-1690.69
0.314,764.19,4.52,5.13,-1691.4
0.315,763.78,4.5,5.13,-1690.68
0.316,763.74,4.49,5.13,-1690.61
0.317,763.94,4.48,5.13,-1690.99
0.318,764.31,4.49,5.13,-1691.71
0.319,764.38,4.48,5.13,-1691.87
0.32,764.75,4.49,5.13,-1692.58
0.321,764.93,4.51,5.13,-1692.96
0.322,764.75,4.49,5.13,-1692.68
0.323,764.83,4.51,5.14,-1692.84
0.324,764.6,4.52,5.14,-1692.44
0.325,764.27,4.53,5.14,-1691.82
0.326,763.82,4.53,5.14,-1690.99
0.327,763.32,4.51,5.14,-1690.04
0.328,763.12,4.49,5.13,-1689.64
0.329,763.21,4.48,5.13,-1689.8
0.33,763.6,4.51,5.14,-1690.52
0.331,763.38,4.52,5.13,-1690.12
0.332,763.05,4.49,5.13,-1689.51
0.333,763.15,4.51,5.13,-1689.67
0.334,762.94,4.53,5.13,-1689.27
0.335,762.44,4.49,5.13,-1688.33
0.336,762.66,4.52,5.13,-1688.71
0.337,762.27,4.52,5.13,-1687.98
0.338,761.9,4.51,5.13,-1687.26
0.339,761.71,4.49,5.13,-1686.86
0.34,761.81,4.52,5.13,-1687.02
0.341,761.49,4.53,5.13,-1686.41
0.342,761.0,4.52,5.13,-1685.46
0.343,760.7,4.52,5.13,-1684.85
0.344,760.4,4.52,5.13,-1684.23
0.345,760.03,4.51,5.13,-1683.51
0.346,759.91,4.48,5.13,-1683.22
0.347,760.32,4.48,5.13,-1683.94
0.348,760.72,4.51,5.13,-1684.66
0.349,760.51,4.51,5.13,-1684.26
0.35,760.37,4.5,5.12,-1683.98
0.351,760.36,4.46,5.12,-1683.92
0.352,761.0,4.48,5.12,-1685.08
0.353,761.37,4.47,5.12,-1685.79
0.354,761.87,4.51,5.12,-1686.73
0.355,761.71,4.49,5.12,-1686.45
0.356,761.92,4.51,5.12,-1686.83
0.357,761.7,4.48,5.12,-1686.43
0.358,762.09,4.48,5.12,-1687.15
0.359,762.46,4.48,5.12,-1687.86
0.36,762.83,4.49,5.13,-1688.58
0.361,762.9,4.48,5.13,-1688.74
0.362,763.27,4.51,5.13,-1689.45
0.363,763.1,4.49,5.13,-1689.17
0.364,763.18,4.49,5.13,-1689.33
0.365,763.38,4.51,5.13,-1689.71
0.366,763.21,4.51,5.13,-1689.42
0.367,763.05,4.52,5.13,-1689.14
0.368,762.72,4.51,5.13,-1688.52
0.369,762.51,4.51,5.13,-1688.13
0.37,762.36,4.5,5.13,-1687.84
0.371,762.33,4.48,5.13,-1687.78
0.372,762.72,4.5,5.13,-1688.5
0.373,762.67,4.48,5.13,-1688.44
0.374,763.05,4.51,5.13,-1689.15
0.375,762.83,4.52,5.13,-1688.76
0.376,762.5,4.49,5.13,-1688.14
0.377,762.71,4.48,5.13,-1688.52
0.378,763.03,4.52,5.13,-1689.12
0.379,762.68,4.49,5.13,-1688.51
0.38,762.78,4.48,5.13,-1688.67
0.381,763.16,4.27,5.13,-1689.38
0.382,766.97,4.53,5.13,-1696.52
0.383,766.33,4.47,5.13,-1695.57
0.384,766.88,4.5,5.13,-1696.61
0.385,766.8,4.49,5.14,-1696.55
0.386,766.85,4.51,5.14,-1696.7
0.387,766.67,4.49,5.14,-1696.42
0.388,766.73,4.49,5.14,-1696.58
0.389,766.79,4.53,5.14,-1696.74
0.39,766.31,4.49,5.14,-1695.9
0.391,766.51,4.51,5.14,-1696.28
0.392,766.27,4.51,5.14,-1695.88
0.393,766.05,4.51,5.14,-1695.49
0.394,765.89,4.49,5.14,-1695.2
0.395,765.96,4.53,5.14,-1695.36
0.396,765.5,4.49,5.14,-1694.52
0.397,765.71,4.48,5.14,-1694.9
0.398,766.02,4.5,5.14,-1695.51
0.399,765.97,4.53,5.14,-1695.44
0.4,765.45,4.51,5.14,-1694.49
0.401,765.3,4.51,5.14,-1694.21
0.402,765.09,4.48,5.14,-1693.82
0.403,765.48,4.5,5.14,-1694.53
0.404,765.43,4.54,5.15,-1694.47
0.405,764.68,4.51,5.14,-1693.08
0.406,764.54,4.49,5.14,-1692.79
0.407,764.64,4.49,5.14,-1692.95
0.408,764.84,4.5,5.14,-1693.33
0.409,764.8,4.5,5.14,-1693.27
0.41,764.77,4.51,5.14,-1693.21
0.411,764.62,4.51,5.14,-1692.93
0.412,764.48,4.5,5.14,-1692.64
0.413,764.45,4.51,5.14,-1692.58
0.414,764.3,4.53,5.14,-1692.3
0.415,763.8,4.52,5.14,-1691.35
0.416,763.49,4.54,5.14,-1690.74
0.417,762.88,4.53,5.14,-1689.57
0.418,762.4,4.48,5.14,-1688.62
0.419,762.82,4.52,5.14,-1689.34
0.42,762.49,4.51,5.14,-1688.72
0.421,762.3,4.49,5.14,-1688.33
0.422,762.41,4.51,5.14,-1688.49
0.423,762.27,4.48,5.14,-1688.21
0.424,762.61,4.49,5.14,-1688.81
0.425,762.82,4.49,5.14,-1689.19
0.426,762.91,4.49,5.14,-1689.35
0.427,763.12,4.51,5.14,-1689.74
0.428,762.91,4.52,5.14,-1689.34
0.429,762.59,4.48,5.14,-1688.73
0.43,763.0,4.51,5.14,-1689.44
0.431,762.84,4.51,5.14,-1689.16
0.432,762.64,4.52,5.14,-1688.77
0.433,762.32,4.51,5.13,-1688.15
0.434,762.19,4.52,5.13,-1687.87
0.435,761.87,4.48,5.13,-1687.25
0.436,762.28,4.5,5.13,-1687.97
0.437,762.24,4.49,5.13,-1687.91
0.438,762.46,4.53,5.13,-1688.29
0.439,762.01,4.48,5.13,-1687.45
0.44,762.42,4.5,5.13,-1688.17
0.441,762.38,4.49,5.13,-1688.11
0.442,762.47,4.51,5.13,-1688.27
0.443,762.32,4.51,5.13,-1687.98
0.444,762.12,4.47,5.13,-1687.59
0.445,762.64,4.48,5.13,-1688.53
0.446,763.01,4.48,5.13,-1689.24
0.447,763.38,4.48,5.13,-1689.96
0.448,763.76,4.49,5.13,-1690.67
0.449,763.94,4.52,5.13,-1691.05
0.45,763.6,4.49,5.13,-1690.44
0.451,763.69,4.51,5.13,-1690.6
0.452,763.47,4.49,5.13,-1690.2
0.453,763.68,4.51,5.13,-1690.58
0.454,763.52,4.48,5.13,-1690.3
0.455,763.84,4.52,5.13,-1690.9
0.456,763.5,4.51,5.13,-1690.29
0.457,763.35,4.5,5.13,-1690.0
0.458,763.32,4.5,5.13,-1689.94
0.459,763.29,4.48,5.13,-1689.88
0.46,763.67,4.48,5.13,-1690.59
0.461,764.04,4.52,5.13,-1691.31
0.462,763.7,4.5,5.13,-1690.69
0.463,763.67,4.52,5.13,-1690.63
0.464,763.33,4.5,5.13,-1690.01
0.465,763.31,4.49,5.13,-1689.95
0.466,763.52,4.49,5.13,-1690.33
0.467,763.71,4.51,5.13,-1690.72
0.468,763.55,4.51,5.13,-1690.43
0.469,763.4,4.5,5.13,-1690.15
0.47,763.37,4.5,5.13,-1690.09
0.471,763.34,4.49,5.13,-1690.03
0.472,763.55,4.5,5.13,-1690.41
0.473,763.51,4.53,5.13,-1690.35
0.474,763.0,4.48,5.13,-1689.4
0.475,763.4,4.51,5.13,-1690.11
0.476,763.18,4.5,5.13,-1689.72
0.477,763.21,4.49,5.13,-1689.77
0.478,763.3,4.52,5.13,-1689.93
0.479,762.96,4.51,5.13,-1689.31
0.48,762.76,4.47,5.13,-1688.92
0.481,763.28,4.51,5.13,-1689.85
0.482,763.11,4.48,5.13,-1689.57
0.483,763.5,4.49,5.13,-1690.28
0.484,763.7,4.52,5.13,-1690.67
0.485,763.36,4.48,5.13,-1690.05
0.486,763.75,4.49,5.13,-1690.76
0.487,763.82,4.49,5.13,-1690.92
0.488,764.02,4.52,5.13,-1691.31
0.489,763.62,4.49,5.13,-1690.58
0.49,763.83,4.5,5.14,-1690.96
0.491,763.79,4.51,5.14,-1690.9
0.492,763.58,4.5,5.14,-1690.5
0.493,763.55,4.52,5.14,-1690.44
0.494,763.22,4.52,5.13,-1689.83
0.495,762.9,4.48,5.13,-1689.21
0.496,763.29,4.49,5.13,-1689.93
0.497,763.49,4.51,5.13,-1690.31
0.498,763.27,4.48,5.13,-1689.91
0.499,763.66,4.49,5.13,-1690.63
0.5,763.86,4.48,5.14,-1691.01
0.501,764.23,4.48,5.14,-1691.72
0.502,764.6,4.48,5.14,-1692.44
0.503,764.96,4.48,5.14,-1693.15
0.504,765.33,4.48,5.14,-1693.86
0.505,765.63,4.49,5.14,-1694.47
0.506,765.81,4.47,5.14,-1694.85
0.507,766.35,4.51,5.14,-1695.89
0.508,766.16,4.48,5.14,-1695.61
0.509,766.53,4.48,5.14,-1696.32
0.51,766.88,4.49,5.14,-1697.03
0.511,766.94,4.51,5.14,-1697.19
0.512,766.76,4.49,5.14,-1696.91
0.513,766.95,4.52,5.14,-1697.29
0.514,766.6,4.49,5.15,-1696.67
0.515,766.8,4.49,5.15,-1697.05
0.516,766.98,4.5,5.15,-1697.43
0.517,766.92,4.51,5.15,-1697.37
0.518,766.76,4.51,5.15,-1697.08
0.519,766.53,4.51,5.15,-1696.69
0.52,766.38,4.51,5.15,-1696.41
0.521,766.16,4.51,5.15,-1696.01
0.522,765.95,4.53,5.15,-1695.62
0.523,765.44,4.5,5.15,-1694.67
0.524,765.42,4.51,5.15,-1694.6
0.525,765.21,4.53,5.15,-1694.21
0.526,764.76,4.52,5.15,-1693.37
0.527,764.45,4.53,5.15,-1692.76
0.528,763.95,4.5,5.15,-1691.81
0.529,763.95,4.51,5.15,-1691.75
0.53,763.75,4.49,5.15,-1691.36
0.531,763.85,4.51,5.15,-1691.52
0.532,763.7,4.49,5.14,-1691.23
0.533,763.93,4.52,5.14,-1691.62
0.534,763.6,4.5,5.14,-1691.0
0.535,763.58,4.49,5.14,-1690.94
0.536,763.8,4.49,5.14,-1691.32
0.537,764.01,4.49,5.14,-1691.71
0.538,764.22,4.48,5.14,-1692.09
0.539,764.6,4.51,5.14,-1692.8
0.54,764.38,4.51,5.14,-1692.41
0.541,764.23,4.49,5.14,-1692.13
0.542,764.45,4.52,5.14,-1692.51
0.543,764.11,4.49,5.14,-1691.89
0.544,764.21,4.51,5.14,-1692.05
0.545,764.06,4.49,5.14,-1691.77
0.546,764.27,4.52,5.14,-1692.15
0.547,763.94,4.48,5.14,-1691.54
0.548,764.34,4.5,5.14,-1692.25
0.549,764.3,4.52,5.14,-1692.19
0.55,763.97,4.49,5.14,-1691.57
0.551,764.18,4.51,5.14,-1691.96
0.552,763.97,4.52,5.14,-1691.56
0.553,763.65,4.5,5.14,-1690.95
0.554,763.63,4.53,5.14,-1690.88
0.555,763.13,4.52,5.14,-1689.94
0.556,762.82,4.49,5.14,-1689.32
0.557,763.05,4.53,5.14,-1689.7
0.558,762.54,4.49,5.14,-1688.76
0.559,762.65,4.49,5.14,-1688.92
0.56,762.87,4.49,5.14,-1689.3
0.561,762.96,4.52,5.14,-1689.46
0.562,762.57,4.49,5.14,-1688.73
0.563,762.8,4.49,5.14,-1689.12
0.564,763.01,4.51,5.14,-1689.5
0.565,762.86,4.49,5.14,-1689.22
0.566,763.07,4.49,5.14,-1689.6
0.567,763.28,4.49,5.14,-1689.98
0.568,763.48,4.48,5.14,-1690.36
0.569,763.86,4.48,5.14,-1691.08
0.57,764.18,4.52,5.14,-1691.68
0.571,763.83,4.48,5.14,-1691.07
0.572,764.22,4.5,5.14,-1691.78
0.573,764.18,4.49,5.14,-1691.72
0.574,764.26,4.48,5.14,-1691.88
0.575,764.64,4.49,5.14,-1692.59
0.576,764.71,4.48,5.14,-1692.75
0.577,765.08,4.53,5.14,-1693.46
0.578,764.55,4.48,5.14,-1692.52
0.579,764.94,4.49,5.14,-1693.23
0.58,765.01,4.49,5.14,-1693.39
0.581,765.2,4.47,5.14,-1693.77
0.582,765.75,4.52,5.14,-1694.82
0.583,765.39,4.5,5.14,-1694.2
0.584,765.36,4.51,5.14,-1694.14
0.585,765.14,4.52,5.14,-1693.74
0.586,764.8,4.51,5.14,-1693.13
0.587,764.6,4.52,5.14,-1692.73
0.588,764.27,4.49,5.14,-1692.12
0.589,764.48,4.51,5.14,-1692.5
0.59,764.27,4.48,5.14,-1692.1
0.591,764.66,4.51,5.14,-1692.82
0.592,764.43,4.48,5.14,-1692.42
0.593,764.82,4.5,5.14,-1693.14
0.594,764.77,4.52,5.14,-1693.08
0.595,764.44,4.48,5.14,-1692.46
0.596,764.83,4.51,5.14,-1693.17
0.597,764.67,4.49,5.14,-1692.89
0.598,764.88,4.51,5.14,-1693.27
0.599,764.71,4.49,5.14,-1692.99
0.6,764.8,4.53,5.14,-1693.15
0.601,764.29,4.51,5.14,-1692.2
0.602,764.09,4.49,5.14,-1691.81
0.603,764.19,3.34,5.14,-1691.97
0.604,783.82,4.5,5.16,-1728.51
0.605,783.14,4.48,5.16,-1728.44
0.606,783.37,4.54,5.17,-1729.14
0.607,782.59,4.51,5.17,-1727.96
0.608,782.33,4.53,5.18,-1727.67
0.609,781.76,4.53,5.18,-1726.82
0.61,781.21,4.52,5.18,-1725.98
0.611,780.73,4.52,5.19,-1725.24
0.612,780.32,4.56,5.19,-1724.62
0.613,779.26,4.57,5.19,-1722.78
0.614,778.05,4.53,5.19,-1720.6
0.615,777.57,4.55,5.2,-1719.76
0.616,776.67,4.7,5.2,-1718.14
0.617,773.22,4.56,5.2,-1711.75
0.618,772.25,4.56,5.19,-1709.81
0.619,771.23,4.54,5.19,-1707.86
0.62,770.63,4.56,5.19,-1706.69
0.621,769.68,4.56,5.19,-1704.85
0.622,768.74,4.17,5.19,-1703.02
0.623,774.41,4.54,5.19,-1713.47
0.624,773.62,4.53,5.19,-1712.3
0.625,773.17,4.53,5.19,-1711.46
0.626,772.72,4.53,5.19,-1710.63
0.627,772.28,4.56,5.19,-1709.79
0.628,771.3,4.51,5.19,-1707.95
0.629,771.12,4.53,5.19,-1707.56
0.63,770.63,4.53,5.19,-1706.61
0.631,770.2,4.54,5.19,-1705.77
0.632,769.6,4.52,5.19,-1704.6
0.633,769.3,4.54,5.19,-1703.99
0.634,768.7,4.53,5.19,-1702.82
