Time,U,Y,X1,X2
0.09,760.74,4.45,5.07,-1682.02
0.091,761.47,4.47,5.08,-1683.5
0.092,761.89,4.47,5.08,-1684.43
0.093,762.32,4.48,5.08,-1685.37
0.094,762.62,4.49,5.08,-1686.07
0.095,762.76,4.47,5.09,-1686.45
0.096,763.19,4.48,5.09,-1687.38
0.097,763.5,4.49,5.09,-1688.09
0.098,763.63,4.52,5.09,-1688.47
0.099,763.24,4.49,5.1,-1687.85
0.1,763.4,4.51,5.1,-1688.23
0.101,763.13,4.48,5.1,-1687.83
0.102,763.47,4.48,5.1,-1688.54
0.103,763.8,4.49,5.1,-1689.25
0.104,763.82,4.5,5.11,-1689.41
0.105,763.74,4.49,5.11,-1689.34
0.106,763.79,4.51,5.11,-1689.5
0.107,763.59,4.52,5.11,-1689.21
0.108,763.23,4.52,5.11,-1688.59
0.109,762.81,4.51,5.11,-1687.87
0.11,762.58,4.52,5.11,-1687.47
0.111,762.23,4.48,5.11,-1686.85
0.112,762.61,4.48,5.11,-1687.56
0.113,762.96,4.49,5.11,-1688.28
0.114,763.01,4.51,5.12,-1688.44
0.115,762.83,4.48,5.12,-1688.15
0.116,763.2,4.49,5.12,-1688.86
0.117,763.25,4.49,5.12,-1689.02
0.118,763.32,4.5,5.12,-1689.18
0.119,763.26,4.47,5.12,-1689.12
0.12,763.8,4.51,5.12,-1690.16
0.121,763.61,4.49,5.12,-1689.88
0.122,763.68,4.49,5.12,-1690.04
0.123,763.87,4.5,5.12,-1690.42
0.124,763.81,4.49,5.12,-1690.35
0.125,763.99,4.49,5.12,-1690.73
0.126,764.06,4.53,5.13,-1690.89
0.127,763.58,4.48,5.13,-1690.05
0.128,763.96,4.49,5.13,-1690.77
0.129,764.14,4.5,5.13,-1691.15
0.13,764.09,4.51,5.13,-1691.08
0.131,763.86,4.51,5.13,-1690.69
0.132,763.64,4.53,5.13,-1690.29
0.133,763.13,4.51,5.13,-1689.34
0.134,762.92,4.48,5.13,-1688.95
0.135,763.31,4.54,5.13,-1689.66
0.136,762.66,4.51,5.13,-1688.49
0.137,762.46,4.48,5.13,-1688.1
0.138,762.85,4.49,5.13,-1688.81
0.139,763.05,4.51,5.13,-1689.19
0.14,762.82,4.51,5.13,-1688.8
0.141,762.62,4.48,5.13,-1688.41
0.142,763.01,4.51,5.13,-1689.12
0.143,762.78,4.51,5.13,-1688.73
0.144,762.63,4.52,5.13,-1688.44
0.145,762.3,4.52,5.13,-1687.83
0.146,761.98,4.51,5.13,-1687.21
0.147,761.85,4.49,5.13,-1686.93
0.148,762.06,4.51,5.13,-1687.31
0.149,761.91,4.5,5.13,-1687.03
0.15,761.88,4.48,5.13,-1686.97
0.151,762.27,4.49,5.13,-1687.68
0.152,762.47,4.52,5.13,-1688.06
0.153,762.13,4.48,5.13,-1687.45
0.154,762.53,4.86,5.13,-1688.16
0.155,756.45,4.53,5.12,-1676.87
0.156,756.14,4.49,5.12,-1675.93
0.157,756.41,4.49,5.12,-1676.31
0.158,756.66,4.47,5.12,-1676.7
0.159,757.2,4.48,5.12,-1677.64
0.16,757.6,4.52,5.12,-1678.36
0.161,757.29,4.48,5.11,-1677.74
0.162,757.65,4.5,5.11,-1678.35
0.163,757.64,4.48,5.11,-1678.29
0.164,758.05,4.49,5.11,-1679.0
0.165,758.26,4.47,5.11,-1679.39
0.166,758.78,4.48,5.11,-1680.32
0.167,759.1,4.49,5.11,-1680.93
0.168,759.31,4.48,5.11,-1681.31
0.169,759.64,4.45,5.11,-1681.92
0.17,760.43,4.51,5.11,-1683.41
0.171,760.26,4.49,5.11,-1683.12
0.172,760.46,4.48,5.11,-1683.5
0.173,760.84,4.51,5.11,-1684.22
0.174,760.67,4.46,5.11,-1683.93
0.175,761.29,4.49,5.11,-1685.09
0.176,761.47,4.48,5.11,-1685.47
0.177,761.84,4.49,5.11,-1686.19
0.178,762.02,4.49,5.12,-1686.57
0.179,762.21,4.49,5.12,-1686.95
0.18,762.39,4.49,5.12,-1687.33
0.181,762.58,4.49,5.12,-1687.71
0.182,762.64,4.48,5.12,-1687.87
0.183,763.01,4.5,5.12,-1688.58
0.184,762.95,4.51,5.12,-1688.52
0.185,762.78,4.5,5.12,-1688.23
0.186,762.73,4.5,5.12,-1688.17
0.187,762.69,4.52,5.12,-1688.11
0.188,762.34,4.52,5.12,-1687.49
0.189,762.01,4.49,5.12,-1686.88
0.19,762.1,4.51,5.12,-1687.03
0.191,761.94,4.49,5.12,-1686.75
0.192,762.14,4.52,5.12,-1687.13
0.193,761.74,4.49,5.12,-1686.41
0.194,761.84,4.47,5.12,-1686.57
0.195,762.33,4.49,5.12,-1687.5
0.196,762.4,4.48,5.12,-1687.66
0.197,762.78,4.51,5.12,-1688.37
0.198,762.54,4.51,5.12,-1687.98
0.199,762.39,4.53,5.12,-1687.7
0.2,761.88,4.48,5.12,-1686.75
0.201,762.27,4.49,5.12,-1687.46
0.202,762.46,4.5,5.12,-1687.84
0.203,762.42,4.51,5.12,-1687.78
0.204,762.26,4.5,5.12,-1687.5
0.205,762.23,4.46,5.12,-1687.43
0.206,762.85,4.49,5.13,-1688.59
0.207,763.03,4.49,5.13,-1688.97
0.208,763.1,4.47,5.13,-1689.13
0.209,763.65,4.48,5.13,-1690.18
0.21,764.01,4.5,5.13,-1690.89
0.211,763.95,4.48,5.13,-1690.83
0.212,764.26,4.53,5.13,-1691.43
0.213,763.73,4.48,5.13,-1690.48
0.214,764.11,4.52,5.13,-1691.2
0.215,763.76,4.5,5.13,-1690.58
0.216,763.72,4.51,5.13,-1690.52
0.217,763.56,4.48,5.13,-1690.23
0.218,763.94,4.5,5.13,-1690.95
0.219,763.89,4.48,5.13,-1690.88
0.22,764.2,4.51,5.13,-1691.49
0.221,763.97,4.48,5.13,-1691.09
0.222,764.35,4.53,5.13,-1691.81
0.223,763.82,4.52,5.13,-1690.86
0.224,763.5,4.49,5.13,-1690.24
0.225,763.71,4.5,5.13,-1690.62
0.226,763.66,4.48,5.13,-1690.56
0.227,764.04,4.51,5.13,-1691.27
0.228,763.81,4.5,5.13,-1690.88
0.229,763.78,4.5,5.13,-1690.82
0.23,763.74,4.5,5.13,-1690.75
0.231,763.71,4.51,5.13,-1690.69
0.232,763.55,4.51,5.13,-1690.41
0.233,763.34,4.47,5.13,-1690.01
0.234,763.91,4.52,5.13,-1691.06
0.235,763.56,4.52,5.13,-1690.44
0.236,763.18,4.52,5.13,-1689.72
0.237,762.86,4.51,5.13,-1689.1
0.238,762.66,4.51,5.13,-1688.71
0.239,762.52,4.53,5.13,-1688.43
0.24,762.08,4.49,5.13,-1687.59
0.241,762.3,4.5,5.13,-1687.97
0.242,762.27,4.52,5.13,-1687.91
0.243,761.95,4.48,5.13,-1687.29
0.244,762.29,4.52,5.13,-1687.9
0.245,761.96,4.49,5.13,-1687.28
0.246,762.06,4.47,5.13,-1687.44
0.247,762.63,4.52,5.13,-1688.49
0.248,762.29,4.51,5.13,-1687.88
0.249,762.15,4.51,5.13,-1687.59
0.25,762.0,4.51,5.13,-1687.31
0.251,761.8,4.5,5.13,-1686.92
0.252,761.78,4.51,5.13,-1686.86
0.253,761.64,4.51,5.13,-1686.57
0.254,761.5,4.51,5.13,-1686.29
0.255,761.3,4.48,5.13,-1685.9
0.256,761.64,4.51,5.13,-1686.5
0.257,761.49,4.52,5.13,-1686.22
0.258,761.17,4.5,5.13,-1685.6
0.259,761.16,4.52,5.13,-1685.54
0.26,760.84,4.47,5.13,-1684.93
0.261,761.36,4.5,5.13,-1685.86
0.262,761.32,4.53,5.13,-1685.8
0.263,760.82,4.51,5.13,-1684.85
0.264,760.63,4.49,5.12,-1684.46
0.265,760.74,4.49,5.12,-1684.62
0.266,760.95,4.49,5.12,-1685.0
0.267,761.16,4.48,5.12,-1685.39
0.268,761.54,4.49,5.12,-1686.1
0.269,761.62,4.51,5.12,-1686.26
0.27,761.47,4.46,5.12,-1685.98
0.271,762.1,4.48,5.12,-1687.14
0.272,762.46,4.46,5.12,-1687.85
0.273,763.07,4.49,5.13,-1689.01
0.274,763.13,4.53,5.13,-1689.17
0.275,762.67,4.51,5.13,-1688.33
0.276,762.52,4.47,5.13,-1688.05
0.277,763.02,4.51,5.13,-1688.98
0.278,762.79,4.48,5.13,-1688.59
0.279,763.17,4.5,5.13,-1689.3
0.28,763.12,4.52,5.13,-1689.24
0.281,762.72,4.51,5.13,-1688.51
0.282,762.52,4.5,5.13,-1688.12
0.283,762.49,4.51,5.13,-1688.05
0.284,762.28,4.49,5.13,-1687.66
0.285,762.49,4.52,5.13,-1688.04
0.286,762.09,4.52,5.13,-1687.31
0.287,761.71,4.49,5.13,-1686.59
0.288,761.93,4.5,5.13,-1686.97
0.289,761.89,4.47,5.13,-1686.91
0.29,762.46,4.51,5.13,-1687.96
0.291,762.29,4.48,5.13,-1687.67
0.292,762.68,4.51,5.13,-1688.39
0.293,762.51,4.48,5.13,-1688.1
0.294,762.9,4.49,5.13,-1688.82
0.295,763.09,4.51,5.13,-1689.2
0.296,762.92,4.49,5.13,-1688.92
0.297,763.01,4.47,5.13,-1689.07
0.298,763.56,4.51,5.13,-1690.12
0.299,763.39,4.52,5.13,-1689.84
0.3,763.05,4.52,5.13,-1689.22
0.301,762.73,4.48,5.13,-1688.6
0.302,763.12,4.48,5.13,-1689.32
0.303,763.49,4.51,5.13,-1690.03
0.304,763.26,4.52,5.13,-1689.64
0.305,762.93,4.49,5.13,-1689.02
0.306,763.14,4.46,5.13,-1689.4
0.307,763.75,4.53,5.13,-1690.56
0.308,763.22,4.49,5.13,-1689.61
0.309,763.43,3.65,5.13,-1689.99
0.31,777.76,4.48,5.14,-1716.69
0.311,777.66,4.49,5.15,-1717.39
0.312,777.74,4.53,5.15,-1717.77
0.313,777.11,4.51,5.16,-1716.81
0.314,776.87,4.51,5.16,-1716.52
0.315,776.57,4.51,5.16,-1716.12
0.316,776.33,4.51,5.16,-1715.83
0.317,776.04,4.54,5.17,-1715.43
0.318,775.28,4.53,5.17,-1714.14
0.319,774.73,4.55,5.17,-1713.19
0.32,773.82,4.54,5.17,-1711.57
0.321,773.04,4.5,5.17,-1710.17
0.322,772.99,4.53,5.17,-1710.11
0.323,772.51,4.52,5.18,-1709.27
0.324,772.16,4.53,5.18,-1708.65
0.325,771.69,4.53,5.18,-1707.81
0.326,771.23,4.55,5.18,-1706.97
0.327,770.3,4.57,5.18,-1705.25
0.328,769.15,4.54,5.18,-1703.08
0.329,768.56,4.54,5.18,-1701.91
0.33,767.95,4.56,5.17,-1700.74
0.331,767.0,4.51,5.17,-1698.9
0.332,766.83,4.53,5.17,-1698.51
0.333,766.35,4.54,5.17,-1697.56
0.334,765.69,4.51,5.17,-1696.28
0.335,765.59,4.51,5.17,-1696.0
0.336,765.47,4.53,5.17,-1695.72
0.337,765.05,4.51,5.17,-1694.88
0.338,764.94,4.53,5.17,-1694.6
0.339,764.46,4.53,5.16,-1693.66
0.34,764.05,4.53,5.16,-1692.82
0.341,763.59,4.51,5.16,-1691.88
0.342,763.43,4.52,5.16,-1691.48
0.343,763.14,4.53,5.16,-1690.87
0.344,762.67,4.52,5.16,-1689.92
0.345,762.39,4.53,5.15,-1689.31
0.346,761.93,4.51,5.15,-1688.37
0.347,761.77,4.49,5.15,-1687.97
0.348,761.9,4.54,5.15,-1688.14
0.349,761.3,4.43,5.15,-1686.97
0.35,762.58,4.51,5.15,-1689.24
0.351,762.42,4.52,5.15,-1688.96
0.352,762.12,4.49,5.15,-1688.34
0.353,762.36,4.48,5.14,-1688.73
0.354,762.77,4.52,5.14,-1689.44
0.355,762.44,4.51,5.14,-1688.83
0.356,762.26,4.51,5.14,-1688.44
0.357,762.08,4.48,5.14,-1688.04
0.358,762.43,4.51,5.14,-1688.65
0.359,762.29,4.49,5.14,-1688.37
0.36,762.4,4.48,5.14,-1688.53
0.361,762.8,4.51,5.14,-1689.24
0.362,762.59,4.48,5.14,-1688.85
0.363,762.99,4.52,5.14,-1689.57
0.364,762.6,4.51,5.14,-1688.84
0.365,762.47,4.47,5.14,-1688.56
0.366,762.99,4.47,5.14,-1689.49
0.367,763.55,4.49,5.14,-1690.54
0.368,763.74,4.49,5.14,-1690.92
0.369,763.82,4.47,5.14,-1691.08
0.37,764.32,4.49,5.14,-1692.02
0.371,764.51,4.48,5.14,-1692.4
0.372,764.89,4.52,5.14,-1693.12
0.373,764.54,4.51,5.14,-1692.5
0.374,764.33,4.49,5.14,-1692.1
0.375,764.54,4.49,5.14,-1692.49
0.376,764.73,4.51,5.14,-1692.87
0.377,764.57,4.53,5.14,-1692.58
0.378,764.06,4.49,5.14,-1691.63
0.379,764.16,4.48,5.14,-1691.79
0.38,764.54,4.51,5.14,-1692.51
0.381,764.31,4.53,5.14,-1692.11
0.382,763.81,4.52,5.14,-1691.17
0.383,763.49,4.49,5.14,-1690.55
0.384,763.71,4.53,5.14,-1690.93
0.385,763.26,4.51,5.14,-1690.1
0.386,763.12,4.52,5.14,-1689.81
0.387,762.8,4.48,5.14,-1689.2
0.388,763.21,4.53,5.14,-1689.91
0.389,762.75,4.5,5.14,-1689.07
0.39,762.74,4.53,5.14,-1689.01
0.391,762.3,4.49,5.14,-1688.18
0.392,762.53,4.5,5.14,-1688.56
0.393,762.5,4.51,5.14,-1688.5
0.394,762.3,4.54,5.13,-1688.11
0.395,761.69,4.51,5.13,-1686.94
0.396,761.57,4.52,5.13,-1686.65
0.397,761.25,4.54,5.13,-1686.04
0.398,760.53,4.52,5.13,-1684.65
0.399,760.24,4.48,5.13,-1684.03
0.4,760.66,4.52,5.13,-1684.75
0.401,760.34,4.51,5.13,-1684.14
0.402,760.21,4.51,5.13,-1683.85
0.403,760.09,4.48,5.13,-1683.57
0.404,760.44,4.52,5.13,-1684.18
0.405,760.05,4.51,5.13,-1683.45
0.406,759.87,4.49,5.12,-1683.06
0.407,760.1,4.47,5.12,-1683.44
0.408,760.68,4.52,5.12,-1684.49
0.409,760.34,4.51,5.12,-1683.87
0.41,760.15,4.47,5.12,-1683.48
0.411,760.67,4.5,5.12,-1684.42
0.412,760.64,4.5,5.12,-1684.36
0.413,760.61,4.47,5.12,-1684.3
0.414,761.13,4.49,5.12,-1685.23
0.415,761.32,4.48,5.12,-1685.62
0.416,761.7,4.48,5.12,-1686.33
0.417,762.08,4.52,5.12,-1687.04
0.418,761.67,4.46,5.12,-1686.32
0.419,762.3,4.51,5.12,-1687.47
0.42,762.07,4.48,5.12,-1687.08
0.421,762.46,4.46,5.12,-1687.79
0.422,763.06,4.47,5.12,-1688.95
0.423,763.6,4.5,5.13,-1690.0
0.424,763.54,4.48,5.13,-1689.93
0.425,763.85,4.49,5.13,-1690.54
0.426,764.03,4.49,5.13,-1690.92
0.427,764.09,4.5,5.13,-1691.08
0.428,764.04,4.49,5.13,-1691.01
0.429,764.23,4.47,5.13,-1691.39
0.43,764.77,4.48,5.13,-1692.44
0.431,765.12,4.5,5.13,-1693.15
0.432,765.06,4.49,5.13,-1693.09
0.433,765.13,4.53,5.13,-1693.25
0.434,764.65,4.52,5.13,-1692.41
0.435,764.32,4.48,5.13,-1691.79
0.436,764.7,4.49,5.13,-1692.51
0.437,764.88,4.5,5.13,-1692.89
0.438,764.83,4.52,5.13,-1692.82
0.439,764.43,4.51,5.14,-1692.1
0.44,764.28,4.53,5.14,-1691.81
0.441,763.76,4.53,5.14,-1690.86
0.442,763.26,4.48,5.13,-1689.91
0.443,763.66,4.5,5.14,-1690.63
0.444,763.62,4.53,5.14,-1690.57
0.445,763.16,4.52,5.13,-1689.73
0.446,762.85,4.51,5.13,-1689.11
0.447,762.71,4.5,5.13,-1688.83
0.448,762.68,4.52,5.13,-1688.77
0.449,762.36,4.48,5.13,-1688.15
0.45,762.76,4.5,5.13,-1688.87
0.451,762.72,4.48,5.13,-1688.81
0.452,763.11,4.51,5.13,-1689.52
0.453,762.95,4.51,5.13,-1689.24
0.454,762.75,4.47,5.13,-1688.85
0.455,763.26,4.49,5.13,-1689.78
0.456,763.33,4.54,5.13,-1689.94
0.457,762.7,4.49,5.13,-1688.77
0.458,762.8,4.52,5.13,-1688.93
0.459,762.41,4.49,5.13,-1688.2
0.46,762.52,4.51,5.13,-1688.37
0.461,762.31,4.5,5.13,-1687.97
0.462,762.29,4.51,5.13,-1687.91
0.463,762.14,4.52,5.13,-1687.63
0.464,761.82,4.49,5.13,-1687.01
0.465,762.04,4.48,5.13,-1687.39
0.466,762.43,4.5,5.13,-1688.11
0.467,762.39,4.51,5.13,-1688.05
0.468,762.24,4.51,5.13,-1687.77
0.469,762.04,4.51,5.13,-1687.37
0.47,761.9,4.45,5.13,-1687.09
0.471,762.71,4.52,5.13,-1688.58
0.472,762.36,4.49,5.13,-1687.96
0.473,762.58,4.54,5.13,-1688.35
0.474,761.94,4.49,5.13,-1687.18
0.475,762.17,4.51,5.13,-1687.56
0.476,762.02,4.5,5.13,-1687.27
0.477,761.99,4.49,5.13,-1687.21
0.478,762.09,4.5,5.13,-1687.37
0.479,762.05,4.48,5.13,-1687.31
0.48,762.44,4.45,5.13,-1688.03
0.481,763.24,4.51,5.13,-1689.52
0.482,763.06,4.49,5.13,-1689.23
0.483,763.26,4.51,5.13,-1689.61
0.484,763.04,4.49,5.13,-1689.22
0.485,763.25,4.94,5.13,-1689.6
0.486,755.85,4.5,5.12,-1675.86
0.487,756.06,4.51,5.12,-1675.8
0.488,755.9,4.47,5.12,-1675.41
0.489,756.46,4.47,5.12,-1676.35
0.49,757.0,4.48,5.12,-1677.29
0.491,757.4,4.5,5.12,-1678.01
0.492,757.39,4.48,5.12,-1677.95
0.493,757.81,4.51,5.11,-1678.67
0.494,757.67,4.49,5.11,-1678.38
0.495,757.91,4.49,5.11,-1678.77
0.496,758.01,4.51,5.11,-1678.93
0.497,757.87,4.45,5.11,-1678.65
0.498,758.7,4.48,5.11,-1680.14
0.499,759.08,4.5,5.11,-1680.85
0.5,759.04,4.48,5.11,-1680.79
0.501,759.43,4.48,5.11,-1681.51
0.502,759.81,4.47,5.11,-1682.22
0.503,760.37,4.49,5.11,-1683.27
0.504,760.44,4.51,5.11,-1683.43
0.505,760.22,4.48,5.11,-1683.04
0.506,760.6,4.46,5.11,-1683.75
0.507,761.21,4.51,5.11,-1684.91
0.508,760.98,4.48,5.11,-1684.51
0.509,761.36,4.53,5.11,-1685.23
0.51,760.83,4.48,5.11,-1684.28
0.511,761.22,4.46,5.11,-1684.99
0.512,761.82,4.49,5.11,-1686.15
0.513,762.0,4.5,5.12,-1686.53
0.514,761.95,4.48,5.12,-1686.47
0.515,762.32,4.48,5.12,-1687.18
0.516,762.68,4.49,5.12,-1687.89
0.517,762.86,4.51,5.12,-1688.27
0.518,762.62,4.49,5.12,-1687.88
0.519,762.82,4.52,5.12,-1688.26
0.52,762.46,4.51,5.12,-1687.64
0.521,762.25,4.5,5.12,-1687.25
0.522,762.21,4.5,5.12,-1687.18
0.523,762.17,4.47,5.12,-1687.12
0.524,762.73,4.51,5.12,-1688.17
0.525,762.55,4.5,5.12,-1687.88
0.526,762.51,4.51,5.12,-1687.82
0.527,762.29,4.49,5.12,-1687.43
0.528,762.49,4.52,5.12,-1687.81
0.529,762.09,4.51,5.12,-1687.08
0.53,761.88,4.48,5.12,-1686.69
0.531,762.27,4.51,5.12,-1687.4
0.532,762.04,4.51,5.12,-1687.01
0.533,761.89,4.48,5.12,-1686.72
0.534,762.27,4.51,5.12,-1687.44
0.535,762.11,4.53,5.12,-1687.15
0.536,761.66,4.48,5.12,-1686.31
0.537,762.05,4.49,5.12,-1687.03
0.538,762.12,4.48,5.12,-1687.19
0.539,762.5,4.51,5.12,-1687.9
0.54,762.28,4.52,5.12,-1687.51
0.541,761.95,4.49,5.12,-1686.89
0.542,762.16,4.5,5.12,-1687.27
0.543,762.12,4.49,5.12,-1687.21
0.544,762.32,4.49,5.12,-1687.59
0.545,762.4,4.5,5.12,-1687.75
0.546,762.36,4.53,5.12,-1687.69
0.547,761.9,4.49,5.12,-1686.85
0.548,762.12,4.48,5.12,-1687.23
0.549,762.5,4.48,5.13,-1687.95
0.55,762.87,4.49,5.13,-1688.66
0.551,763.05,4.52,5.13,-1689.04
0.552,762.71,4.49,5.13,-1688.43
0.553,762.92,4.48,5.13,-1688.81
0.554,763.29,4.49,5.13,-1689.52
0.555,763.36,4.48,5.13,-1689.68
0.556,763.73,4.51,5.13,-1690.4
0.557,763.55,4.49,5.13,-1690.11
0.558,763.75,4.49,5.13,-1690.49
0.559,763.82,4.51,5.13,-1690.65
0.56,763.66,4.51,5.13,-1690.37
0.561,763.44,4.49,5.13,-1689.97
0.562,763.52,4.47,5.13,-1690.13
0.563,764.02,4.49,5.13,-1691.07
0.564,764.2,4.52,5.13,-1691.45
0.565,763.79,4.52,5.13,-1690.72
0.566,763.46,4.52,5.13,-1690.1
0.567,763.13,4.49,5.13,-1689.49
0.568,763.34,4.48,5.13,-1689.87
0.569,763.66,4.51,5.13,-1690.47
0.57,763.49,4.51,5.13,-1690.19
0.571,763.28,4.51,5.13,-1689.8
0.572,763.07,4.48,5.13,-1689.4
0.573,763.46,4.52,5.13,-1690.12
0.574,763.11,4.51,5.13,-1689.5
0.575,762.91,4.51,5.13,-1689.1
0.576,762.76,4.5,5.13,-1688.82
0.577,762.74,4.49,5.13,-1688.76
0.578,762.95,4.53,5.13,-1689.14
0.579,762.49,4.51,5.13,-1688.3
0.58,762.29,4.48,5.13,-1687.91
0.581,762.69,4.49,5.13,-1688.63
0.582,762.89,4.5,5.13,-1689.01
0.583,762.85,4.48,5.13,-1688.95
0.584,763.23,4.27,5.13,-1689.66
0.585,767.18,4.51,5.13,-1697.02
0.586,766.83,4.53,5.14,-1696.62
0.587,766.29,4.47,5.14,-1695.67
0.588,766.84,4.48,5.14,-1696.71
0.589,767.19,4.52,5.14,-1697.43
0.59,766.82,4.51,5.14,-1696.81
0.591,766.59,4.51,5.14,-1696.41
0.592,766.42,4.48,5.14,-1696.13
0.593,766.79,4.5,5.14,-1696.84
0.594,766.72,4.53,5.14,-1696.78
0.595,766.25,4.52,5.14,-1695.94
0.596,765.92,4.49,5.14,-1695.32
0.597,766.12,4.51,5.14,-1695.7
0.598,765.95,4.5,5.14,-1695.42
0.599,765.91,4.5,5.14,-1695.36
0.6,765.87,4.52,5.15,-1695.29
0.601,765.47,4.5,5.15,-1694.57
0.602,765.44,4.51,5.15,-1694.5
0.603,765.29,4.5,5.15,-1694.22
0.604,765.25,4.51,5.15,-1694.16
0.605,765.04,4.5,5.15,-1693.76
0.606,765.01,4.49,5.15,-1693.7
0.607,765.1,4.51,5.15,-1693.86
0.608,764.88,4.52,5.15,-1693.47
0.609,764.56,4.51,5.14,-1692.85
0.61,764.42,4.48,5.14,-1692.57
0.611,764.81,4.53,5.14,-1693.28
0.612,764.35,4.48,5.14,-1692.45
0.613,764.69,4.51,5.14,-1693.05
0.614,764.53,4.51,5.14,-1692.77
0.615,764.33,4.76,5.14,-1692.37
0.616,759.95,4.5,5.14,-1684.2
0.617,760.07,4.51,5.14,-1684.15
0.618,759.89,4.53,5.14,-1683.75
0.619,759.49,4.52,5.14,-1682.92
0.62,759.21,4.51,5.13,-1682.31
0.621,759.1,4.48,5.13,-1682.03
0.622,759.53,4.51,5.13,-1682.74
0.623,759.34,4.48,5.13,-1682.35
0.624,759.76,4.49,5.13,-1683.07
0.625,759.98,4.52,5.13,-1683.45
0.626,759.67,4.49,5.13,-1682.84
0.627,759.91,4.51,5.13,-1683.22
0.628,759.72,4.49,5.13,-1682.83
0.629,759.83,4.51,5.13,-1682.99
0.63,759.7,4.48,5.12,-1682.71
0.631,760.05,4.5,5.12,-1683.31
0.632,760.02,4.47,5.12,-1683.25
0.633,760.54,4.48,5.12,-1684.19
0.634,760.87,4.52,5.12,-1684.8
