Time,U,Y,X1,X2
0.077,756.55,4.51,4.51,-1646.47
0.078,756.4,4.5,4.5,-1646.19
0.079,756.56,4.49,4.49,-1646.14
0.08,756.84,4.49,4.49,-1646.32
0.081,756.92,4.49,4.49,-1646.48
0.082,757.32,4.5,4.5,-1646.87
0.083,756.9,4.49,4.49,-1646.78
0.084,757.18,4.49,4.49,-1646.96
0.085,757.57,4.7,4.7,-1647.35
0.086,748.31,4.49,4.49,-1640.53
0.087,754.38,4.49,4.49,-1641.34
0.088,754.58,4.5,4.5,-1641.73
0.089,754.17,4.48,4.48,-1641.64
0.09,755.07,4.46,4.46,-1642.28
0.091,756.16,4.48,4.48,-1643.48
0.092,756.16,4.49,4.49,-1644.16
0.093,756.07,4.44,4.44,-1644.52
0.094,758.29,4.49,4.49,-1646.44
0.095,756.93,4.48,4.48,-1646.49
0.096,757.79,4.48,4.48,-1647.24
0.097,758.17,4.48,4.48,-1647.96
0.098,758.55,4.47,4.47,-1648.67
0.099,759.4,4.45,4.45,-1649.74
0.1,760.57,4.49,4.49,-1651.26
0.101,759.81,4.46,4.46,-1651.57
0.102,761.26,4.49,4.49,-1652.9
0.103,760.38,4.47,4.47,-1652.99
0.104,761.55,4.48,4.48,-1653.97
0.105,761.74,4.48,4.48,-1654.67
0.106,762.12,4.48,4.48,-1655.39
0.107,762.5,4.48,4.48,-1656.1
0.108,762.88,4.5,4.5,-1656.82
0.109,762.17,4.48,4.48,-1656.71
0.11,763.22,4.48,4.48,-1657.47
0.111,763.6,4.49,4.49,-1658.18
0.112,763.21,4.49,4.49,-1658.31
0.113,763.29,4.48,4.48,-1658.47
0.114,764.15,4.51,4.51,-1659.22
0.115,763.14,4.47,4.47,-1658.87
0.116,764.85,4.49,4.49,-1660.0
0.117,764.47,4.46,4.46,-1660.34
0.118,765.76,4.48,4.48,-1661.55
0.119,765.76,4.48,4.48,-1662.24
0.12,766.13,4.51,4.51,-1662.95
0.121,764.96,4.48,4.48,-1662.49
0.122,766.31,4.5,4.5,-1663.27
0.123,765.6,4.48,4.48,-1663.16
0.124,766.65,4.53,4.53,-1663.93
0.125,764.71,4.49,4.49,-1662.87
0.126,766.06,4.51,4.51,-1663.34
0.127,765.33,4.52,4.52,-1663.01
0.128,764.72,4.48,4.48,-1662.38
0.129,766.25,4.52,4.52,-1663.17
0.13,764.77,4.51,4.51,-1662.47
0.131,764.91,4.49,4.49,-1662.21
0.132,765.69,4.51,4.51,-1662.64
0.133,764.96,4.54,4.54,-1662.31
0.134,763.57,4.5,4.5,-1661.08
0.135,764.5,4.53,4.53,-1661.09
0.136,763.38,4.5,4.5,-1660.2
0.137,764.02,4.5,4.5,-1660.19
0.138,763.99,4.47,4.47,-1660.13
0.139,765.35,4.52,4.52,-1661.13
0.14,763.52,4.52,4.52,-1660.3
0.141,763.29,4.49,4.49,-1659.69
0.142,764.36,4.49,4.49,-1660.13
0.143,764.25,4.51,4.51,-1660.28
0.144,763.72,4.48,4.48,-1659.97
0.145,764.96,4.5,4.5,-1660.75
0.146,764.26,4.48,4.48,-1660.64
0.147,765.31,4.53,4.53,-1661.4
0.148,763.36,4.48,4.48,-1660.35
0.149,765.19,4.49,4.49,-1661.16
0.15,764.79,4.46,4.46,-1661.29
0.151,766.27,4.5,4.5,-1662.51
0.152,765.18,4.52,4.52,-1662.37
0.153,764.37,4.52,4.52,-1661.72
0.154,764.04,4.54,4.54,-1661.11
0.155,762.94,4.51,4.51,-1659.9
0.156,763.56,4.48,4.48,-1659.67
0.157,764.81,4.49,4.49,-1660.45
0.158,764.72,4.49,4.49,-1660.81
0.159,764.61,4.48,4.48,-1660.96
0.16,765.32,4.49,4.49,-1661.59
0.161,765.02,4.49,4.49,-1661.72
0.162,765.41,4.51,4.51,-1662.12
0.163,764.53,4.52,4.52,-1661.67
0.164,764.01,4.5,4.5,-1661.04
0.165,764.46,4.51,4.51,-1661.02
0.166,763.96,4.5,4.5,-1660.6
0.167,764.22,4.5,4.5,-1660.56
0.168,764.18,4.48,4.48,-1660.5
0.169,765.24,4.49,4.49,-1661.26
0.17,764.84,4.51,4.51,-1661.39
0.171,764.15,4.49,4.49,-1660.96
0.172,765.03,4.49,4.49,-1661.39
0.173,764.92,4.52,4.52,-1661.54
0.174,763.92,4.48,4.48,-1660.87
0.175,765.45,4.49,4.49,-1661.67
0.176,765.06,4.49,4.49,-1661.79
0.177,765.45,4.53,4.53,-1662.19
0.178,763.79,4.49,4.49,-1661.16
0.179,764.84,4.48,4.48,-1661.39
0.18,765.7,4.51,4.51,-1662.14
0.181,764.53,4.51,4.51,-1661.67
0.182,764.32,4.48,4.48,-1661.28
0.183,765.66,4.52,4.52,-1662.06
0.184,764.18,4.53,4.53,-1661.36
0.185,763.39,4.51,4.51,-1660.39
0.186,763.66,4.5,4.5,-1660.03
0.187,763.92,4.51,4.51,-1659.99
0.188,763.42,4.49,4.49,-1659.58
0.189,763.98,4.5,4.5,-1659.77
0.19,763.76,4.51,4.51,-1659.7
0.191,763.26,4.51,4.51,-1659.28
0.192,763.21,4.5,4.5,-1659.01
0.193,763.37,4.51,4.51,-1658.96
0.194,762.87,4.53,4.53,-1658.54
0.195,762.04,4.5,4.5,-1657.68
0.196,762.68,4.48,4.48,-1657.66
0.197,763.73,4.48,4.48,-1658.43
0.198,764.11,4.52,4.52,-1659.14
0.199,762.63,4.52,4.52,-1658.44
0.2,762.3,4.52,4.52,-1657.83
0.201,761.98,4.49,4.49,-1657.21
0.202,763.04,4.54,4.54,-1657.65
0.203,761.08,4.53,4.53,-1656.39
0.204,760.76,4.52,4.52,-1655.45
0.205,760.57,4.49,4.49,-1654.74
0.206,761.42,4.53,4.53,-1654.95
0.207,759.96,4.49,4.49,-1653.93
0.208,761.01,4.54,4.54,-1654.16
0.209,759.23,4.49,4.49,-1652.91
0.21,760.78,4.46,4.46,-1653.39
0.211,762.07,4.51,4.51,-1654.6
0.212,760.51,4.7,4.7,-1654.1
0.213,751.92,4.53,4.53,-1647.33
0.214,756.29,4.51,4.51,-1646.84
0.215,756.62,4.49,4.49,-1646.6
0.216,757.4,4.51,4.51,-1647.02
0.217,756.51,4.48,4.48,-1646.58
0.218,757.7,4.19,4.19,-1647.24
0.219,770.72,4.46,4.46,-1657.5
0.22,763.94,4.48,4.48,-1658.12
0.221,763.93,4.49,4.49,-1658.81
0.222,763.85,4.48,4.48,-1659.17
0.223,764.52,4.51,4.51,-1659.91
0.224,763.35,4.46,4.46,-1659.44
0.225,765.31,4.48,4.48,-1660.7
0.226,765.15,4.51,4.51,-1661.27
0.227,764.23,4.48,4.48,-1660.93
0.228,765.47,4.48,4.48,-1661.7
0.229,765.85,4.51,4.51,-1662.42
0.23,764.68,4.52,4.52,-1661.95
0.231,764.16,4.53,4.53,-1661.32
0.232,763.52,4.53,4.53,-1660.47
0.233,762.92,4.5,4.5,-1659.52
0.234,763.66,4.49,4.49,-1659.51
0.235,764.25,4.49,4.49,-1659.92
0.236,764.45,4.48,4.48,-1660.3
0.237,764.96,4.49,4.49,-1660.92
0.238,764.97,4.5,4.5,-1661.29
0.239,764.56,4.48,4.48,-1661.2
0.24,765.61,4.53,4.53,-1661.96
0.241,763.66,4.49,4.49,-1660.91
0.242,765.02,4.51,4.51,-1661.37
0.243,764.29,4.49,4.49,-1661.05
0.244,764.76,4.54,4.54,-1661.24
0.245,762.99,4.51,4.51,-1659.98
0.246,763.45,4.52,4.52,-1659.64
0.247,762.93,4.49,4.49,-1659.01
0.248,763.69,4.48,4.48,-1659.22
0.249,764.55,4.52,4.52,-1659.97
0.25,763.07,4.49,4.49,-1659.27
0.251,764.14,4.53,4.53,-1659.71
0.252,762.48,4.49,4.49,-1658.68
0.253,763.52,4.51,4.51,-1658.91
0.254,762.83,4.47,4.47,-1658.48
0.255,764.49,4.51,4.51,-1659.5
0.256,763.12,4.49,4.49,-1659.02
0.257,764.0,4.48,4.48,-1659.45
0.258,764.67,4.49,4.49,-1660.19
0.259,764.58,4.53,4.53,-1660.55
0.26,762.92,4.51,4.51,-1659.52
0.261,763.35,4.47,4.47,-1659.27
0.262,765.06,4.54,4.54,-1660.41
0.263,762.51,4.5,4.5,-1659.09
0.264,763.44,4.51,4.51,-1659.1
0.265,762.95,4.5,4.5,-1658.69
0.266,763.2,4.51,4.51,-1658.65
0.267,762.7,4.51,4.51,-1658.23
0.268,762.65,4.52,4.52,-1657.95
0.269,762.03,4.47,4.47,-1657.32
0.27,764.03,4.51,4.51,-1658.47
0.271,762.57,4.52,4.52,-1657.98
0.272,761.9,4.51,4.51,-1657.24
0.273,762.13,4.51,4.51,-1656.98
0.274,761.83,4.5,4.5,-1656.58
0.275,762.08,4.53,4.53,-1656.54
0.276,760.81,4.53,4.53,-1655.53
0.277,760.3,4.5,4.5,-1654.58
0.278,761.04,4.49,4.49,-1654.58
0.279,761.63,4.48,4.48,-1654.99
0.28,762.3,4.5,4.5,-1655.72
0.281,761.59,4.49,4.49,-1655.61
0.282,762.18,4.53,4.53,-1656.02
0.283,760.67,4.48,4.48,-1655.11
0.284,762.4,4.49,4.49,-1655.92
0.285,762.32,4.45,4.45,-1656.28
0.286,764.22,4.47,4.47,-1657.96
0.287,764.14,4.47,4.47,-1658.86
0.288,764.8,4.51,4.51,-1659.91
0.289,763.34,4.5,4.5,-1659.42
0.29,763.59,4.51,4.51,-1659.38
0.291,763.25,4.52,4.52,-1659.09
0.292,762.63,4.49,4.49,-1658.45
0.293,763.39,4.48,4.48,-1658.66
0.294,764.25,4.5,4.5,-1659.41
0.295,763.55,4.49,4.49,-1659.3
0.296,763.82,4.5,4.5,-1659.47
0.297,763.6,4.48,4.48,-1659.4
0.298,764.65,4.5,4.5,-1660.16
0.299,763.95,4.48,4.48,-1660.05
0.3,764.84,4.48,4.48,-1660.7
0.301,765.32,4.49,4.49,-1661.42
0.302,765.23,4.48,4.48,-1661.78
0.303,765.9,4.52,4.52,-1662.51
0.304,764.42,4.51,4.51,-1661.81
0.305,764.4,4.51,4.51,-1661.43
0.306,764.35,4.84,4.84,-1661.16
0.307,749.59,4.51,4.51,-1649.76
0.308,758.5,4.49,4.49,-1650.14
0.309,759.28,4.48,4.48,-1650.56
0.31,759.95,4.49,4.49,-1651.3
0.311,759.86,4.49,4.49,-1651.66
0.312,760.06,4.52,4.52,-1652.04
0.313,758.87,4.49,4.49,-1651.36
0.314,759.94,4.51,4.51,-1651.81
0.315,759.06,4.52,4.52,-1651.36
0.316,758.54,4.48,4.48,-1650.73
0.317,759.91,4.5,4.5,-1651.41
0.318,759.3,4.46,4.46,-1651.31
0.319,760.98,4.49,4.49,-1652.55
0.32,760.51,4.51,4.51,-1652.88
0.321,759.78,4.48,4.48,-1652.55
0.322,761.03,4.5,4.5,-1653.33
0.323,760.32,4.51,4.51,-1653.22
0.324,759.82,4.51,4.51,-1652.8
0.325,759.61,4.48,4.48,-1652.41
0.326,760.95,4.48,4.48,-1653.19
0.327,761.33,4.48,4.48,-1653.91
0.328,761.71,4.5,4.5,-1654.62
0.329,761.01,4.45,4.45,-1654.51
0.33,763.14,4.49,4.49,-1656.1
0.331,762.07,4.5,4.5,-1656.18
0.332,761.85,4.48,4.48,-1656.1
0.333,762.9,4.51,4.51,-1656.87
0.334,761.89,4.52,4.52,-1656.52
0.335,761.27,4.48,4.48,-1655.88
0.336,762.8,4.5,4.5,-1656.68
0.337,762.1,4.53,4.53,-1656.57
0.338,760.98,4.51,4.51,-1655.68
0.339,761.31,4.46,4.46,-1655.44
0.34,763.18,4.49,4.49,-1656.68
0.341,762.4,4.48,4.48,-1656.78
0.342,763.26,4.51,4.51,-1657.53
0.343,762.24,4.52,4.52,-1657.19
0.344,761.62,4.48,4.48,-1656.55
0.345,763.16,4.49,4.49,-1657.35
0.346,763.07,4.49,4.49,-1657.71
0.347,763.27,4.51,4.51,-1658.09
0.348,762.55,4.52,4.52,-1657.76
0.349,761.93,4.49,4.49,-1657.13
0.35,763.0,4.47,4.47,-1657.57
0.351,764.13,4.5,4.5,-1658.66
0.352,763.29,4.51,4.51,-1658.65
0.353,762.86,4.52,4.52,-1658.34
0.354,762.08,4.48,4.48,-1657.59
0.355,763.71,4.48,4.48,-1658.39
0.356,764.09,4.48,4.48,-1659.11
0.357,764.47,4.49,4.49,-1659.82
0.358,764.39,4.49,4.49,-1660.18
0.359,764.28,4.51,4.51,-1660.33
0.36,763.74,4.49,4.49,-1660.02
0.361,764.52,4.5,4.5,-1660.44
0.362,764.11,4.51,4.51,-1660.35
0.363,763.76,4.51,4.51,-1660.06
0.364,763.46,4.49,4.49,-1659.65
0.365,764.34,4.5,4.5,-1660.09
0.366,763.92,4.51,4.51,-1660.0
0.367,763.57,4.51,4.51,-1659.7
0.368,763.42,4.51,4.51,-1659.42
0.369,763.12,4.47,4.47,-1659.01
0.37,764.77,4.49,4.49,-1660.03
0.371,764.49,4.49,4.49,-1660.38
0.372,764.38,4.5,4.5,-1660.53
0.373,764.16,4.53,4.53,-1660.45
0.374,763.04,4.48,4.48,-1659.56
0.375,764.77,4.47,4.47,-1660.38
0.376,765.46,4.49,4.49,-1661.33
0.377,764.87,4.49,4.49,-1661.44
0.378,765.26,4.49,4.49,-1661.84
0.379,765.47,4.52,4.52,-1662.22
0.38,764.27,4.51,4.51,-1661.54
0.381,764.41,4.48,4.48,-1661.28
0.382,765.66,4.51,4.51,-1662.05
0.383,764.64,4.5,4.5,-1661.71
0.384,764.8,4.49,4.49,-1661.66
0.385,765.39,4.51,4.51,-1662.07
0.386,764.51,4.49,4.49,-1661.63
0.387,765.38,4.52,4.52,-1662.06
0.388,764.19,4.49,4.49,-1661.38
0.389,765.26,4.48,4.48,-1661.82
0.39,765.93,4.12,4.12,-1662.56
0.391,782.25,4.5,4.5,-1675.4
0.392,771.65,4.51,4.51,-1674.57
0.393,771.16,4.55,4.55,-1674.15
0.394,769.24,4.49,4.49,-1672.46
0.395,770.87,4.52,4.52,-1672.73
0.396,769.86,4.55,4.55,-1672.07
0.397,768.14,4.52,4.52,-1670.39
0.398,768.68,4.51,4.51,-1669.83
0.399,768.66,4.53,4.53,-1669.45
0.4,767.68,4.56,4.56,-1668.47
0.401,765.93,4.54,4.54,-1666.58
0.402,765.89,4.53,4.53,-1665.45
0.403,765.58,4.5,4.5,-1664.51
0.404,766.31,4.51,4.51,-1664.51
0.405,765.97,4.51,4.51,-1664.21
0.406,765.82,4.53,4.53,-1663.93
0.407,764.74,4.5,4.5,-1662.93
0.408,765.48,4.51,4.51,-1662.93
0.409,765.13,4.49,4.49,-1662.63
0.41,765.91,4.52,4.52,-1663.06
0.411,764.56,4.51,4.51,-1662.26
0.412,764.64,4.51,4.51,-1661.89
0.413,764.59,4.54,4.54,-1661.61
0.414,763.2,4.51,4.51,-1660.38
0.415,763.82,4.54,4.54,-1660.15
0.416,762.43,4.51,4.51,-1658.93
0.417,763.04,4.48,4.48,-1658.7
0.418,764.29,4.52,4.52,-1659.48
0.419,762.81,4.5,4.5,-1658.78
0.42,763.26,4.51,4.51,-1658.75
0.421,762.76,4.48,4.48,-1658.34
0.422,764.1,4.52,4.52,-1659.12
0.423,762.46,4.49,4.49,-1658.3
0.424,763.32,4.53,4.53,-1658.52
0.425,761.85,4.54,4.54,-1657.5
0.426,761.04,4.52,4.52,-1656.31
0.427,761.04,4.5,4.5,-1655.61
0.428,761.58,4.5,4.5,-1655.59
0.429,761.55,4.5,4.5,-1655.53
0.43,761.51,4.48,4.48,-1655.47
0.431,762.57,4.49,4.49,-1656.24
0.432,762.48,4.49,4.49,-1656.6
0.433,762.68,4.51,4.51,-1656.98
0.434,761.8,4.48,4.48,-1656.54
0.435,763.14,4.49,4.49,-1657.32
0.436,763.06,4.49,4.49,-1657.68
0.437,763.26,4.52,4.52,-1658.06
0.438,762.07,4.5,4.5,-1657.38
0.439,762.52,4.51,4.51,-1657.36
0.44,762.17,4.49,4.49,-1657.06
0.441,762.95,4.45,4.45,-1657.48
0.442,764.71,4.49,4.49,-1659.04
0.443,763.64,4.51,4.51,-1659.12
0.444,762.95,4.53,4.53,-1658.69
0.445,761.96,4.51,4.51,-1657.71
0.446,762.39,4.49,4.49,-1657.47
0.447,762.86,4.48,4.48,-1657.65
0.448,763.72,4.48,4.48,-1658.4
0.449,764.1,4.48,4.48,-1659.12
0.45,764.48,4.49,4.49,-1659.83
0.451,764.08,4.51,4.51,-1659.96
0.452,763.55,4.47,4.47,-1659.65
0.453,765.26,4.49,4.49,-1660.78
0.454,764.88,4.47,4.47,-1661.12
0.455,765.86,4.48,4.48,-1662.09
0.456,766.05,4.51,4.51,-1662.79
0.457,764.88,4.5,4.5,-1662.33
0.458,765.13,4.49,4.49,-1662.29
0.459,765.72,4.51,4.51,-1662.7
0.46,764.99,4.53,4.53,-1662.37
0.461,764.07,4.47,4.47,-1661.5
0.462,766.26,4.52,4.52,-1662.66
0.463,764.49,4.48,4.48,-1661.94
0.464,765.87,4.5,4.5,-1662.62
0.465,765.26,4.5,4.5,-1662.52
0.466,765.22,4.53,4.53,-1662.46
0.467,763.95,4.51,4.51,-1661.45
0.468,764.38,4.51,4.51,-1661.21
0.469,764.23,4.52,4.52,-1660.93
0.47,763.61,4.49,4.49,-1660.29
0.471,764.68,4.52,4.52,-1660.74
0.472,763.49,4.53,4.53,-1660.06
0.473,762.69,4.53,4.53,-1659.09
0.474,762.35,4.51,4.51,-1658.25
0.475,762.52,4.53,4.53,-1657.89
0.476,761.54,4.52,4.52,-1656.9
0.477,761.34,4.53,4.53,-1656.19
0.478,760.65,4.5,4.5,-1655.23
0.479,761.38,4.52,4.52,-1655.22
0.48,760.57,4.48,4.48,-1654.57
0.481,762.11,4.52,4.52,-1655.37
0.482,760.63,4.53,4.53,-1654.67
0.483,759.83,4.47,4.47,-1653.7
0.484,761.97,4.48,4.48,-1654.75
0.485,762.15,4.47,4.47,-1655.46
0.486,763.0,4.49,4.49,-1656.52
0.487,762.31,4.49,4.49,-1656.63
0.488,762.71,4.5,4.5,-1657.02
0.489,762.29,3.72,3.72,-1656.93
0.49,796.59,4.47,4.47,-1682.99
0.491,776.65,4.52,4.52,-1682.43
0.492,774.99,4.52,4.52,-1681.72
0.493,774.51,4.53,4.53,-1680.98
0.494,773.81,4.53,4.53,-1680.02
0.495,773.31,5.09,5.09,-1679.07
0.496,748.18,4.53,4.53,-1659.4
0.497,763.11,4.49,4.49,-1659.68
0.498,764.05,4.49,4.49,-1659.9
0.499,764.45,4.51,4.51,-1660.3
0.5,763.72,4.51,4.51,-1659.97
0.501,763.57,4.49,4.49,-1659.69
0.502,764.35,4.54,4.54,-1660.11
0.503,762.38,4.45,4.45,-1658.84
0.504,765.48,4.53,4.53,-1660.5
0.505,762.86,4.48,4.48,-1659.4
0.506,764.68,4.51,4.51,-1660.22
0.507,763.67,4.52,4.52,-1659.87
0.508,763.05,4.48,4.48,-1659.24
0.509,764.59,4.51,4.51,-1660.04
0.51,763.57,4.51,4.51,-1659.69
0.511,763.42,4.49,4.49,-1659.41
0.512,764.2,4.53,4.53,-1659.83
0.513,762.7,4.52,4.52,-1658.91
0.514,762.41,4.49,4.49,-1658.19
0.515,763.57,4.52,4.52,-1658.65
0.516,762.38,4.48,4.48,-1657.97
0.517,763.91,4.5,4.5,-1658.77
0.518,763.21,4.49,4.49,-1658.66
0.519,763.79,4.5,4.5,-1659.07
0.52,763.38,4.48,4.48,-1658.98
0.521,764.43,4.52,4.52,-1659.74
0.522,762.79,4.51,4.51,-1658.92
0.523,762.87,4.52,4.52,-1658.55
0.524,762.35,4.48,4.48,-1657.92
0.525,763.89,4.48,4.48,-1658.72
0.526,764.26,4.49,4.49,-1659.43
0.527,763.87,4.53,4.53,-1659.56
0.528,762.4,4.52,4.52,-1658.54
0.529,762.36,4.5,4.5,-1657.94
0.53,762.81,4.41,4.41,-1657.91
0.531,766.96,4.48,4.48,-1661.04
0.532,765.27,4.49,4.49,-1661.49
0.533,765.28,4.49,4.49,-1661.86
0.534,765.17,4.49,4.49,-1662.01
0.535,765.57,4.49,4.49,-1662.4
0.536,765.77,4.52,4.52,-1662.79
0.537,764.42,4.48,4.48,-1661.99
0.538,766.05,4.51,4.51,-1662.79
0.539,765.03,4.48,4.48,-1662.45
0.54,766.28,4.51,4.51,-1663.22
0.541,765.11,4.53,4.53,-1662.76
0.542,764.12,4.38,4.38,-1661.78
0.543,770.44,4.51,4.51,-1666.01
0.544,766.48,4.49,4.49,-1665.35
0.545,767.05,4.53,4.53,-1665.54
0.546,765.58,4.49,4.49,-1664.52
0.547,766.63,4.48,4.48,-1664.75
0.548,767.49,4.52,4.52,-1665.5
0.549,765.85,4.5,4.5,-1664.68
0.55,766.4,4.51,4.51,-1664.66
0.551,765.9,4.51,4.51,-1664.25
0.552,765.84,4.51,4.51,-1663.97
0.553,765.54,4.52,4.52,-1663.57
0.554,764.86,4.39,4.39,-1662.82
0.555,770.37,4.51,4.51,-1666.57
0.556,766.79,4.56,4.56,-1665.93
0.557,764.41,4.52,4.52,-1663.89
0.558,765.24,4.51,4.51,-1663.36
0.559,765.38,4.51,4.51,-1663.09
0.56,765.07,4.52,4.52,-1662.69
0.561,764.55,4.54,4.54,-1662.06
0.562,763.45,4.48,4.48,-1660.86
0.563,765.46,4.52,4.52,-1661.69
0.564,763.98,4.35,4.35,-1660.99
0.565,771.25,4.5,4.5,-1666.15
0.566,766.99,4.54,4.54,-1665.78
0.567,765.4,4.53,4.53,-1664.54
0.568,765.09,4.52,4.52,-1663.6
0.569,765.05,4.51,4.51,-1663.01
0.57,765.04,4.49,4.49,-1662.63
0.571,765.6,4.54,4.54,-1662.82
0.572,763.52,3.82,3.82,-1661.33
0.573,794.8,4.52,4.52,-1684.29
0.574,775.28,4.53,4.53,-1682.28
0.575,774.65,4.53,4.53,-1681.42
0.576,774.2,4.52,4.52,-1680.59
0.577,774.07,4.54,4.54,-1679.98
0.578,772.66,4.56,4.56,-1678.54
0.579,771.14,4.56,4.56,-1676.56
0.58,770.26,4.54,4.54,-1674.73
0.581,770.22,4.52,4.52,-1673.6
0.582,770.22,4.51,4.51,-1672.9
0.583,770.45,4.49,4.49,-1672.65
0.584,771.23,4.54,4.54,-1673.07
0.585,769.26,4.52,4.52,-1671.8
0.586,769.42,4.53,4.53,-1671.22
0.587,768.62,4.54,4.54,-1670.25
0.588,767.81,4.53,4.53,-1669.06
0.589,767.5,4.51,4.51,-1668.13
0.59,767.92,4.52,4.52,-1667.89
0.591,767.31,4.56,4.56,-1667.25
0.592,765.12,4.52,4.52,-1665.22
0.593,765.95,4.54,4.54,-1664.69
0.594,764.84,4.52,4.52,-1663.48
0.595,765.0,4.54,4.54,-1662.9
0.596,763.89,4.5,4.5,-1661.69
0.597,764.82,4.53,4.53,-1661.7
0.598,763.55,4.51,4.51,-1660.7
0.599,763.98,4.49,4.49,-1660.45
0.6,764.45,4.53,4.53,-1660.64
0.601,762.98,4.54,4.54,-1659.62
0.602,762.17,4.51,4.51,-1658.44
0.603,762.78,4.51,4.51,-1658.21
0.604,762.63,4.51,4.51,-1657.93
0.605,762.48,4.52,4.52,-1657.64
0.606,761.87,4.51,4.51,-1657.01
0.607,761.85,4.53,4.53,-1656.63
0.608,760.87,4.49,4.49,-1655.64
0.609,761.91,4.46,4.46,-1655.87
0.61,763.39,4.22,4.22,-1657.09
0.611,774.69,4.5,4.5,-1666.38
0.612,766.97,4.53,4.53,-1665.75
0.613,765.86,4.22,4.22,-1664.87
0.614,778.89,4.49,4.49,-1674.28
0.615,771.79,4.48,4.48,-1674.13
0.616,772.46,4.54,4.54,-1674.86
0.617,770.2,4.52,4.52,-1673.57
0.618,770.36,4.49,4.49,-1672.99
0.619,771.11,4.48,4.48,-1673.2
0.62,771.97,4.53,4.53,-1673.95
0.621,770.03,4.52,4.52,-1672.89
0.622,769.83,4.5,4.5,-1672.18
0.623,770.38,4.51,4.51,-1672.16
0.624,769.88,4.35,4.35,-1671.75
0.625,776.64,4.53,4.53,-1676.65
0.626,771.33,4.51,4.51,-1675.36
0.627,771.76,4.53,4.53,-1675.11
0.628,770.83,4.53,4.53,-1674.24
0.629,770.23,4.52,4.52,-1673.28
0.63,770.2,4.51,4.51,-1672.69
0.631,770.18,4.49,4.49,-1672.31
0.632,770.74,4.54,4.54,-1672.5
0.633,768.66,4.54,4.54,-1671.01
0.634,768.23,4.53,4.53,-1669.86
