Time,U,Y,X1,X2
0.15,233.2,2.01,1.57,-516.09
0.151,233.07,2.0,1.57,-516.31
0.152,233.0,2.0,1.57,-516.08
0.153,233.0,2.0,1.57,-515.94
0.154,232.94,2.0,1.57,-515.93
0.155,232.93,2.0,1.57,-515.81
0.156,232.87,2.0,1.57,-515.8
0.157,232.81,2.0,1.57,-515.67
0.158,232.8,2.0,1.57,-515.54
0.159,232.8,1.99,1.57,-515.53
0.16,232.92,2.0,1.57,-515.53
0.161,232.92,1.99,1.57,-515.75
0.162,233.04,2.0,1.57,-515.74
0.163,233.03,2.0,1.57,-515.96
0.164,233.03,2.0,1.57,-515.95
0.165,233.02,2.0,1.57,-515.94
0.166,233.02,2.0,1.57,-515.93
0.167,233.01,2.0,1.57,-515.92
0.168,233.01,2.01,1.57,-515.91
0.169,232.88,2.0,1.57,-515.89
0.17,232.87,2.0,1.57,-515.65
0.171,232.87,2.0,1.57,-515.64
0.172,232.87,1.99,1.57,-515.63
0.173,232.99,2.0,1.57,-515.62
0.174,232.92,2.0,1.57,-515.84
0.175,232.91,1.99,1.57,-515.72
0.176,233.03,2.0,1.57,-515.7
0.177,233.03,2.0,1.57,-515.92
0.178,233.02,2.0,1.57,-515.92
0.179,233.02,2.0,1.57,-515.91
0.18,233.01,2.0,1.57,-515.89
0.181,233.01,2.0,1.57,-515.88
0.182,233.0,2.0,1.57,-515.87
0.183,232.99,1.99,1.57,-515.86
0.184,233.11,2.0,1.57,-515.85
0.185,233.11,2.1,1.57,-516.07
0.186,231.44,2.0,1.57,-516.07
0.187,231.43,2.0,1.57,-512.96
0.188,231.48,2.0,1.57,-512.85
0.189,231.49,2.0,1.57,-512.91
0.19,231.49,2.0,1.56,-512.91
0.191,231.5,2.01,1.56,-512.9
0.192,231.32,2.0,1.56,-512.89
0.193,231.32,2.0,1.56,-512.54
0.194,231.33,1.99,1.56,-512.52
0.195,231.46,1.99,1.56,-512.52
0.196,231.59,1.99,1.56,-512.74
0.197,231.77,2.0,1.56,-512.97
0.198,231.77,1.99,1.56,-513.3
0.199,231.95,1.99,1.56,-513.3
0.2,232.07,1.99,1.56,-513.63
0.201,232.25,1.99,1.56,-513.86
0.202,232.37,1.99,1.56,-514.19
0.203,232.54,1.99,1.56,-514.41
0.204,232.72,1.99,1.56,-514.75
0.205,232.83,1.99,1.56,-515.08
0.206,232.94,1.99,1.56,-515.31
0.207,233.05,2.0,1.56,-515.52
0.208,233.03,1.99,1.56,-515.74
0.209,233.14,1.99,1.56,-515.73
0.21,233.25,1.99,1.56,-515.95
0.211,233.36,1.99,1.56,-516.17
0.212,233.53,1.98,1.56,-516.39
0.213,233.89,2.0,1.56,-516.72
0.214,233.87,2.0,1.57,-517.41
0.215,233.84,2.0,1.57,-517.41
0.216,233.83,1.99,1.57,-517.38
0.217,233.94,1.99,1.57,-517.36
0.218,234.04,2.0,1.57,-517.58
0.219,234.03,2.0,1.57,-517.81
0.22,234.01,2.0,1.57,-517.8
0.221,233.93,2.0,1.57,-517.78
0.222,233.86,2.0,1.57,-517.65
0.223,233.84,2.0,1.57,-517.52
0.224,233.83,2.0,1.57,-517.51
0.225,233.76,2.0,1.57,-517.5
0.226,233.75,2.0,1.57,-517.37
0.227,233.74,2.01,1.57,-517.36
0.228,233.61,2.0,1.57,-517.35
0.229,233.54,2.0,1.57,-517.11
0.23,233.53,2.0,1.57,-516.97
0.231,233.46,2.0,1.57,-516.96
0.232,233.46,2.01,1.57,-516.84
0.233,233.33,2.0,1.57,-516.83
0.234,233.32,2.01,1.57,-516.59
0.235,233.2,2.0,1.57,-516.57
0.236,233.19,2.01,1.57,-516.34
0.237,233.07,2.01,1.57,-516.32
0.238,232.94,2.0,1.57,-516.08
0.239,232.88,2.0,1.57,-515.84
0.24,232.88,2.0,1.57,-515.71
0.241,232.88,2.0,1.57,-515.7
0.242,232.81,2.0,1.57,-515.7
0.243,232.81,2.0,1.57,-515.57
0.244,232.81,2.0,1.57,-515.56
0.245,232.81,2.01,1.57,-515.55
0.246,232.68,1.99,1.57,-515.54
0.247,232.86,2.0,1.57,-515.3
0.248,232.87,2.0,1.57,-515.63
0.249,232.86,2.0,1.57,-515.63
0.25,232.85,1.99,1.57,-515.61
0.251,232.97,1.99,1.57,-515.6
0.252,233.09,2.0,1.57,-515.82
0.253,233.09,1.99,1.57,-516.05
0.254,233.2,2.0,1.57,-516.04
0.255,233.19,2.0,1.57,-516.25
0.256,233.19,2.0,1.57,-516.25
0.257,233.18,2.0,1.57,-516.23
0.258,233.17,2.0,1.57,-516.22
0.259,233.1,2.0,1.57,-516.21
0.26,233.1,1.99,1.57,-516.09
0.261,233.22,2.01,1.57,-516.07
0.262,233.09,1.99,1.57,-516.29
0.263,233.2,2.0,1.57,-516.06
0.264,233.14,2.0,1.57,-516.27
0.265,233.07,2.0,1.57,-516.15
0.266,233.0,2.0,1.57,-516.02
0.267,232.94,2.0,1.57,-515.89
0.268,232.87,2.0,1.57,-515.77
0.269,232.87,2.0,1.57,-515.64
0.27,232.87,1.99,1.57,-515.63
0.271,232.99,2.01,1.57,-515.62
0.272,232.86,2.0,1.57,-515.84
0.273,232.85,2.0,1.57,-515.61
0.274,232.85,2.0,1.57,-515.59
0.275,232.85,1.99,1.57,-515.58
0.276,232.97,2.0,1.57,-515.57
0.277,232.96,2.0,1.57,-515.79
0.278,232.95,2.0,1.57,-515.79
0.279,232.95,2.0,1.57,-515.77
0.28,232.94,2.0,1.57,-515.76
0.281,232.94,1.99,1.57,-515.75
0.282,233.06,1.99,1.57,-515.74
0.283,233.18,2.0,1.57,-515.96
0.284,233.17,2.0,1.57,-516.18
0.285,233.16,2.0,1.57,-516.17
0.286,233.09,2.0,1.57,-516.16
0.287,233.08,2.0,1.57,-516.03
0.288,233.08,1.99,1.57,-516.02
0.289,233.19,2.0,1.57,-516.01
0.29,233.19,2.0,1.57,-516.23
0.291,233.12,2.0,1.57,-516.23
0.292,233.11,2.0,1.57,-516.09
0.293,233.04,2.0,1.57,-516.08
0.294,233.04,2.0,1.57,-515.96
0.295,233.03,2.0,1.57,-515.94
0.296,232.97,2.0,1.57,-515.93
0.297,232.9,2.0,1.57,-515.81
0.298,232.9,2.0,1.57,-515.68
0.299,232.89,2.0,1.57,-515.67
0.3,232.89,2.0,1.57,-515.66
0.301,232.88,2.0,1.57,-515.65
0.302,232.88,2.0,1.57,-515.64
0.303,232.88,2.0,1.57,-515.63
0.304,232.81,1.99,1.57,-515.62
0.305,232.93,2.0,1.57,-515.49
0.306,232.93,2.0,1.57,-515.71
0.307,232.86,1.99,1.57,-515.71
0.308,232.97,2.0,1.57,-515.58
0.309,232.97,2.0,1.57,-515.79
0.31,232.96,1.99,1.57,-515.79
0.311,233.14,2.0,1.57,-515.78
0.312,233.14,2.0,1.57,-516.11
0.313,233.13,1.99,1.57,-516.11
0.314,233.24,2.0,1.57,-516.09
0.315,233.24,2.0,1.57,-516.31
0.316,233.22,2.0,1.57,-516.31
0.317,233.22,1.99,1.57,-516.29
0.318,233.33,2.0,1.57,-516.28
0.319,233.33,2.0,1.57,-516.5
0.32,233.31,2.0,1.57,-516.49
0.321,233.31,2.0,1.57,-516.48
0.322,233.3,2.0,1.57,-516.47
0.323,233.29,1.99,1.57,-516.45
0.324,233.41,2.0,1.57,-516.44
0.325,233.4,2.01,1.57,-516.66
0.326,233.2,2.0,1.57,-516.66
0.327,233.2,2.0,1.57,-516.3
0.328,233.2,2.01,1.57,-516.28
0.329,233.07,2.0,1.57,-516.27
0.33,233.06,2.0,1.57,-516.03
0.331,233.0,2.0,1.57,-516.01
0.332,232.99,2.0,1.57,-515.89
0.333,232.93,2.01,1.57,-515.88
0.334,232.74,1.92,1.57,-515.76
0.335,234.03,2.0,1.57,-515.4
0.336,233.97,2.0,1.57,-517.79
0.337,233.93,2.0,1.57,-517.76
0.338,233.92,1.99,1.57,-517.68
0.339,234.03,2.0,1.57,-517.67
0.34,234.02,2.0,1.57,-517.89
0.341,234.0,2.0,1.57,-517.88
0.342,233.93,2.01,1.57,-517.87
0.343,233.79,1.99,1.57,-517.74
0.344,233.91,2.01,1.57,-517.5
0.345,233.78,2.0,1.57,-517.71
0.346,233.7,2.01,1.57,-517.48
0.347,233.58,2.01,1.57,-517.34
0.348,233.45,2.0,1.57,-517.1
0.349,233.44,2.01,1.57,-516.86
0.35,233.32,2.0,1.57,-516.85
0.351,233.25,2.0,1.57,-516.61
0.352,335.06,2.0,1.57,-516.48
0.353,436.86,2.04,1.65,-705.93
0.354,534.53,2.12,1.77,-901.64
0.355,629.96,2.28,1.91,-1091.27
0.356,722.09,2.45,2.07,-1277.89
0.357,810.73,2.67,2.26,-1459.53
0.358,894.99,2.9,2.46,-1635.63
0.359,974.86,3.19,2.68,-1804.47
0.36,1049.43,3.45,2.92,-1965.84
0.361,1119.2,3.74,3.16,-2117.91
0.362,1183.85,4.03,3.42,-2261.48
0.363,1243.44,4.31,3.68,-2395.86
0.364,1298.15,4.61,3.95,-2521.04
0.365,1347.73,4.85,4.21,-2637.25
0.366,1393.23,5.1,4.48,-2743.95
0.367,1434.44,5.33,4.75,-2842.97
0.368,1471.89,5.55,5.02,-2933.91
0.369,1505.67,5.76,5.29,-3017.69
0.37,1536.02,5.95,5.55,-3094.42
0.371,1563.24,6.13,5.8,-3164.5
0.372,1587.58,6.29,6.05,-3228.46
0.373,1609.35,6.42,6.3,-3286.74
0.374,1629.05,6.56,6.54,-3339.88
0.375,1646.61,6.71,6.77,-3388.8
0.376,1661.94,6.8,7.0,-3433.38
0.377,1675.95,6.91,7.22,-3473.43
0.378,1688.32,6.99,7.43,-3510.61
0.379,1699.53,7.08,7.63,-3544.36
0.38,1709.4,7.14,7.83,-3575.57
0.381,1718.37,7.22,8.02,-3603.91
0.382,1726.31,7.28,8.2,-3630.18
0.383,1733.34,7.33,8.38,-3654.16
0.384,1739.84,7.38,8.55,-3676.08
0.385,1745.68,7.42,8.71,-3696.66
0.386,1750.98,7.44,8.87,-3715.68
0.387,1756.07,7.5,9.02,-3733.35
0.388,1760.35,7.53,9.16,-3750.31
0.389,1764.25,7.55,9.3,-3765.44
0.39,1768.0,7.57,9.43,-3779.56
0.391,1771.57,7.6,9.56,-3793.11
0.392,1774.9,7.62,9.68,-3806.06
0.393,1778.04,7.64,9.79,-3818.29
0.394,1780.92,7.64,9.91,-3829.9
0.395,1783.86,7.68,10.01,-3840.79
0.396,1786.34,7.69,10.11,-3851.56
0.397,1788.73,7.69,10.21,-3861.25
0.398,1791.25,7.72,10.3,-3870.54
0.399,1793.41,7.73,10.39,-3879.87
0.4,1795.47,7.74,10.48,-3888.35
0.401,1797.51,7.74,10.56,-3896.44
0.402,1799.66,7.75,10.64,-3904.31
0.403,1801.69,7.74,10.71,-3912.2
0.404,1803.95,7.77,10.79,-3919.73
0.405,1805.82,7.78,10.86,-3927.52
0.406,1807.63,7.79,10.92,-3934.45
0.407,1809.39,7.79,10.98,-3941.12
0.408,1811.16,7.79,11.05,-3947.55
0.409,1813.0,7.79,11.1,-3953.88
0.41,1814.91,7.8,11.16,-3960.22
0.411,1816.75,7.8,11.21,-3966.57
0.412,1818.57,7.8,11.27,-3972.68
0.413,1820.46,7.8,11.32,-3978.67
0.414,1822.4,7.82,11.36,-3984.67
0.415,1824.19,7.82,11.41,-3990.68
0.416,1826.02,7.83,11.45,-3996.32
0.417,1827.71,7.83,11.5,-4001.96
0.418,1829.43,7.83,11.54,-4007.23
0.419,1831.2,7.83,11.58,-4012.51
0.42,1833.02,7.83,11.62,-4017.79
0.421,1834.8,7.84,11.65,-4023.09
0.422,1836.55,7.84,11.69,-4028.26
0.423,1838.2,7.85,11.72,-4033.32
0.424,1839.75,7.85,11.76,-4038.12
0.425,1841.4,7.85,11.79,-4042.67
0.426,1843.08,7.87,11.82,-4047.35
0.427,1844.45,7.85,11.85,-4052.04
0.428,1846.12,7.85,11.88,-4056.11
0.429,1847.82,7.87,11.91,-4060.66
0.43,1849.21,7.88,11.93,-4065.26
0.431,1850.47,7.88,11.96,-4069.21
0.432,1851.78,7.88,11.98,-4072.89
0.433,1853.1,7.88,12.01,-4076.58
0.434,1854.45,7.89,12.03,-4080.28
0.435,1855.69,7.88,12.06,-4083.99
0.436,1857.01,7.88,12.08,-4087.44
0.437,1858.36,7.88,12.1,-4091.02
0.438,1859.72,7.89,12.12,-4094.61
0.439,1860.96,7.89,12.14,-4098.21
0.44,1862.22,7.9,12.16,-4101.55
0.441,1863.36,7.92,12.18,-4104.88
0.442,1864.17,7.9,12.2,-4107.97
0.443,1865.28,7.9,12.22,-4110.42
0.444,1866.48,7.9,12.23,-4113.37
0.445,1867.69,7.9,12.25,-4116.47
0.446,1868.84,7.9,12.27,-4119.58
0.447,1870.0,7.92,12.28,-4122.55
0.448,1870.97,7.92,12.3,-4125.52
0.449,1871.89,7.92,12.31,-4128.12
0.45,1872.82,7.93,12.33,-4130.58
0.451,1873.62,7.92,12.34,-4133.04
0.452,1874.51,7.92,12.35,-4135.26
0.453,1875.41,7.93,12.37,-4137.6
0.454,1876.25,7.93,12.38,-4139.95
0.455,1877.11,7.93,12.39,-4142.17
0.456,1877.97,7.93,12.41,-4144.39
0.457,1878.84,7.93,12.42,-4146.61
0.458,1879.72,7.93,12.43,-4148.84
0.459,1880.61,7.93,12.44,-4151.06
0.46,1881.51,7.93,12.45,-4153.29
0.461,1882.34,7.94,12.46,-4155.52
0.462,1882.98,7.93,12.47,-4157.63
0.463,1883.9,7.94,12.48,-4159.35
0.464,1884.63,7.94,12.49,-4161.57
0.465,1885.35,7.94,12.5,-4163.43
0.466,1886.09,7.95,12.51,-4165.27
0.467,1886.7,7.95,12.52,-4167.12
0.468,1887.31,7.95,12.53,-4168.72
0.469,1887.93,7.95,12.54,-4170.31
0.47,1888.56,7.95,12.55,-4171.91
0.471,1889.2,7.95,12.55,-4173.51
0.472,1889.84,7.95,12.56,-4175.11
0.473,1890.49,7.96,12.57,-4176.71
0.474,1891.0,7.95,12.58,-4178.32
0.475,1891.66,7.95,12.59,-4179.66
0.476,1892.32,7.95,12.59,-4181.26
0.477,1892.99,7.95,12.6,-4182.87
0.478,1893.66,7.96,12.61,-4184.48
0.479,1894.06,7.96,12.61,-4186.08
0.48,1894.6,7.96,12.62,-4187.18
0.481,1895.15,7.95,12.63,-4188.52
0.482,1895.84,7.96,12.63,-4189.88
0.483,1896.26,7.96,12.64,-4191.48
0.484,1896.68,7.96,12.65,-4192.59
0.485,1897.11,7.96,12.65,-4193.67
0.486,1897.54,7.96,12.66,-4194.77
0.487,1898.12,7.96,12.66,-4195.87
0.488,1898.56,7.96,12.67,-4197.22
0.489,1899.0,7.96,12.67,-4198.33
0.49,1899.45,7.96,12.68,-4199.43
0.491,1899.9,7.96,12.68,-4200.53
0.492,1900.35,7.97,12.69,-4201.63
0.493,1900.67,7.97,12.69,-4202.73
0.494,1900.99,7.97,12.7,-4203.58
0.495,1901.32,7.96,12.7,-4204.41
0.496,1901.93,7.97,12.71,-4205.26
0.497,1902.27,7.96,12.71,-4206.62
0.498,1902.73,7.96,12.72,-4207.48
0.499,1903.21,7.97,12.72,-4208.57
0.5,1903.55,7.98,12.73,-4209.68
0.501,1903.82,7.98,12.73,-4210.53
0.502,1904.03,7.98,12.73,-4211.25
0.503,1904.31,7.98,12.74,-4211.84
0.504,1904.53,7.98,12.74,-4212.55
0.505,1904.75,7.98,12.74,-4213.15
0.506,1904.97,7.98,12.75,-4213.74
0.507,1905.2,7.98,12.75,-4214.33
0.508,1905.43,7.95,12.75,-4214.93
0.509,1906.21,7.98,12.76,-4215.52
0.51,1906.44,7.98,12.76,-4217.14
0.511,1906.66,7.98,12.76,-4217.77
0.512,1906.96,7.98,12.77,-4218.34
0.513,1907.2,7.98,12.77,-4219.06
0.514,1907.44,7.98,12.77,-4219.66
0.515,1907.68,7.98,12.78,-4220.25
0.516,1907.92,7.98,12.78,-4220.85
0.517,1908.16,7.98,12.78,-4221.45
0.518,1908.48,7.98,12.79,-4222.04
0.519,1908.72,7.98,12.79,-4222.77
0.52,1908.97,7.98,12.79,-4223.37
0.521,1909.22,7.98,12.79,-4223.97
0.522,1909.47,7.98,12.8,-4224.56
0.523,1909.72,7.98,12.8,-4225.16
0.524,1909.98,7.98,12.8,-4225.76
0.525,1910.23,7.98,12.8,-4226.36
0.526,1910.49,7.99,12.81,-4226.96
0.527,1910.54,7.98,12.81,-4227.56
0.528,1910.79,7.98,12.81,-4227.77
0.529,1911.06,7.98,12.81,-4228.36
0.53,1911.32,7.98,12.81,-4228.97
0.531,1911.58,7.98,12.82,-4229.57
0.532,1911.84,7.98,12.82,-4230.17
0.533,1912.11,7.98,12.82,-4230.77
0.534,1912.37,7.98,12.82,-4231.37
0.535,1912.63,7.98,12.83,-4231.97
0.536,1912.9,7.98,12.83,-4232.58
0.537,1913.16,7.99,12.83,-4233.18
0.538,1913.22,8.01,12.83,-4233.78
0.539,1913.07,7.98,12.83,-4233.99
0.54,1913.35,7.98,12.84,-4233.81
0.541,1913.63,7.98,12.84,-4234.4
0.542,1913.9,7.98,12.84,-4235.02
0.543,1914.17,8.0,12.84,-4235.62
0.544,1914.17,7.98,12.84,-4236.23
0.545,1914.44,7.99,12.84,-4236.32
0.546,1914.51,8.0,12.85,-4236.9
0.547,1914.51,8.01,12.85,-4237.13
0.548,1914.38,8.02,12.85,-4237.21
0.549,1913.98,8.0,12.85,-4237.04
0.55,1913.99,7.99,12.85,-4236.35
0.551,1914.09,8.0,12.85,-4236.42
0.552,1914.11,8.0,12.85,-4236.66
0.553,1914.13,8.0,12.85,-4236.75
0.554,1914.15,8.01,12.86,-4236.84
0.555,1914.03,8.0,12.86,-4236.93
0.556,1914.06,7.98,12.86,-4236.76
0.557,1914.36,7.99,12.86,-4236.84
0.558,1914.46,7.99,12.86,-4237.45
0.559,1914.54,8.0,12.86,-4237.69
0.56,1914.57,7.99,12.86,-4237.9
0.561,1914.66,8.0,12.86,-4237.99
0.562,1914.69,7.98,12.86,-4238.2
0.563,1914.99,7.99,12.86,-4238.3
0.564,1915.09,8.01,12.86,-4238.9
0.565,1914.97,8.0,12.87,-4239.13
0.566,1915.0,7.98,12.87,-4238.96
0.567,1915.3,7.98,12.87,-4239.04
0.568,1915.61,8.01,12.87,-4239.65
0.569,1915.49,7.98,12.87,-4240.27
0.57,1915.79,8.0,12.87,-4240.11
0.571,1915.82,8.0,12.87,-4240.69
0.572,1915.84,8.01,12.87,-4240.8
0.573,1915.73,7.99,12.87,-4240.88
0.574,1915.83,7.98,12.87,-4240.72
0.575,1916.14,8.01,12.87,-4240.93
0.576,1916.03,8.0,12.87,-4241.54
0.577,1916.05,8.0,12.87,-4241.39
0.578,1916.09,8.0,12.88,-4241.46
0.579,1916.12,8.01,12.88,-4241.56
0.58,1916.02,8.01,12.88,-4241.65
0.581,1915.91,8.0,12.88,-4241.49
0.582,1915.95,8.0,12.88,-4241.31
0.583,1915.99,8.01,12.88,-4241.4
0.584,1915.89,8.01,12.88,-4241.5
0.585,1915.79,8.0,12.88,-4241.34
0.586,1915.83,8.0,12.88,-4241.17
0.587,1915.88,7.99,12.88,-4241.26
0.588,1915.99,8.0,12.88,-4241.36
0.589,1916.03,8.01,12.88,-4241.58
0.59,1915.93,7.98,12.88,-4241.68
0.591,1916.24,7.99,12.88,-4241.51
0.592,1916.35,8.0,12.88,-4242.11
0.593,1916.39,7.98,12.88,-4242.35
0.594,1916.7,8.0,12.88,-4242.44
0.595,1916.74,8.01,12.88,-4243.04
0.596,1916.63,8.01,12.88,-4243.15
0.597,1916.53,8.01,12.88,-4242.97
0.598,1916.43,8.0,12.88,-4242.8
0.599,1916.48,8.01,12.88,-4242.63
0.6,1916.38,8.01,12.88,-4242.72
0.601,1916.29,8.0,12.88,-4242.57
0.602,1916.33,8.01,12.89,-4242.4
0.603,1916.24,7.98,12.89,-4242.49
0.604,1916.56,8.01,12.89,-4242.33
0.605,1916.47,8.01,12.89,-4242.93
0.606,1916.37,8.0,12.89,-4242.79
0.607,1916.42,8.0,12.89,-4242.61
0.608,1916.47,8.01,12.89,-4242.7
0.609,1916.37,8.0,12.89,-4242.8
0.61,1916.42,8.01,12.89,-4242.64
0.611,1916.33,8.01,12.89,-4242.72
0.612,1916.23,8.0,12.89,-4242.57
0.613,1916.28,8.0,12.89,-4242.4
0.614,1916.33,7.98,12.89,-4242.49
0.615,1916.66,8.0,12.89,-4242.59
0.616,1916.7,7.98,12.89,-4243.19
0.617,1917.01,7.99,12.89,-4243.31
0.618,1917.13,8.0,12.89,-4243.9
0.619,1917.16,8.0,12.89,-4244.14
0.62,1917.2,8.01,12.89,-4244.22
0.621,1917.1,8.01,12.89,-4244.31
0.622,1917.01,8.0,12.89,-4244.15
0.623,1917.05,8.03,12.89,-4243.98
0.624,1916.55,8.01,12.89,-4244.07
0.625,1916.45,8.0,12.89,-4243.15
0.626,1916.52,7.99,12.89,-4242.95
0.627,1916.64,8.01,12.89,-4243.06
0.628,1916.55,8.01,12.89,-4243.29
0.629,1916.46,8.01,12.89,-4243.13
0.63,1916.37,8.01,12.89,-4242.96
0.631,1916.28,8.01,12.89,-4242.8
0.632,1916.2,8.01,12.89,-4242.63
0.633,1916.12,7.98,12.89,-4242.47
0.634,1916.45,8.01,12.89,-4242.31
0.635,1916.36,8.01,12.89,-4242.91
0.636,1916.27,7.98,12.89,-4242.77
0.637,1916.6,8.01,12.89,-4242.59
